set_id,outfile,Date,year,CropYield,corn_buac,soy_buac,PlantDensityS,PlantDensityH,RootDepth,emergDOY,FlowerDate,MaturityDate,LAI_maximum,ETAnnual,CropTranspiration,AvgDroughtStress,AvgExcessiveWStress,AvgNStress,AvgWTInseason,ResidueWTatSowing,ResidueNatSowing,SWAverage,SWSowing,TTsum,till
106,ames_CC_270.out,1996-12-31,1996,236.647,236.647,0,7.9,7.9,1512.312,129,198,255,4.813,735.209,306.094,1.994,1.907,1.743,1350.436,1176.3,10.5,0.352,0.306,0,normal
106,ames_CC_270.out,1997-12-31,1997,47.543,0,47.543,0,0,1514.342,129,186,258,3.474,592.212,202.394,1,1.922,1,1386.717,3846.1,28.3,0.345,0.343,82.992,normal
106,ames_CC_270.out,1998-12-31,1998,221.144,221.144,0,7.9,7.9,1175.158,126,192,244,3.781,736.487,290.54,1.994,1.903,1.644,1386.167,455,5.1,0.341,0.341,82.992,normal
106,ames_CC_270.out,1999-12-31,1999,208.891,208.891,0,7.9,7.9,1419.094,146,207,269,4.163,722.25,285.392,1.994,1.885,1.812,1194.182,1304.4,8.7,0.341,0.366,82.992,normal
106,ames_CC_270.out,2000-12-31,2000,151.974,151.974,0,7.4,7.4,1512.235,132,200,255,3.891,645.573,269.078,1.993,1.945,1.88,1582.179,2621.2,22.4,0.352,0.317,18.064,normal
106,ames_CC_270.out,2001-12-31,2001,196.273,196.273,0,6.5,6.5,1531.951,134,199,248,4.365,631.086,274.967,1.994,1.93,1.734,1474.142,2708.1,24.8,0.343,0.356,28.152,normal
106,ames_CC_270.out,2002-12-31,2002,217.211,217.211,0,7.9,7.9,1516.955,130,195,248,4.716,716.875,316.813,1.994,1.944,1.785,1491.054,1595,13.5,0.339,0.347,50.529,normal
106,ames_CC_270.out,2003-12-31,2003,212.374,212.374,0,7.8,7.8,1262.91,126,198,253,3.75,664.044,339.931,1.99,1.893,1.743,1303.823,3443,29.5,0.349,0.341,64.037,normal
106,ames_CC_270.out,2004-12-31,2004,239.795,239.795,0,8,8,1503.184,127,201,266,4.006,638.462,268.991,1.994,1.907,1.856,1302.445,2121.8,18.2,0.346,0.353,68.168,normal
106,ames_CC_270.out,2005-12-31,2005,243.034,243.034,0,8,8,1526.737,131,199,253,5.031,742.44,364.396,1.994,1.937,1.762,1477.688,2068.2,17.8,0.347,0.339,56.701,normal
106,ames_CC_270.out,2006-12-31,2006,223.807,223.807,0,8,8,1583.969,138,201,256,4.915,667.345,326.397,1.981,1.97,1.777,1680.09,2527,21.9,0.354,0.35,36.915,normal
106,ames_CC_270.out,2007-12-31,2007,211.946,211.946,0,8,8,1559.134,139,203,256,5.148,704.842,321.181,1.992,1.946,1.799,1492.408,1856.8,16.4,0.349,0.367,26.485,normal
106,ames_CC_270.out,2008-12-31,2008,216.663,216.663,0,7.4,7.4,1261.975,142,211,279,3.993,666.535,291.768,1.994,1.838,1.803,1112.355,2484.6,21.8,0.355,0.37,12.917,normal
106,ames_CC_270.out,2009-12-31,2009,223.811,223.811,0,8,8,1507.335,133,203,266,4.324,595.591,260.814,1.994,1.923,1.858,1350.999,3061.3,26.1,0.357,0.355,27.721,normal
106,ames_CC_270.out,2010-12-31,2010,153.791,153.791,0,8,8,937.335,127,195,243,2.753,642.147,214.71,1.994,1.781,1.74,846.125,1534,13.2,0.349,0.34,35.148,normal
106,ames_CC_270.out,2011-12-31,2011,204.456,204.456,0,7.9,7.9,1507.273,139,204,260,4.272,615.923,241.442,1.994,1.923,1.772,1475.523,2009.1,16.2,0.349,0.337,58.278,normal
106,ames_CC_270.out,2012-12-31,2012,196.686,196.686,0,7.9,7.9,1562.094,137,195,244,4.639,846.55,413.48,1.779,1.993,1.772,1807.438,764.2,6.7,0.345,0.354,33.602,normal
106,ames_CC_270.out,2013-12-31,2013,147.688,147.688,0,7.9,7.9,1546.809,150,211,265,4.763,685.196,332.397,1.969,1.966,1.86,1599.894,2573.9,25.3,0.336,0.354,8.193,normal
106,ames_CC_270.out,2014-12-31,2014,159.064,159.064,0,7.9,7.9,1095.158,134,203,262,2.673,576.593,200.318,1.994,1.814,1.797,893.789,2370.1,24.7,0.352,0.361,17.425,normal
106,ames_CC_270.out,2015-12-31,2015,206.925,206.925,0,8.9,8.9,1302.958,141,206,263,4.433,709.532,271.898,1.993,1.866,1.862,1158.926,1081.5,9,0.375,0.334,26.939,normal
106,ames_CC_270.out,2016-12-31,2016,196.674,196.674,0,8.6,8.6,1554.921,127,192,243,5.108,685.645,284.338,1.994,1.919,1.741,1370.208,1465.6,12.2,0.351,0.331,28.98,normal
106,ames_CS_270.out,1996-12-31,1996,64.78,0,64.78,0,0,1501.621,?,187,269,6.229,758.574,257.763,1,1,1,1312.189,1159.2,10.3,0.352,0.307,0,normal
106,ames_CS_270.out,1997-12-31,1997,238.907,238.907,0,7.9,7.9,1560.57,127.000,196,250,5.295,777.054,346.922,1.981,1.971,1.714,1774.061,966.4,11.5,0.347,0.32,0,normal
106,ames_CS_270.out,1998-12-31,1998,42.407,0,42.407,0,0,1178.797,127.000,182,247,3.624,591.233,193.445,1,1.896,1,1126.762,3887.2,25.4,0.336,0.355,0,normal
106,ames_CS_270.out,1999-12-31,1999,221.859,221.859,0,7.9,7.9,1519.712,146.000,207,269,4.437,831.897,305.916,1.994,1.914,1.824,1321.569,197.6,1.9,0.341,0.351,0,normal
