set_id,outfile,Date,year,CropYield,corn_buac,soy_buac,PlantDensityS,PlantDensityH,RootDepth,emergDOY,FlowerDate,MaturityDate,LAI_maximum,ETAnnual,CropTranspiration,AvgDroughtStress,AvgExcessiveWStress,AvgNStress,AvgWTInseason,ResidueWTatSowing,ResidueNatSowing,SWAverage,SWSowing,till
207,ames_CC_270.out,1996-12-31,1996,253.208,253.208,0,7.9,7.9,1508.876,129,198,255,4.992,753.385,327.402,1.994,1.913,1.719,1376.714,1176.3,10.5,0.352,0.306,reduced
207,ames_CC_270.out,1997-12-31,1997,46.613,0,46.613,0,0,1500.768,129,186,258,3.383,571.404,198.095,1,1.926,1,1347.444,4162,28.6,0.345,0.344,reduced
207,ames_CC_270.out,1998-12-31,1998,214.913,214.913,0,7.9,7.9,1173.965,126,192,244,3.779,731.356,285.39,1.994,1.902,1.64,1379.102,457.5,5.1,0.341,0.341,reduced
207,ames_CC_270.out,1999-12-31,1999,220.101,220.101,0,7.9,7.9,1368.567,146,207,269,4.28,722.431,300.719,1.994,1.893,1.812,1215.779,1303.7,8.6,0.343,0.366,reduced
207,ames_CC_270.out,2000-12-31,2000,152.489,152.489,0,7.4,7.4,1374.693,132,200,255,3.476,511.377,270.503,1.993,1.899,1.869,1331.793,6269.9,52.3,0.353,0.34,reduced
207,ames_CC_270.out,2001-12-31,2001,209.611,209.611,0,6.5,6.5,1429.896,134,199,248,4.371,558.964,289.173,1.994,1.913,1.727,1388.964,5459.7,48.2,0.345,0.362,reduced
207,ames_CC_270.out,2002-12-31,2002,234.192,234.192,0,7.9,7.9,1488.673,130,195,248,4.69,627.855,334.818,1.993,1.919,1.777,1338.291,4227.4,35.5,0.34,0.356,reduced
207,ames_CC_270.out,2003-12-31,2003,216.79,216.79,0,7.8,7.8,1122.18,126,198,253,3.654,598.427,351.364,1.979,1.876,1.736,1243.864,5531.4,47.1,0.35,0.346,reduced
207,ames_CC_270.out,2004-12-31,2004,234.241,234.241,0,8,8,1290.041,127,200,266,3.614,464.773,256.521,1.994,1.863,1.782,1123.415,7766.5,58.5,0.348,0.361,reduced
207,ames_CC_270.out,2005-12-31,2005,250.393,250.393,0,8,8,1515.251,131,199,253,4.884,627.326,376.499,1.994,1.905,1.754,1323.04,5356.4,35.8,0.348,0.348,reduced
207,ames_CC_270.out,2006-12-31,2006,236.748,236.748,0,8,8,1506.671,138,201,256,4.821,531.437,337.506,1.991,1.945,1.772,1508.443,7356.1,62.8,0.357,0.358,reduced
