set_id,outfile,Date,year,CropYield,corn_buac,soy_buac,PlantDensityS,PlantDensityH,RootDepth,emergDOY,FlowerDate,MaturityDate,LAI_maximum,ETAnnual,CropTranspiration,AvgDroughtStress,AvgExcessiveWStress,AvgNStress,AvgWTInseason,ResidueWTatSowing,ResidueNatSowing,SWAverage,SWSowing,TTsum,till
106,ames_CC_270.out,1996-12-31,1996,236.647,236.647,0,7.9,7.9,1512.312,129,198,255,4.813,735.209,306.094,1.994,1.907,1.743,1350.436,1176.3,10.5,0.352,0.306,0,reduced
106,ames_CC_270.out,1997-12-31,1997,47.543,0,47.543,0,0,1514.342,129,186,258,3.474,592.212,202.394,1,1.922,1,1386.717,3846.1,28.3,0.345,0.343,82.992,reduced
106,ames_CC_270.out,1998-12-31,1998,221.144,221.144,0,7.9,7.9,1175.158,126,192,244,3.781,736.487,290.54,1.994,1.903,1.644,1386.167,455,5.1,0.341,0.341,82.992,reduced
106,ames_CC_270.out,1999-12-31,1999,208.891,208.891,0,7.9,7.9,1419.094,146,207,269,4.163,709.425,285.392,1.994,1.885,1.812,1194.182,1304.4,8.7,0.343,0.366,82.992,reduced
106,ames_CC_270.out,2000-12-31,2000,147.004,147.004,0,7.4,7.4,1420.592,132,200,255,3.434,512.931,256.55,1.993,1.902,1.87,1334.224,5851.8,50.1,0.353,0.339,18.064,reduced
106,ames_CC_270.out,2001-12-31,2001,194.837,194.837,0,6.5,6.5,1513.605,134,199,248,4.284,562.657,271.21,1.994,1.914,1.729,1389.377,4800.9,42.4,0.345,0.361,28.152,reduced
106,ames_CC_270.out,2002-12-31,2002,215.81,215.81,0,7.9,7.9,1508.565,130,195,248,4.531,619.247,310.054,1.994,1.919,1.778,1329.608,3862.5,32.7,0.341,0.355,50.529,reduced
106,ames_CC_270.out,2003-12-31,2003,209.737,209.737,0,7.8,7.8,1138.97,126,198,254,3.605,592.171,327.656,1.988,1.875,1.745,1223.782,5058.7,43.2,0.349,0.347,64.037,reduced
106,ames_CC_270.out,2004-12-31,2004,236.499,236.499,0,8,8,1371.866,127,200,266,3.583,490.671,254.748,1.994,1.868,1.846,1140.592,6723.7,57.3,0.347,0.361,68.168,reduced
106,ames_CC_270.out,2005-12-31,2005,240.419,240.419,0,8,8,1504.298,131,199,253,4.865,630.543,357.346,1.994,1.908,1.756,1328.517,4781.6,40.8,0.348,0.348,58.903,reduced
106,ames_CC_270.out,2006-12-31,2006,223.441,223.441,0,8,8,1536.597,138,201,256,4.744,529.721,320.777,1.993,1.946,1.773,1504.719,6692.9,58,0.357,0.357,36.915,reduced
106,ames_CC_270.out,2007-12-31,2007,208.909,208.909,0,8,8,1525.528,139,202,256,4.919,559.662,310.124,1.993,1.906,1.79,1315.763,5508.3,46.5,0.35,0.377,26.485,reduced
106,ames_CC_270.out,2008-12-31,2008,210.311,210.311,0,7.4,7.4,1160.055,142,211,278,3.757,540.607,277.821,1.994,1.816,1.791,1017.287,5975.3,50.6,0.356,0.384,14.073,reduced
106,ames_CC_270.out,2009-12-31,2009,222.29,222.29,0,8,8,1504.431,133,203,266,4.062,473.846,254.452,1.994,1.894,1.852,1215.052,6521.3,55.8,0.358,0.365,28.995,reduced
106,ames_CC_270.out,2010-12-31,2010,129.738,129.738,0,8,8,909.148,127,195,243,2.268,496.398,179.807,1.994,1.739,1.732,687.978,5301.2,45.4,0.35,0.354,35.148,reduced
106,ames_CC_270.out,2011-12-31,2011,202.917,202.917,0,7.9,7.9,1462.903,139,204,260,4.154,544.467,238.729,1.994,1.912,1.769,1380.686,3668.5,29.7,0.35,0.346,58.403,reduced
106,ames_CC_270.out,2012-12-31,2012,194.646,194.646,0,7.9,7.9,1540.644,137,195,244,4.43,684.611,403.294,1.896,1.968,1.766,1688.958,4234.7,37.1,0.347,0.37,33.602,reduced
106,ames_CC_270.out,2013-12-31,2013,146.088,146.088,0,7.9,7.9,1514.706,150,211,265,4.516,521.472,321.817,1.988,1.932,1.836,1436.333,6517.5,59.9,0.339,0.372,8.193,reduced
106,ames_CC_270.out,2014-12-31,2014,138.863,138.863,0,7.9,7.9,1077.551,134,205,265,2.14,421.434,169.229,1.994,1.763,1.8,747.347,7764.9,73.8,0.353,0.383,17.425,reduced
106,ames_CC_270.out,2015-12-31,2015,204.887,204.887,0,8.9,8.9,1259.855,141,206,263,4.275,630.838,267.916,1.993,1.852,1.858,1060.976,2166.1,18,0.376,0.344,26.939,reduced
106,ames_CC_270.out,2016-12-31,2016,195.723,195.723,0,8.6,8.6,1510.484,127,192,243,5.003,573.328,279.17,1.994,1.897,1.736,1215.986,4270.4,35.5,0.352,0.345,28.98,reduced
106,ames_CS_270.out,1996-12-31,1996,64.78,0,64.78,0,0,1511.504,?,187,269,6.229,746.83,257.763,1,1,1,1291.823,1532.8,13.6,0.352,0.313,0,reduced
106,ames_CS_270.out,1997-12-31,1997,237.918,237.918,0,7.9,7.9,1541.614,127.000,196,250,5.185,699.066,341.851,1.988,1.958,1.706,1680.978,2800,33.3,0.348,0.332,0,reduced
106,ames_CS_270.out,1998-12-31,1998,39.927,0,39.927,0,0,965.663,127.000,182,247,3.346,321.087,180.096,1,1.885,1,914.173,10846.8,71.6,0.342,0.364,0,reduced
106,ames_CS_270.out,1999-12-31,1999,216.012,216.012,0,7.9,7.9,1314.951,146.000,207,269,4.038,618.52,292.034,1.994,1.869,1.807,1121.15,4158.8,34.7,0.343,0.378,0,reduced
106,ames_CS_270.out,2000-12-31,2000,45.29,0,45.29,0,0,1397.718,146.000,186,254,4.024,489.861,215.778,1,1.949,1,1261.189,7603.5,65.4,0.35,0.34,0,reduced
106,ames_CS_270.out,2001-12-31,2001,211.384,211.384,0,7.5,7.5,1550.245,134.000,199,248,4.852,717.431,308.433,1.99,1.95,1.742,1616.46,621.1,6.3,0.347,0.339,0,reduced
106,ames_CS_270.out,2002-12-31,2002,42.062,0,42.062,0,0,1050.468,134.000,183,251,3.24,304.475,207.311,1,1.832,1,861.47,17406,194.8,0.34,0.365,0,reduced
106,ames_CS_270.out,2003-12-31,2003,226.171,226.171,0,7.8,7.8,1285.177,126.000,198,253,3.914,688.798,369.378,1.982,1.9,1.743,1348.459,3588.3,38.2,0.35,0.34,0,reduced
106,ames_CS_270.out,2004-12-31,2004,39.709,0,39.709,0,0,1172.457,126.000,197,0,3.16,313.341,149.283,1,1.942,1,824.086,11665.4,96.6,0.346,0.357,0,reduced
106,ames_CS_270.out,2005-12-31,2005,254.482,254.482,0,8,8,1540.131,131.000,199,253,5.198,792.608,389.118,1.989,1.948,1.766,1569.914,1545.1,19.8,0.348,0.33,0,reduced
106,ames_CS_270.out,2006-12-31,2006,61.676,0,61.676,0,0,1529.968,131.000,193,275,6.483,478.664,288.221,1,1.914,1,1347.036,10035.4,87.3,0.354,0.356,0,reduced
106,ames_CS_270.out,2007-12-31,2007,221.534,221.534,0,8,8,1572.399,139.000,203,256,5.251,764.263,336.333,1.987,1.957,1.803,1582.271,941,12.7,0.35,0.359,0,reduced
106,ames_CS_270.out,2008-12-31,2008,40.228,0,40.228,0,0,945.775,139.000,195,0,2.849,378.995,157.43,1,1.822,1,740.227,9148.6,80.6,0.354,0.38,0,reduced
106,ames_CS_270.out,2009-12-31,2009,238.999,238.999,0,8,8,1512.673,133.000,203,266,4.676,714.79,281.186,1.994,1.95,1.865,1540.799,784.6,9.2,0.358,0.336,0,reduced
106,ames_CS_270.out,2010-12-31,2010,33.155,0,33.155,0,0,814.265,133.000,182,244,3.289,453.763,170.32,1,1.861,1,611.921,8162.7,70.1,0.348,0.364,0,reduced
106,ames_SC_270.out,1996-12-31,1996,236.182,236.182,0,7.9,7.9,1512.274,129,198,255,4.782,723.466,304.642,1.994,1.903,1.739,1331.677,1556.2,13.8,0.352,0.311,0,reduced
106,ames_SC_270.out,1997-12-31,1997,51.879,0,51.879,0,0,1376.077,129,186,258,3.955,358.398,222.548,1,1.922,1,1094.178,10670.6,77.8,0.349,0.353,82.992,reduced
106,ames_SC_270.out,1998-12-31,1998,172.299,172.299,0,7.9,7.9,975.371,126,192,244,3.089,532.153,223.323,1.994,1.842,1.574,1142.875,5138.1,49.8,0.342,0.358,82.992,reduced
106,ames_SC_270.out,1999-12-31,1999,46.185,0,46.185,0,0,1114.451,126,190,266,3.542,563.825,196.68,1,1.868,1,884.558,5053.1,33.7,0.34,0.382,82.992,reduced
106,ames_SC_270.out,2000-12-31,2000,159.189,159.189,0,7.4,7.4,1532.571,132,200,255,4.164,715.486,290.269,1.992,1.969,1.889,1716.96,1382.7,16.4,0.352,0.272,82.992,reduced
106,ames_SC_270.out,2001-12-31,2001,60.594,0,60.594,0,0,1520.316,132,190,263,5.412,533.629,277.594,1,2,1,1238.064,7358.2,70.1,0.342,0.365,82.992,reduced
