set_id,outfile,Date,year,CropYield,corn_buac,soy_buac,PlantDensityS,PlantDensityH,RootDepth,emergDOY,FlowerDate,MaturityDate,LAI_maximum,ETAnnual,CropTranspiration,AvgDroughtStress,AvgExcessiveWStress,AvgNStress,AvgWTInseason,ResidueWTatSowing,ResidueNatSowing,SWAverage,SWSowing,till
206,ames_CC_270.out,1996-12-31,1996,252.831,252.831,0,7.9,7.9,1058.215,129,198,255,4.918,757.904,331.916,1.982,1.916,1.736,1378.731,1176.3,10.5,0.352,0.306,normal
206,ames_CC_270.out,1997-12-31,1997,52.038,0,52.038,0,0,1524.338,129,186,258,3.965,586.758,223.355,1,1.935,1,1385.072,4233.5,31.3,0.346,0.345,normal
206,ames_CC_270.out,1998-12-31,1998,240.634,240.634,0,7.9,7.9,1172.783,126,192,244,3.767,749.266,306.154,1.994,1.905,1.67,1403.981,495.6,5.6,0.341,0.342,normal
206,ames_CC_270.out,1999-12-31,1999,220.904,220.904,0,7.9,7.9,909.248,146,207,269,4.328,739.067,301.801,1.988,1.902,1.813,1220.461,1221.3,8.9,0.341,0.366,normal
206,ames_CC_270.out,2000-12-31,2000,158.064,158.064,0,7.4,7.4,1035.253,132,200,255,4.018,649.208,285.145,1.979,1.948,1.881,1578.622,2703.7,23.3,0.352,0.318,normal
206,ames_CC_270.out,2001-12-31,2001,203,203,0,6.5,6.5,953.537,134,199,248,4.007,627.294,281.7,1.937,1.931,1.734,1466.144,3008.1,27.7,0.347,0.357,normal
206,ames_CC_270.out,2002-12-31,2002,220.995,220.995,0,7.9,7.9,1029.316,130,195,248,4.338,725.306,326.529,1.949,1.946,1.786,1488.833,1621.6,13.8,0.339,0.348,normal
206,ames_CC_270.out,2003-12-31,2003,226.645,226.645,0,7.8,7.8,965.16,126,198,253,3.908,679.377,369.431,1.941,1.9,1.743,1330.544,3644.7,31.3,0.349,0.342,normal
206,ames_CC_270.out,2004-12-31,2004,258.089,258.089,0,8,8,1175.719,127,201,266,4.135,643.309,288.69,1.994,1.912,1.854,1315.206,2478.3,21.4,0.346,0.354,normal
206,ames_CC_270.out,2005-12-31,2005,252.84,252.84,0,8,8,1010.047,131,199,253,4.945,748.762,382.021,1.943,1.942,1.763,1499.561,2293,19.7,0.347,0.336,normal
206,ames_CC_270.out,2006-12-31,2006,209.272,209.272,0,8,8,964.757,138,201,256,3.948,656.422,312.248,1.884,1.97,1.779,1657.693,2708.7,23.6,0.354,0.351,normal
206,ames_CC_270.out,2007-12-31,2007,198.294,198.294,0,8,8,1073.528,139,203,256,4.434,710.133,312.928,1.928,1.948,1.8,1492.493,1659.5,15.2,0.349,0.366,normal
206,ames_CC_270.out,2008-12-31,2008,229.296,229.296,0,7.4,7.4,821.354,142,211,279,4.045,685.271,310.648,1.987,1.854,1.803,1139.54,2417.4,21.4,0.355,0.37,normal
