pred,RR_value,RR_absval,RR_RMSE,LSO_value,LSO_absval,LSO_RMSE
prep2wk_precip_mm_tot,1.81889106072988,1.81889106072988,10.389161159015437,2.1270839046384857,2.1270839046384857,10.478981084285731
years_in_corn,-1.787597422148291,1.787597422148291,10.389161159015437,-2.302443511143372,2.302443511143372,10.478981084285731
heatstress_n,1.7272409572167682,1.7272409572167682,10.389161159015437,2.5034359699489395,2.5034359699489395,10.478981084285731
iacsr,-1.7150935808988885,1.7150935808988885,10.389161159015437,-2.227732988606484,2.227732988606484,10.478981084285731
wintcolddays_n,0.8809925719529988,0.8809925719529988,10.389161159015437,1.5222239638113142,1.5222239638113142,10.478981084285731
prev_ccyield,-0.7896745104454097,0.7896745104454097,10.389161159015437,-0.5859245067238817,0.5859245067238817,10.478981084285731
ndays_gdd140,-0.17476469945187567,0.17476469945187567,10.389161159015437,0.014066727090744326,0.014066727090744326,10.478981084285731
