ApsimVersion = 7.9 r4044
Title = Corn_67_oat1
           Date           year      CropYield   CropBiomamas      RootDepth     FlowerDate   MaturityDate    LAI_maximum      TotalNupt  AvgWTInseason     RainSeason NfertilizerAmount     GrossMiner       NetMiner SowingNO3_60cm
   (dd/mm/yyyy)         (year)             ()        (kg/ha)           (mm)          (doy)          (doy)      (m^2/m^2)        (g/m^2)           (mm)           (mm)           (kg/ha)        (kg/ha)        (kg/ha)             ()
     31/12/2000           2000        216.335        20598.9       1676.743        210.000        268.000          3.841          19.28       2020.706        341.300              67.4          144.5          132.2         65.197
     31/12/2001           2001        185.088        19354.0       1613.409        198.000        251.000          4.202          17.25       1765.690        403.098              67.4          146.6          137.1         69.108
     31/12/2002           2002        211.779        21017.6       1606.152        197.000        251.000          4.274          18.60       1854.915        452.882              67.4          156.8          146.0         64.245
     31/12/2003           2003        204.381        21163.7       1393.684        202.000        260.000          4.284          18.52       1616.730        466.217              67.4          158.8          148.0         66.193
     31/12/2004           2004        224.650        22163.5       1588.762        202.000        270.000          4.070          19.21       1735.214        462.784              67.4          167.5          157.1         66.016
     31/12/2005           2005        218.256        21747.0       1620.955        200.000        256.000          4.449          20.22       1918.480        571.857              67.4          171.3          158.3         66.170
     31/12/2006           2006        203.837        20364.1       1677.732        197.000        251.000          4.017          18.67       1995.899        323.088              67.4          149.1          139.0         69.868
     31/12/2007           2007        197.778        20499.3       1622.444        193.000        245.000          4.287          18.53       1788.442        437.286              67.4          159.5          149.9         66.491
     31/12/2008           2008        201.907        20079.2       1427.840        202.000        266.000          4.188          17.42       1232.548        719.582              67.4          162.2          150.4         52.744
     31/12/2009           2009        212.947        21395.6       1638.815        202.000        268.000          3.901          19.26       1797.352        407.757              67.4          162.6          150.4         63.169
     31/12/2010           2010        207.340        20320.7       1209.672        197.000        248.000          4.133          18.65       1110.168        849.884              67.4          162.9          153.3         72.227
     31/12/2011           2011        220.331        20183.9       1516.027        200.000        255.000          4.095          18.58       1599.418        326.898              67.4          164.6          149.8         42.355
     31/12/2012           2012        208.016        19485.8       1561.342        189.000        240.000          4.090          17.01       1905.146        236.970              67.4          109.1          105.6         80.436
     31/12/2013           2013        190.413        19078.9       1567.926        194.000        249.000          4.145          15.70       1669.893        276.352              67.4          131.5          116.8         47.723
     31/12/2014           2014        195.905        19835.5       1191.247        199.000        261.000          3.738          18.23       1232.036        699.262              67.4          160.8          149.2         54.899
     31/12/2015           2015        226.264        21649.8       1503.108        200.000        256.000          4.298          19.74       1493.745        735.326              67.4          167.8          156.2         71.885
     31/12/2016           2016        216.043        21686.1       1609.440        195.000        250.000          4.348          20.09       1873.041        535.960              67.4          168.0          158.8         72.305
