ApsimVersion = 7.9 r4044
Title = Corn_135_oat27
           Date           year      CropYield   CropBiomamas      RootDepth     FlowerDate   MaturityDate    LAI_maximum      TotalNupt  AvgWTInseason     RainSeason NfertilizerAmount     GrossMiner       NetMiner SowingNO3_60cm
   (dd/mm/yyyy)         (year)             ()        (kg/ha)           (mm)          (doy)          (doy)      (m^2/m^2)        (g/m^2)           (mm)           (mm)           (kg/ha)        (kg/ha)        (kg/ha)             ()
     31/12/2000           2000        232.004        23774.1       1581.270        206.000        262.000          4.289          23.90       2012.800        327.330             135.0          139.5          127.3         94.854
     31/12/2001           2001        241.871        23373.6       1533.999        204.000        261.000          4.728          21.92       1806.361        405.128             135.0          137.9          128.4        109.070
     31/12/2002           2002        262.444        24942.7       1514.080        203.000        261.000          4.606          24.45       1882.908        492.002             135.0          157.5          146.6         97.150
     31/12/2003           2003        247.541        25033.2       1444.620        208.000        271.000          4.814          23.46       1698.076        482.477             135.0          156.0          145.2         99.846
     31/12/2004           2004        256.673        26152.8       1635.469        212.000        287.000          4.687          25.25       1833.076        523.754             135.0          172.8          162.4        103.501
     31/12/2005           2005        245.779        25824.7       1560.885        204.000        262.000          4.874          26.26       1960.103        580.188             135.0          174.0          161.0         97.472
     31/12/2006           2006        231.471        22974.3       1542.300        202.000        260.000          4.309          24.87       2007.969        323.596             135.0          148.5          138.3        104.837
     31/12/2007           2007        234.870        24810.6       1538.071        199.000        251.000          4.761          23.22       1810.145        452.399             135.0          155.1          145.6        105.366
     31/12/2008           2008        244.485        24161.1       1252.729        209.000        273.000          4.689          22.60       1350.325        776.732             135.0          171.7          159.8         83.456
     31/12/2009           2009        257.507        25444.4       1608.822        208.000        278.000          4.448          25.37       1816.948        407.757             135.0          160.6          148.4         97.546
     31/12/2010           2010        240.961        24102.5       1222.200        203.000        256.000          4.585          24.21       1156.658        938.022             135.0          172.0          162.4        110.613
     31/12/2011           2011        246.868        23025.9       1503.625        207.000        271.000          4.381          24.75       1673.571        327.148             135.0          167.3          152.4         66.111
     31/12/2012           2012        202.397        21182.6       1422.160        196.000        248.000          4.349          21.16       1931.057        276.850             135.0          110.2          106.7        128.510
     31/12/2013           2013        216.991        23429.6       1523.959        201.000        255.000          4.910          18.94       1712.959        286.258             135.0          107.2           92.3         75.374
     31/12/2014           2014        244.310        24688.6       1292.032        208.000        272.000          4.658          23.41       1290.206        749.300             135.0          170.2          158.6         83.517
     31/12/2015           2015        243.374        25070.4       1501.050        206.000        265.000          4.807          25.83       1532.119        757.184             135.0          178.4          166.7        108.524
     31/12/2016           2016        235.000        24496.6       1514.017        202.000        256.000          4.763          26.21       1882.833        597.940             135.0          175.2          165.9        110.397
