ApsimVersion = 7.9 r4044
Title = Corn_135_oat40
           Date           year      CropYield   CropBiomamas      RootDepth     FlowerDate   MaturityDate    LAI_maximum      TotalNupt  AvgWTInseason     RainSeason NfertilizerAmount     GrossMiner       NetMiner SowingNO3_60cm
   (dd/mm/yyyy)         (year)             ()        (kg/ha)           (mm)          (doy)          (doy)      (m^2/m^2)        (g/m^2)           (mm)           (mm)           (kg/ha)        (kg/ha)        (kg/ha)             ()
     31/12/2000           2000        225.345        21567.7       1597.262        210.000        268.000          4.130          22.43       2014.272        341.300             135.0          135.1          122.8         94.854
     31/12/2001           2001        190.677        22141.2       1533.992        198.000        251.000          4.190          21.13       1762.040        403.098             135.0          127.4          117.9        109.070
     31/12/2002           2002        236.169        22119.5       1516.201        197.000        251.000          3.539          24.00       1829.923        452.882             135.0          149.5          138.7         97.151
     31/12/2003           2003        252.080        24504.9       1373.767        202.000        260.000          4.691          23.02       1643.389        466.217             135.0          148.6          137.7         99.848
     31/12/2004           2004        279.982        25892.2       1562.085        202.000        270.000          4.470          24.64       1758.919        462.784             135.0          166.3          155.8        103.501
     31/12/2005           2005        257.896        24371.0       1537.067        200.000        256.000          4.461          26.00       1914.151        571.857             135.0          167.9          154.9         97.473
     31/12/2006           2006        222.523        21566.1       1569.664        197.000        251.000          3.762          23.54       1989.916        323.088             135.0          135.7          125.5        104.840
     31/12/2007           2007        236.288        23325.1       1534.793        193.000        245.000          4.145          22.94       1778.338        437.286             135.0          146.4          136.8        105.364
     31/12/2008           2008        253.262        23783.8       1358.964        202.000        266.000          4.583          22.28       1315.852        719.582             135.0          164.2          152.3         83.457
     31/12/2009           2009        260.090        24538.9       1595.253        202.000        268.000          4.167          24.80       1812.321        407.757             135.0          159.5          147.3         97.547
     31/12/2010           2010        240.565        23360.5       1130.801        197.000        248.000          4.518          23.79       1149.079        849.884             135.0          164.3          154.7        110.612
     31/12/2011           2011        234.940        22690.9       1502.086        200.000        255.000          4.422          23.69       1598.589        326.898             135.0          159.9          145.1         66.112
     31/12/2012           2012        207.203        19843.3       1436.600        189.000        240.000          3.971          20.20       1898.694        236.970             135.0          102.4           99.0        128.512
     31/12/2013           2013        238.014        22363.0       1502.000        194.000        249.000          4.368          19.31       1663.427        276.352             135.0          107.4           92.6         75.385
     31/12/2014           2014        234.768        22706.8       1162.379        199.000        261.000          4.129          23.27       1283.824        699.262             135.0          161.4          149.8         83.522
     31/12/2015           2015        260.338        24168.3       1517.450        200.000        256.000          4.692          25.35       1522.388        735.326             135.0          168.9          157.2        108.528
     31/12/2016           2016        215.788        21382.0       1515.167        195.000        250.000          3.583          23.67       1843.411        535.960             135.0          167.1          157.8        110.400
