ApsimVersion = 7.9 r4044
Title = Corn_67_oat14
           Date           year      CropYield   CropBiomamas      RootDepth     FlowerDate   MaturityDate    LAI_maximum      TotalNupt  AvgWTInseason     RainSeason NfertilizerAmount     GrossMiner       NetMiner SowingNO3_60cm
   (dd/mm/yyyy)         (year)             ()        (kg/ha)           (mm)          (doy)          (doy)      (m^2/m^2)        (g/m^2)           (mm)           (mm)           (kg/ha)        (kg/ha)        (kg/ha)             ()
     31/12/2000           2000        179.757        20614.4       1676.743        210.000        268.000          3.841          19.28       2020.671        341.300              67.4          144.5          132.3         65.197
     31/12/2001           2001        137.013        19620.3       1613.409        198.000        251.000          4.202          17.19       1766.395        403.098              67.4          145.7          136.2         69.108
     31/12/2002           2002        186.292        21089.0       1606.152        197.000        251.000          4.274          18.62       1854.969        452.882              67.4          156.6          145.8         64.245
     31/12/2003           2003        179.828        21142.3       1393.684        202.000        260.000          4.284          18.60       1614.874        466.217              67.4          159.5          148.7         66.193
     31/12/2004           2004        194.716        22052.4       1588.762        202.000        270.000          4.070          19.23       1730.543        462.784              67.4          167.5          157.0         66.016
     31/12/2005           2005        190.717        21705.7       1620.955        200.000        256.000          4.449          20.25       1916.563        571.857              67.4          171.4          158.4         66.170
     31/12/2006           2006        193.194        20614.6       1677.732        197.000        251.000          4.017          18.71       1995.750        323.088              67.4          149.6          139.5         69.868
     31/12/2007           2007        178.374        20606.5       1622.444        193.000        245.000          4.287          18.59       1789.077        437.286              67.4          160.1          150.5         66.491
     31/12/2008           2008        166.864        20133.1       1427.840        202.000        266.000          4.188          17.45       1232.141        719.582              67.4          162.2          150.4         52.744
     31/12/2009           2009        208.920        21579.2       1638.815        202.000        268.000          3.901          19.25       1796.943        407.757              67.4          162.5          150.3         63.168
     31/12/2010           2010        168.063        20331.5       1209.672        197.000        248.000          4.133          18.66       1109.773        849.884              67.4          162.9          153.3         72.227
     31/12/2011           2011        164.175        20300.4       1516.027        200.000        255.000          4.095          18.56       1600.625        326.898              67.4          164.3          149.5         42.355
     31/12/2012           2012        168.788        19477.2       1561.342        189.000        240.000          4.090          17.09       1905.031        236.970              67.4          109.6          106.2         80.435
     31/12/2013           2013        184.479        19260.7       1567.926        194.000        249.000          4.145          15.73       1671.970        276.352              67.4          131.1          116.4         47.722
     31/12/2014           2014        179.352        19987.3       1191.247        199.000        261.000          3.738          18.23       1233.635        699.262              67.4          160.8          149.2         54.898
     31/12/2015           2015        189.627        21842.8       1503.108        200.000        256.000          4.298          19.75       1494.269        735.326              67.4          167.9          156.2         71.884
     31/12/2016           2016        175.998        21614.7       1609.440        195.000        250.000          4.348          20.10       1870.574        535.960              67.4          168.0          158.8         72.304
