ApsimVersion = 7.9 r4044
Title = Corn_67_oat41
           Date           year      CropYield   CropBiomamas      RootDepth     FlowerDate   MaturityDate    LAI_maximum      TotalNupt  AvgWTInseason     RainSeason NfertilizerAmount     GrossMiner       NetMiner SowingNO3_60cm
   (dd/mm/yyyy)         (year)             ()        (kg/ha)           (mm)          (doy)          (doy)      (m^2/m^2)        (g/m^2)           (mm)           (mm)           (kg/ha)        (kg/ha)        (kg/ha)             ()
     31/12/2000           2000        203.084        20300.4       1485.600        210.000        268.000          4.101          17.72       2006.094        341.300              67.4          130.2          117.9         65.197
     31/12/2001           2001        149.178        19124.8       1383.920        198.000        251.000          4.459          16.25       1769.722        403.098              67.4          136.4          126.9         69.109
     31/12/2002           2002        206.293        20866.6       1353.801        197.000        251.000          4.148          18.17       1820.116        452.882              67.4          152.7          141.9         64.245
     31/12/2003           2003        204.056        21506.5       1300.965        202.000        260.000          4.616          18.37       1598.802        466.217              67.4          157.6          146.7         66.194
     31/12/2004           2004        224.117        22556.0       1527.092        202.000        270.000          4.421          19.05       1701.075        462.784              67.4          166.9          156.4         66.017
     31/12/2005           2005        213.758        21848.0       1376.400        200.000        256.000          4.688          19.78       1877.568        571.857              67.4          168.3          155.3         66.170
     31/12/2006           2006        191.033        20013.5       1426.880        197.000        251.000          4.165          17.29       1985.966        323.088              67.4          136.1          126.0         69.868
     31/12/2007           2007        189.230        20255.5       1380.000        193.000        245.000          4.448          17.73       1771.521        437.286              67.4          152.5          142.9         66.489
     31/12/2008           2008        201.984        20238.4       1235.087        202.000        266.000          4.456          17.32       1195.572        719.582              67.4          161.5          149.7         52.743
     31/12/2009           2009        212.563        21782.1       1524.193        202.000        268.000          4.245          18.97       1777.399        407.757              67.4          161.0          148.8         63.169
     31/12/2010           2010        202.445        20636.4       1097.058        197.000        248.000          4.509          18.48       1101.696        849.884              67.4          162.4          152.8         72.227
     31/12/2011           2011        204.212        20540.5       1428.494        200.000        255.000          4.401          18.42       1581.110        326.898              67.4          164.2          149.4         42.355
     31/12/2012           2012        192.285        19010.3       1268.480        189.000        240.000          4.242          16.18       1895.247        236.970              67.4          101.7           98.2         80.436
     31/12/2013           2013        183.083        18979.4       1330.760        194.000        249.000          4.503          14.90       1654.500        276.352              67.4          121.9          107.1         47.725
     31/12/2014           2014        197.276        20290.7       1078.047        199.000        261.000          4.083          18.12       1219.691        699.262              67.4          160.5          148.9         54.900
     31/12/2015           2015        228.782        22263.1       1427.389        200.000        256.000          4.651          19.65       1473.316        735.326              67.4          167.9          156.3         71.885
     31/12/2016           2016        208.985        21412.8       1350.360        195.000        250.000          4.236          19.73       1836.640        535.960              67.4          165.3          156.0         72.305
