ApsimVersion = 7.9 r4044
Title = Corn_202_oat26
           Date           year      CropYield   CropBiomamas      RootDepth     FlowerDate   MaturityDate    LAI_maximum      TotalNupt  AvgWTInseason     RainSeason NfertilizerAmount     GrossMiner       NetMiner SowingNO3_60cm
   (dd/mm/yyyy)         (year)             ()        (kg/ha)           (mm)          (doy)          (doy)      (m^2/m^2)        (g/m^2)           (mm)           (mm)           (kg/ha)        (kg/ha)        (kg/ha)             ()
     31/12/2000           2000        232.407        23899.0       1732.482        206.000        262.000          4.317          25.94       2025.192        327.330             202.0          151.4          139.1        121.524
     31/12/2001           2001        252.782        24248.9       1735.026        204.000        261.000          4.689          26.65       1820.876        405.128             202.0          146.7          137.2        141.531
     31/12/2002           2002        267.964        25227.5       1666.632        203.000        261.000          4.504          27.85       1897.726        492.002             202.0          162.0          151.2        124.289
     31/12/2003           2003        254.668        26550.4       1509.343        208.000        271.000          4.836          29.01       1697.392        482.477             202.0          154.6          143.8        127.655
     31/12/2004           2004        260.144        27353.9       1700.179        212.000        287.000          4.708          30.66       1849.316        523.754             202.0          172.8          162.4        134.623
     31/12/2005           2005        245.868        26022.0       1778.109        204.000        262.000          4.887          28.81       1949.219        580.188             202.0          176.6          163.6        123.662
     31/12/2006           2006        229.675        22843.9       1769.559        202.000        260.000          4.246          25.27       2020.765        323.596             202.0          160.4          150.2        133.106
     31/12/2007           2007        244.495        25459.1       1753.313        199.000        251.000          4.766          27.83       1825.669        452.399             202.0          163.2          153.6        137.162
     31/12/2008           2008        274.833        25865.2       1432.434        209.000        273.000          4.706          27.37       1387.416        776.732             202.0          172.1          160.3        109.525
     31/12/2009           2009        262.761        25781.2       1717.662        208.000        278.000          4.477          28.40       1850.230        407.757             202.0          162.0          149.8        125.907
     31/12/2010           2010        241.066        24438.6       1249.970        203.000        256.000          4.596          27.34       1160.289        938.022             202.0          172.0          162.3        141.685
     31/12/2011           2011        247.027        23064.9       1514.249        207.000        271.000          4.392          25.28       1684.092        327.148             202.0          168.6          153.8         88.002
     31/12/2012           2012        224.537        22315.8       1668.150        196.000        248.000          4.234          24.41       1952.159        276.850             202.0          115.9          112.4        171.982
     31/12/2013           2013        240.603        25849.2       1710.845        201.000        255.000          4.936          24.75       1736.440        286.258             202.0          110.7           95.8         99.447
     31/12/2014           2014        247.939        24997.3       1424.555        208.000        272.000          4.681          26.86       1296.759        749.300             202.0          170.3          158.7        107.692
     31/12/2015           2015        243.549        25136.7       1528.021        206.000        265.000          4.831          27.25       1551.653        757.184             202.0          178.1          166.4        138.719
     31/12/2016           2016        232.976        24120.5       1728.448        202.000        256.000          4.575          26.06       1897.207        597.940             202.0          176.8          167.5        141.665
