ApsimVersion = 7.9 r4044
Title = Corn_202_oat41
           Date           year      CropYield   CropBiomamas      RootDepth     FlowerDate   MaturityDate    LAI_maximum      TotalNupt  AvgWTInseason     RainSeason NfertilizerAmount     GrossMiner       NetMiner SowingNO3_60cm
   (dd/mm/yyyy)         (year)             ()        (kg/ha)           (mm)          (doy)          (doy)      (m^2/m^2)        (g/m^2)           (mm)           (mm)           (kg/ha)        (kg/ha)        (kg/ha)             ()
     31/12/2000           2000        208.546        20722.6       1485.600        210.000        268.000          4.162          22.35       2006.214        341.300             202.0          128.7          116.5        121.524
     31/12/2001           2001        165.030        22849.1       1383.920        198.000        251.000          4.581          24.55       1756.946        403.098             202.0          116.4          106.8        141.534
     31/12/2002           2002        225.512        23954.0       1353.801        197.000        251.000          4.158          27.33       1841.818        452.882             202.0          142.6          131.8        124.289
     31/12/2003           2003        231.631        26240.4       1305.019        202.000        260.000          4.719          27.69       1641.866        466.217             202.0          139.9          129.0        127.653
     31/12/2004           2004        247.749        27424.5       1527.460        202.000        270.000          4.505          30.18       1756.385        462.784             202.0          162.5          152.1        134.623
     31/12/2005           2005        234.904        24898.5       1376.400        200.000        256.000          4.740          28.32       1897.808        571.857             202.0          165.4          152.4        123.663
     31/12/2006           2006        236.256        22736.7       1426.880        197.000        251.000          4.213          24.37       1988.073        323.088             202.0          123.3          113.1        133.108
     31/12/2007           2007        240.406        24359.3       1380.000        193.000        245.000          4.497          26.48       1772.448        437.286             202.0          138.8          129.3        137.153
     31/12/2008           2008        224.395        25684.1       1255.828        202.000        266.000          4.635          27.04       1338.722        719.582             202.0          164.7          152.8        109.518
     31/12/2009           2009        265.087        25522.3       1524.430        202.000        268.000          4.325          28.31       1806.230        407.757             202.0          157.7          145.4        125.904
     31/12/2010           2010        209.892        24134.4       1092.838        197.000        248.000          4.587          27.52       1155.377        849.884             202.0          164.5          154.9        141.682
     31/12/2011           2011        204.585        22899.5       1426.868        200.000        255.000          4.437          25.69       1593.770        326.898             202.0          158.8          144.0         88.002
     31/12/2012           2012        187.947        19577.7       1268.480        189.000        240.000          4.270          21.30       1896.359        236.970             202.0          100.2           96.7        171.986
     31/12/2013           2013        223.933        23239.9       1330.760        194.000        249.000          4.587          23.36       1656.918        276.352             202.0           94.1           79.3         99.467
     31/12/2014           2014        230.282        22812.2       1076.987        199.000        261.000          4.164          24.17       1283.037        699.262             202.0          161.4          149.7        107.695
     31/12/2015           2015        235.150        24235.9       1427.823        200.000        256.000          4.717          26.30       1511.241        735.326             202.0          169.0          157.3        138.723
     31/12/2016           2016        217.815        23104.4       1350.360        195.000        250.000          4.218          25.47       1859.650        535.960             202.0          164.6          155.3        141.668
