ApsimVersion = 7.9 r4044
Title = Corn_135_oat10
           Date           year      CropYield   CropBiomamas      RootDepth     FlowerDate   MaturityDate    LAI_maximum      TotalNupt  AvgWTInseason     RainSeason NfertilizerAmount     GrossMiner       NetMiner SowingNO3_60cm
   (dd/mm/yyyy)         (year)             ()        (kg/ha)           (mm)          (doy)          (doy)      (m^2/m^2)        (g/m^2)           (mm)           (mm)           (kg/ha)        (kg/ha)        (kg/ha)             ()
     31/12/2000           2000        211.380        21398.5       1676.834        210.000        268.000          3.879          23.25       2021.221        341.300             135.0          142.2          129.9         94.854
     31/12/2001           2001        166.465        22541.3       1614.357        198.000        251.000          4.289          21.97       1770.478        403.098             135.0          134.7          125.1        109.070
     31/12/2002           2002        220.339        23873.8       1607.010        197.000        251.000          4.331          24.40       1878.214        452.882             135.0          150.0          139.2         97.151
     31/12/2003           2003        220.405        23952.6       1394.986        202.000        260.000          4.341          23.22       1647.930        466.217             135.0          149.8          139.0         99.843
     31/12/2004           2004        234.198        25223.6       1588.438        202.000        270.000          4.113          24.86       1774.036        462.784             135.0          166.7          156.3        103.500
     31/12/2005           2005        225.012        24210.6       1621.339        200.000        256.000          4.513          26.36       1931.934        571.857             135.0          170.0          157.0         97.472
     31/12/2006           2006        227.830        22277.3       1678.419        197.000        251.000          4.065          24.27       1997.868        323.088             135.0          144.2          134.1        104.840
     31/12/2007           2007        231.209        23683.8       1623.937        193.000        245.000          4.346          23.64       1786.358        437.286             135.0          152.1          142.5        105.365
     31/12/2008           2008        212.588        23388.3       1443.821        202.000        266.000          4.275          22.40       1330.414        719.582             135.0          164.4          152.6         83.458
     31/12/2009           2009        250.410        24299.0       1640.386        202.000        268.000          3.953          25.09       1823.516        407.757             135.0          161.0          148.8         97.547
     31/12/2010           2010        198.157        22841.5       1207.344        197.000        248.000          4.171          23.87       1152.057        849.884             135.0          164.3          154.7        110.613
     31/12/2011           2011        193.156        22030.9       1512.974        200.000        255.000          4.111          23.70       1608.310        326.898             135.0          160.9          146.1         66.112
     31/12/2012           2012        190.070        20627.3       1561.442        189.000        240.000          4.123          21.52       1906.423        236.970             135.0          105.0          101.5        128.511
     31/12/2013           2013        234.030        22508.7       1568.930        194.000        249.000          4.201          20.16       1671.810        276.352             135.0          115.2          100.4         75.379
     31/12/2014           2014        216.320        21737.6       1191.255        199.000        261.000          3.771          22.97       1278.595        699.262             135.0          161.5          149.8         83.520
     31/12/2015           2015        223.368        23305.5       1503.419        200.000        256.000          4.336          25.23       1524.442        735.326             135.0          168.7          157.0        108.527
     31/12/2016           2016        212.842        23516.7       1610.342        195.000        250.000          4.462          25.95       1885.225        535.960             135.0          167.8          158.5        110.399
