ApsimVersion = 7.9 r4044
Title = Corn_270_oat42
           Date           year      CropYield   CropBiomamas      RootDepth     FlowerDate   MaturityDate    LAI_maximum      TotalNupt  AvgWTInseason     RainSeason NfertilizerAmount     GrossMiner       NetMiner SowingNO3_60cm
   (dd/mm/yyyy)         (year)             ()        (kg/ha)           (mm)          (doy)          (doy)      (m^2/m^2)        (g/m^2)           (mm)           (mm)           (kg/ha)        (kg/ha)        (kg/ha)             ()
     31/12/2000           2000        206.811        20542.4       1485.600        210.000        268.000          3.999          22.84       2005.812        341.300             270.0          129.3          117.1        147.117
     31/12/2001           2001        181.630        21893.6       1383.920        198.000        251.000          3.799          24.20       1754.054        403.098             270.0          121.9          112.4        170.341
     31/12/2002           2002        217.516        20634.2       1353.801        197.000        251.000          3.112          23.49       1793.429        452.882             270.0          150.2          139.5        148.976
     31/12/2003           2003        265.459        26206.2       1305.294        202.000        260.000          4.667          29.65       1641.220        466.217             270.0          140.0          129.1        152.877
     31/12/2004           2004        285.075        27517.7       1527.507        202.000        270.000          4.537          31.22       1756.789        462.784             270.0          162.6          152.1        162.698
     31/12/2005           2005        247.442        23678.3       1376.400        200.000        256.000          4.108          26.84       1888.220        571.857             270.0          166.8          153.8        147.793
     31/12/2006           2006        206.690        20278.8       1426.880        197.000        251.000          3.324          22.69       1985.816        323.088             270.0          133.0          122.8        158.462
     31/12/2007           2007        228.797        22792.6       1380.000        193.000        245.000          3.800          25.39       1776.682        437.286             270.0          142.1          132.5        165.452
     31/12/2008           2008        257.205        25576.6       1255.965        202.000        266.000          4.562          28.87       1337.720        719.582             270.0          164.7          152.8        133.558
     31/12/2009           2009        264.212        24721.6       1524.021        202.000        268.000          4.032          27.86       1797.940        407.757             270.0          158.0          145.8        151.583
     31/12/2010           2010        241.107        24132.6       1093.421        197.000        248.000          4.575          27.82       1155.298        849.884             270.0          164.5          154.9        169.313
     31/12/2011           2011        235.298        22942.9       1426.417        200.000        255.000          4.452          26.07       1593.596        326.898             270.0          158.8          144.0        109.138
     31/12/2012           2012        195.832        19095.6       1268.480        189.000        240.000          3.724          20.83       1897.466        236.970             270.0          101.6           98.1        212.502
     31/12/2013           2013        250.648        22944.4       1330.760        194.000        249.000          4.144          25.79       1654.678        276.352             270.0           96.1           81.4        122.049
     31/12/2014           2014        235.836        22874.2       1076.825        199.000        261.000          4.185          25.01       1283.311        699.262             270.0          161.4          149.8        130.084
     31/12/2015           2015        261.038        24285.0       1427.995        200.000        256.000          4.735          26.41       1511.720        735.326             270.0          169.0          157.3        165.976
     31/12/2016           2016        199.298        19952.5       1350.360        195.000        250.000          3.122          22.43       1805.894        535.960             270.0          167.3          158.0        169.660
