ApsimVersion = 7.9 r4044
Title = Corn_135_oat11
           Date           year      CropYield   CropBiomamas      RootDepth     FlowerDate   MaturityDate    LAI_maximum      TotalNupt  AvgWTInseason     RainSeason NfertilizerAmount     GrossMiner       NetMiner SowingNO3_60cm
   (dd/mm/yyyy)         (year)             ()        (kg/ha)           (mm)          (doy)          (doy)      (m^2/m^2)        (g/m^2)           (mm)           (mm)           (kg/ha)        (kg/ha)        (kg/ha)             ()
     31/12/2000           2000        229.774        21398.1       1676.834        210.000        268.000          3.879          23.02       2021.220        341.300             135.0          142.2          129.9         94.854
     31/12/2001           2001        190.124        22290.9       1613.977        198.000        251.000          4.180          22.03       1769.239        403.098             135.0          135.2          125.7        109.071
     31/12/2002           2002        245.004        22965.3       1603.123        197.000        251.000          3.842          24.47       1864.367        452.882             135.0          151.0          140.2         97.152
     31/12/2003           2003        251.948        24042.9       1394.986        202.000        260.000          4.341          23.21       1648.155        466.217             135.0          149.7          138.9         99.846
     31/12/2004           2004        269.153        25285.5       1588.438        202.000        270.000          4.113          24.86       1774.474        462.784             135.0          166.7          156.3        103.501
     31/12/2005           2005        257.500        24061.9       1621.229        200.000        256.000          4.421          26.36       1936.914        571.857             135.0          170.1          157.1         97.473
     31/12/2006           2006        226.753        21649.4       1677.053        197.000        251.000          3.820          24.08       1996.301        323.088             135.0          145.4          135.2        104.841
     31/12/2007           2007        240.165        23278.7       1623.401        193.000        245.000          4.122          23.71       1786.031        437.286             135.0          152.6          143.0        105.366
     31/12/2008           2008        244.289        23351.5       1443.800        202.000        266.000          4.273          22.40       1329.471        719.582             135.0          164.4          152.6         83.459
     31/12/2009           2009        261.020        24192.3       1640.273        202.000        268.000          3.943          25.08       1822.988        407.757             135.0          161.0          148.8         97.547
     31/12/2010           2010        227.733        22725.6       1207.344        197.000        248.000          4.171          23.87       1150.781        849.884             135.0          164.3          154.7        110.613
     31/12/2011           2011        221.986        22007.1       1512.974        200.000        255.000          4.111          23.75       1608.261        326.898             135.0          161.0          146.1         66.113
     31/12/2012           2012        217.307        20448.2       1561.256        189.000        240.000          3.955          21.19       1905.020        236.970             135.0          105.5          102.0        128.512
     31/12/2013           2013        246.534        22484.7       1568.861        194.000        249.000          4.181          20.13       1671.718        276.352             135.0          114.9          100.2         75.382
     31/12/2014           2014        226.261        21737.6       1191.255        199.000        261.000          3.771          23.31       1278.595        699.262             135.0          161.5          149.8         83.522
     31/12/2015           2015        252.862        23305.5       1503.419        200.000        256.000          4.336          25.10       1524.442        735.326             135.0          168.7          157.0        108.528
     31/12/2016           2016        227.783        22179.9       1607.449        195.000        250.000          3.905          24.38       1871.730        535.960             135.0          168.3          159.1        110.400
