ApsimVersion = 7.9 r4044
Title = Corn_135_oat24
           Date           year      CropYield   CropBiomamas      RootDepth     FlowerDate   MaturityDate    LAI_maximum      TotalNupt  AvgWTInseason     RainSeason NfertilizerAmount     GrossMiner       NetMiner SowingNO3_60cm
   (dd/mm/yyyy)         (year)             ()        (kg/ha)           (mm)          (doy)          (doy)      (m^2/m^2)        (g/m^2)           (mm)           (mm)           (kg/ha)        (kg/ha)        (kg/ha)             ()
     31/12/2000           2000        164.886        18875.2       1411.136        206.000        262.000          4.167          15.59       1376.368        327.330             135.0          191.4           91.7        100.242
     31/12/2001           2001        171.224        18439.8       1592.835        204.000        261.000          4.553          15.67       1484.195        405.128             135.0          196.6           96.4         92.223
     31/12/2002           2002        176.150        19508.5       1416.180        203.000        261.000          4.549          15.98       1255.030        492.002             135.0          193.9           92.1         80.936
     31/12/2003           2003        160.572        17841.8       1169.735        208.000        271.000          4.387          14.30       1157.438        482.477             135.0          180.2           81.5         80.269
     31/12/2004           2004        146.951        17017.6       1432.643        212.000        287.000          3.998          13.64       1137.959        523.754             135.0          175.2           73.1         87.447
     31/12/2005           2005        164.955        18682.9       1518.125        204.000        262.000          4.579          15.47       1158.662        580.188             135.0          190.1           87.4         79.105
     31/12/2006           2006        189.589        20422.2       1565.511        202.000        260.000          4.430          17.85       1643.190        323.596             135.0          202.3          102.1         92.206
     31/12/2007           2007        161.315        18568.5       1569.014        199.000        251.000          4.607          15.16       1331.197        452.399             135.0          196.2           97.7         82.400
     31/12/2008           2008        122.106        13689.3        983.871        209.000        273.000          3.612          10.58        767.372        776.732             135.0          166.5           57.4         70.849
     31/12/2009           2009        160.245        18559.5       1506.261        208.000        278.000          4.289          14.62       1213.587        407.757             135.0          171.2           68.5         79.373
     31/12/2010           2010        121.371        12688.4        848.073        203.000        256.000          3.115          10.87        667.028        938.022             135.0          169.9           72.0         90.188
     31/12/2011           2011        162.286        16970.2       1212.228        207.000        271.000          4.017          14.64       1170.360        327.148             135.0          187.2           77.1         58.194
     31/12/2012           2012        179.245        19500.3       1557.040        196.000        248.000          4.340          16.06       1626.867        276.850             135.0          182.4           98.3         92.901
     31/12/2013           2013        151.767        17644.7       1561.330        201.000        255.000          4.478          13.66       1392.600        286.258             135.0          178.2           73.0         66.945
     31/12/2014           2014        131.670        14404.7       1104.823        208.000        272.000          3.516          11.60        746.731        749.300             135.0          168.3           62.1         68.785
     31/12/2015           2015        149.627        16329.4       1033.167        206.000        265.000          4.083          13.30        814.225        757.184             135.0          177.0           75.9         87.727
     31/12/2016           2016        172.765        19949.4       1541.713        202.000        256.000          4.828          16.29       1218.291        597.940             135.0          194.7           96.3         87.465
