ApsimVersion = 7.9 r4044
Title = Corn_0_oat44
           Date           year      CropYield   CropBiomamas      RootDepth     FlowerDate   MaturityDate    LAI_maximum      TotalNupt  AvgWTInseason     RainSeason NfertilizerAmount     GrossMiner       NetMiner SowingNO3_60cm
   (dd/mm/yyyy)         (year)             ()        (kg/ha)           (mm)          (doy)          (doy)      (m^2/m^2)        (g/m^2)           (mm)           (mm)           (kg/ha)        (kg/ha)        (kg/ha)             ()
     31/12/2000           2000         76.321         8272.7        977.092        197.000        255.000          2.163           6.62       1034.208        327.330               0.0          175.8           83.3         12.276
     31/12/2001           2001         68.252         9026.1       1354.360        198.000        251.000          2.448           7.10       1023.421        403.098               0.0          175.8           78.6          8.119
     31/12/2002           2002         83.761         9010.5       1034.848        197.000        251.000          2.559           6.80        895.150        452.882               0.0          169.1           85.8          8.418
     31/12/2003           2003         63.442         7737.5        836.501        202.000        260.000          2.266           6.00        879.286        466.217               0.0          163.3           71.7          7.938
     31/12/2004           2004         63.254         7217.5       1019.297        202.000        270.000          1.939           5.44        857.231        462.784               0.0          157.0           65.7          7.639
     31/12/2005           2005         74.632         7884.2       1022.317        196.000        252.000          2.385           5.84        802.295        538.710               0.0          162.8           66.8          9.707
     31/12/2006           2006         93.786        10412.5       1439.269        197.000        251.000          2.951           7.80       1180.314        323.088               0.0          180.6           83.9          9.161
     31/12/2007           2007         80.173         8498.5       1286.196        193.000        245.000          2.514           6.38        891.349        437.286               0.0          172.3           74.8          5.782
     31/12/2008           2008         32.450         6554.0        819.887        202.000        266.000          1.904           4.87        638.368        719.582               0.0          150.6           59.1          6.432
     31/12/2009           2009         77.578         8696.0       1111.985        202.000        268.000          2.496           6.24        888.206        407.757               0.0          158.0           68.5          6.725
     31/12/2010           2010         44.026         5527.7        649.121        197.000        248.000          1.622           4.50        559.505        849.884               0.0          154.2           61.7          8.311
     31/12/2011           2011         62.834         7603.8        884.603        200.000        255.000          2.071           6.38        924.438        326.898               0.0          165.0           75.2          9.577
     31/12/2012           2012        108.875        10217.0       1223.787        189.000        240.000          2.622           8.70       1274.684        236.970               0.0          192.7          104.3          7.001
     31/12/2013           2013         90.998         8641.3       1211.277        194.000        249.000          2.307           7.19       1008.585        276.352               0.0          170.4           94.2          6.717
     31/12/2014           2014         42.611         5802.1        759.671        199.000        261.000          1.464           4.53        585.398        699.262               0.0          149.7           58.1          6.716
     31/12/2015           2015         55.417         6221.8        708.184        200.000        256.000          2.042           4.23        558.518        735.326               0.0          151.6           58.4          9.722
     31/12/2016           2016         84.109         9241.4       1287.689        195.000        250.000          2.671           6.81        860.348        535.960               0.0          171.0           75.9          8.944
