ApsimVersion = 7.9 r4044
Title = Corn_67_oat40
           Date           year      CropYield   CropBiomamas      RootDepth     FlowerDate   MaturityDate    LAI_maximum      TotalNupt  AvgWTInseason     RainSeason NfertilizerAmount     GrossMiner       NetMiner SowingNO3_60cm
   (dd/mm/yyyy)         (year)             ()        (kg/ha)           (mm)          (doy)          (doy)      (m^2/m^2)        (g/m^2)           (mm)           (mm)           (kg/ha)        (kg/ha)        (kg/ha)             ()
     31/12/2000           2000        211.971        20771.4       1597.215        210.000        268.000          4.094          18.47       2013.413        341.300              67.4          137.5          125.3         65.197
     31/12/2001           2001        171.575        19088.8       1533.651        198.000        251.000          4.160          16.71       1761.943        403.098              67.4          141.4          131.9         69.108
     31/12/2002           2002        203.300        20165.9       1516.181        197.000        251.000          3.545          18.43       1818.061        452.882              67.4          154.6          143.9         64.245
     31/12/2003           2003        204.093        21489.5       1371.261        202.000        260.000          4.620          18.46       1609.144        466.217              67.4          158.4          147.6         66.196
     31/12/2004           2004        222.290        22437.2       1561.821        202.000        270.000          4.421          19.10       1711.487        462.784              67.4          167.2          156.8         66.017
     31/12/2005           2005        212.807        21730.3       1536.992        200.000        256.000          4.427          19.96       1894.751        571.857              67.4          169.6          156.6         66.171
     31/12/2006           2006        191.681        19734.9       1569.509        197.000        251.000          3.759          17.91       1987.574        323.088              67.4          141.8          131.6         69.869
     31/12/2007           2007        191.172        20236.3       1534.120        193.000        245.000          4.126          18.04       1794.619        437.286              67.4          155.4          145.8         66.490
     31/12/2008           2008        200.491        20187.7       1329.955        202.000        266.000          4.487          17.34       1202.814        719.582              67.4          161.5          149.6         52.744
     31/12/2009           2009        210.697        21575.3       1594.519        202.000        268.000          4.131          19.09       1784.875        407.757              67.4          161.8          149.6         63.169
     31/12/2010           2010        205.190        20584.3       1131.328        197.000        248.000          4.488          18.50       1103.667        849.884              67.4          162.5          152.8         72.227
     31/12/2011           2011        216.784        20411.4       1507.680        200.000        255.000          4.401          18.46       1585.791        326.898              67.4          164.6          149.8         42.355
     31/12/2012           2012        195.012        18997.2       1436.600        189.000        240.000          3.947          16.49       1897.523        236.970              67.4          104.9          101.4         80.436
     31/12/2013           2013        184.879        18993.2       1502.000        194.000        249.000          4.334          15.23       1664.120        276.352              67.4          126.5          111.8         47.725
     31/12/2014           2014        195.459        20162.5       1163.083        199.000        261.000          4.087          18.16       1220.217        699.262              67.4          160.5          148.9         54.900
     31/12/2015           2015        224.462        21979.4       1517.142        200.000        256.000          4.652          19.67       1482.120        735.326              67.4          167.7          156.0         71.886
     31/12/2016           2016        207.033        20795.1       1515.154        195.000        250.000          3.576          20.05       1839.081        535.960              67.4          167.2          158.0         72.305
