ApsimVersion = 7.9 r4044
Title = Corn_202_oat12
           Date           year      CropYield   CropBiomamas      RootDepth     FlowerDate   MaturityDate    LAI_maximum      TotalNupt  AvgWTInseason     RainSeason NfertilizerAmount     GrossMiner       NetMiner SowingNO3_60cm
   (dd/mm/yyyy)         (year)             ()        (kg/ha)           (mm)          (doy)          (doy)      (m^2/m^2)        (g/m^2)           (mm)           (mm)           (kg/ha)        (kg/ha)        (kg/ha)             ()
     31/12/2000           2000        209.035        20337.9       1485.600        210.000        268.000          3.902          22.04       2006.701        341.300             202.0          130.7          118.4        121.524
     31/12/2001           2001        186.643        22410.0       1383.920        198.000        251.000          4.264          24.34       1756.255        403.098             202.0          120.6          111.0        141.535
     31/12/2002           2002        247.922        23480.7       1353.801        197.000        251.000          4.005          26.64       1839.042        452.882             202.0          144.5          133.7        124.292
     31/12/2003           2003        253.710        25423.8       1302.174        202.000        260.000          4.373          27.87       1638.608        466.217             202.0          142.0          131.1        127.657
     31/12/2004           2004        269.814        26411.0       1527.602        202.000        270.000          4.152          30.04       1756.738        462.784             202.0          163.4          153.0        134.626
     31/12/2005           2005        258.110        24177.2       1376.400        200.000        256.000          4.470          27.40       1895.606        571.857             202.0          166.8          153.8        123.665
     31/12/2006           2006        229.137        21857.8       1426.880        197.000        251.000          3.890          24.24       1986.708        323.088             202.0          129.5          119.4        133.111
     31/12/2007           2007        243.037        23590.7       1380.000        193.000        245.000          4.207          26.25       1770.099        437.286             202.0          142.2          132.6        137.158
     31/12/2008           2008        244.633        24778.8       1261.359        202.000        266.000          4.298          27.12       1340.170        719.582             202.0          164.8          153.0        109.523
     31/12/2009           2009        265.793        24541.0       1524.073        202.000        268.000          3.980          27.57       1800.045        407.757             202.0          158.8          146.6        125.906
     31/12/2010           2010        228.172        23148.9       1072.725        197.000        248.000          4.204          26.69       1152.096        849.884             202.0          164.4          154.8        141.684
     31/12/2011           2011        222.177        22078.4       1433.298        200.000        255.000          4.125          25.10       1597.026        326.898             202.0          159.4          144.5         88.004
     31/12/2012           2012        199.313        19193.6       1268.480        189.000        240.000          4.042          20.67       1896.200        236.970             202.0          101.7           98.3        171.988
     31/12/2013           2013        246.799        22790.9       1330.760        194.000        249.000          4.253          23.61       1656.012        276.352             202.0           96.4           81.6         99.472
     31/12/2014           2014        226.939        21844.2       1083.013        199.000        261.000          3.804          23.77       1276.887        699.262             202.0          161.4          149.8        107.703
     31/12/2015           2015        253.491        23390.9       1427.273        200.000        256.000          4.366          25.28       1506.226        735.326             202.0          168.9          157.2        138.727
     31/12/2016           2016        232.079        22620.2       1350.360        195.000        250.000          4.063          24.90       1853.097        535.960             202.0          166.3          157.1        141.670
