ApsimVersion = 7.9 r4044
Title = Corn_135_oat22
           Date           year      CropYield   CropBiomamas      RootDepth     FlowerDate   MaturityDate    LAI_maximum      TotalNupt  AvgWTInseason     RainSeason NfertilizerAmount     GrossMiner       NetMiner SowingNO3_60cm
   (dd/mm/yyyy)         (year)             ()        (kg/ha)           (mm)          (doy)          (doy)      (m^2/m^2)        (g/m^2)           (mm)           (mm)           (kg/ha)        (kg/ha)        (kg/ha)             ()
     31/12/2000           2000        166.116        18478.7       1277.187        197.000        255.000          4.117          15.36       1317.546        327.330             135.0          182.8           83.7        100.242
     31/12/2001           2001        114.168        17963.0       1545.296        198.000        251.000          4.427          14.90       1450.381        403.098             135.0          187.2           87.4         92.223
     31/12/2002           2002        173.718        18996.5       1380.164        197.000        251.000          4.479          14.96       1212.110        452.882             135.0          183.7           84.1         80.936
     31/12/2003           2003        140.148        17163.5       1024.514        202.000        260.000          4.254          13.75       1100.153        466.217             135.0          172.7           74.7         80.269
     31/12/2004           2004        141.074        16551.7       1284.842        202.000        270.000          3.895          12.86       1094.685        462.784             135.0          168.5           66.9         87.448
     31/12/2005           2005        168.351        17999.0       1394.419        196.000        252.000          4.433          14.62       1154.273        538.710             135.0          177.4           75.1         79.106
     31/12/2006           2006        192.599        20202.8       1561.501        197.000        251.000          4.477          17.23       1640.064        323.088             135.0          195.1           95.3         92.207
     31/12/2007           2007        160.785        17991.5       1527.057        193.000        245.000          4.487          14.69       1314.591        437.286             135.0          188.5           90.2         82.400
     31/12/2008           2008        116.549        13596.8       1004.434        202.000        266.000          3.604          10.35        750.970        719.582             135.0          158.6           50.2         70.849
     31/12/2009           2009        161.309        18223.2       1472.437        202.000        268.000          4.176          14.14       1224.189        407.757             135.0          171.9           69.2         79.373
     31/12/2010           2010         88.538        11920.0        819.934        197.000        248.000          3.135          10.11        657.218        849.884             135.0          161.5           64.0         90.188
     31/12/2011           2011        137.575        16301.4       1112.914        200.000        255.000          4.078          13.53       1097.412        326.898             135.0          175.4           66.4         58.194
     31/12/2012           2012        180.568        18558.1       1472.348        189.000        240.000          4.256          15.60       1565.576        236.970             135.0          168.3           84.8         92.901
     31/12/2013           2013        161.478        16932.5       1405.239        194.000        249.000          4.223          13.12       1314.053        276.352             135.0          168.1           65.9         66.947
     31/12/2014           2014        100.462        13516.7        875.150        199.000        261.000          3.513          10.69        732.189        699.262             135.0          159.1           53.3         68.786
     31/12/2015           2015        136.536        16019.3       1022.436        200.000        256.000          4.160          12.74        805.834        735.326             135.0          167.7           66.8         87.727
     31/12/2016           2016        168.666        19369.4       1524.167        195.000        250.000          4.642          15.74       1237.196        535.960             135.0          186.3           88.3         87.466
