ApsimVersion = 7.9 r4044
Title = Corn_0_oat15
           Date           year      CropYield   CropBiomamas      RootDepth     FlowerDate   MaturityDate    LAI_maximum      TotalNupt  AvgWTInseason     RainSeason NfertilizerAmount     GrossMiner       NetMiner SowingNO3_60cm
   (dd/mm/yyyy)         (year)             ()        (kg/ha)           (mm)          (doy)          (doy)      (m^2/m^2)        (g/m^2)           (mm)           (mm)           (kg/ha)        (kg/ha)        (kg/ha)             ()
     31/12/2000           2000        165.827        16611.7       1663.219        210.000        268.000          3.492          14.59       2005.192        341.300               0.0          159.6          147.4         28.743
     31/12/2001           2001        124.661        14935.3       1588.210        198.000        251.000          3.550          13.40       1714.485        403.098               0.0          160.2          150.7         18.766
     31/12/2002           2002        160.094        15715.6       1557.196        197.000        251.000          3.600          13.64       1719.615        452.882               0.0          163.3          152.5         21.065
     31/12/2003           2003        158.992        16121.5       1292.738        202.000        260.000          3.791          13.91       1495.056        466.217               0.0          163.0          152.2         22.801
     31/12/2004           2004        170.083        16758.4       1542.131        202.000        270.000          3.590          14.03       1600.705        462.784               0.0          166.7          156.2         19.194
     31/12/2005           2005        167.082        16601.2       1604.008        200.000        256.000          3.942          14.87       1793.868        571.857               0.0          173.0          160.0         24.846
     31/12/2006           2006        161.689        16003.0       1662.099        197.000        251.000          3.609          14.52       1986.389        323.088               0.0          166.6          156.5         23.503
     31/12/2007           2007        157.861        15872.2       1598.816        193.000        245.000          3.791          14.06       1703.250        437.286               0.0          166.4          156.8         17.955
     31/12/2008           2008        152.750        14513.7       1201.828        202.000        266.000          3.236          12.64       1071.059        719.582               0.0          157.9          146.1         14.082
     31/12/2009           2009        161.306        16274.9       1587.651        202.000        268.000          3.506          14.02       1679.214        407.757               0.0          163.4          151.2         18.762
     31/12/2010           2010        153.479        15259.6       1055.282        197.000        248.000          3.708          13.29       1001.614        849.884               0.0          158.0          148.3         23.135
     31/12/2011           2011        166.586        15347.0       1405.204        200.000        255.000          3.557          13.62       1495.954        326.898               0.0          167.9          153.1         15.678
     31/12/2012           2012        157.189        15582.0       1558.707        189.000        240.000          3.738          12.88       1890.736        236.970               0.0          130.7          127.2         28.270
     31/12/2013           2013        146.808        14335.3       1545.047        194.000        249.000          3.597          11.82       1601.523        276.352               0.0          147.1          132.4         13.640
     31/12/2014           2014        149.148        15105.9       1137.706        199.000        261.000          3.405          13.23       1104.929        699.262               0.0          158.2          146.6         17.552
     31/12/2015           2015        170.896        16624.0       1437.340        200.000        256.000          3.876          14.28       1346.382        735.326               0.0          164.9          153.2         25.041
     31/12/2016           2016        167.555        16415.5       1594.975        195.000        250.000          3.747          14.85       1751.173        535.960               0.0          169.2          159.9         24.287
