ApsimVersion = 7.9 r4044
Title = Corn_202_oat6
           Date           year      CropYield   CropBiomamas      RootDepth     FlowerDate   MaturityDate    LAI_maximum      TotalNupt  AvgWTInseason     RainSeason NfertilizerAmount     GrossMiner       NetMiner SowingNO3_60cm
   (dd/mm/yyyy)         (year)             ()        (kg/ha)           (mm)          (doy)          (doy)      (m^2/m^2)        (g/m^2)           (mm)           (mm)           (kg/ha)        (kg/ha)        (kg/ha)             ()
     31/12/2000           2000        225.789        21645.1       1597.313        210.000        268.000          4.162          23.58       2014.502        341.300             202.0          135.1          122.8        121.524
     31/12/2001           2001        198.036        23879.5       1534.412        198.000        251.000          4.661          25.81       1765.921        403.098             202.0          123.4          113.9        141.532
     31/12/2002           2002        263.673        24720.6       1517.019        197.000        251.000          4.457          27.90       1861.715        452.882             202.0          143.7          132.9        124.285
     31/12/2003           2003        266.312        26244.2       1374.936        202.000        260.000          4.719          28.03       1652.101        466.217             202.0          142.8          132.0        127.650
     31/12/2004           2004        284.720        27422.9       1562.005        202.000        270.000          4.504          30.26       1769.409        462.784             202.0          164.0          153.5        134.621
     31/12/2005           2005        266.215        24958.3       1537.179        200.000        256.000          4.780          28.14       1919.345        571.857             202.0          167.4          154.4        123.662
     31/12/2006           2006        241.224        23124.4       1571.839        197.000        251.000          4.380          25.73       1994.636        323.088             202.0          131.4          121.2        133.109
     31/12/2007           2007        251.333        24536.1       1535.282        193.000        245.000          4.603          27.45       1780.518        437.286             202.0          144.6          135.0        137.153
     31/12/2008           2008        257.888        25657.7       1359.762        202.000        266.000          4.635          27.06       1341.817        719.582             202.0          164.6          152.8        109.519
     31/12/2009           2009        274.533        25520.1       1596.483        202.000        268.000          4.324          28.71       1818.582        407.757             202.0          159.1          146.9        125.904
     31/12/2010           2010        241.223        24134.8       1130.575        197.000        248.000          4.587          27.76       1156.123        849.884             202.0          164.5          154.9        141.682
     31/12/2011           2011        235.120        22899.0       1499.542        200.000        255.000          4.437          25.95       1598.646        326.898             202.0          159.5          144.7         88.002
     31/12/2012           2012        211.244        20242.6       1436.600        189.000        240.000          4.336          21.81       1900.369        236.970             202.0          101.5           98.0        171.986
     31/12/2013           2013        268.764        24161.1       1502.000        194.000        249.000          4.586          24.03       1665.101        276.352             202.0           99.0           84.2         99.464
     31/12/2014           2014        235.424        22811.3       1161.608        199.000        261.000          4.164          24.93       1284.266        699.262             202.0          161.4          149.8        107.699
     31/12/2015           2015        260.747        24235.2       1517.708        200.000        256.000          4.717          26.29       1523.096        735.326             202.0          168.9          157.2        138.724
     31/12/2016           2016        245.708        24020.7       1515.818        195.000        250.000          4.633          26.43       1876.271        535.960             202.0          165.1          155.9        141.669
