ApsimVersion = 7.9 r4044
Title = Corn_270_oat43
           Date           year      CropYield   CropBiomamas      RootDepth     FlowerDate   MaturityDate    LAI_maximum      TotalNupt  AvgWTInseason     RainSeason NfertilizerAmount     GrossMiner       NetMiner SowingNO3_60cm
   (dd/mm/yyyy)         (year)             ()        (kg/ha)           (mm)          (doy)          (doy)      (m^2/m^2)        (g/m^2)           (mm)           (mm)           (kg/ha)        (kg/ha)        (kg/ha)             ()
     31/12/2000           2000        230.381        21238.8       1240.802        197.000        255.000          3.687          23.20       1352.275        327.330             270.0          165.9           66.0        161.002
     31/12/2001           2001        188.172        21564.6       1535.813        198.000        251.000          4.061          23.85       1478.451        403.098             270.0          179.5           79.5        144.634
     31/12/2002           2002        246.654        22619.2       1294.140        197.000        251.000          4.053          24.11       1257.939        452.882             270.0          176.2           74.6        126.513
     31/12/2003           2003        232.315        21731.2       1062.433        202.000        260.000          3.947          20.77       1232.141        466.217             270.0          159.5           60.0        125.420
     31/12/2004           2004        250.716        22792.8       1324.383        202.000        270.000          3.905          21.46       1298.962        462.784             270.0          173.8           71.5        143.538
     31/12/2005           2005        258.733        22806.9       1363.537        196.000        252.000          4.085          24.61       1297.297        538.710             270.0          180.8           78.4        125.768
     31/12/2006           2006        232.336        21392.6       1532.205        197.000        251.000          4.043          24.29       1628.391        323.088             270.0          194.2           94.1        151.374
     31/12/2007           2007        239.144        22382.5       1528.952        193.000        245.000          4.120          24.09       1413.834        437.286             270.0          189.4           91.0        131.515
     31/12/2008           2008        221.457        20317.0       1041.767        202.000        266.000          3.996          18.72        926.286        719.582             270.0          166.9           57.1        114.300
     31/12/2009           2009        250.118        22709.8       1394.356        202.000        268.000          3.763          23.71       1354.932        407.757             270.0          174.5           70.8        125.348
     31/12/2010           2010        206.336        18628.1        978.446        197.000        248.000          3.541          18.32        764.860        849.884             270.0          168.6           70.6        144.148
     31/12/2011           2011        218.290        20461.9       1133.063        200.000        255.000          3.905          21.10       1184.545        326.898             270.0          166.6           55.2         99.270
     31/12/2012           2012        230.632        21017.1       1420.813        189.000        240.000          3.801          23.49       1550.515        236.970             270.0          144.8           61.6        172.563
     31/12/2013           2013        241.905        21330.1       1398.621        194.000        249.000          3.945          20.08       1357.123        276.352             270.0          136.2           34.5        111.598
     31/12/2014           2014        192.786        17930.8        900.025        199.000        261.000          2.940          18.23        882.292        699.262             270.0          165.0           58.6        108.873
     31/12/2015           2015        243.464        21762.9       1112.718        200.000        256.000          4.094          21.87        957.331        735.326             270.0          174.1           72.9        137.460
     31/12/2016           2016        235.981        22127.2       1524.783        195.000        250.000          4.252          24.53       1290.099        535.960             270.0          188.8           90.6        136.533
