ApsimVersion = 7.9 r4044
Title = Corn_0_oat13
           Date           year      CropYield   CropBiomamas      RootDepth     FlowerDate   MaturityDate    LAI_maximum      TotalNupt  AvgWTInseason     RainSeason NfertilizerAmount     GrossMiner       NetMiner SowingNO3_60cm
   (dd/mm/yyyy)         (year)             ()        (kg/ha)           (mm)          (doy)          (doy)      (m^2/m^2)        (g/m^2)           (mm)           (mm)           (kg/ha)        (kg/ha)        (kg/ha)             ()
     31/12/2000           2000        161.991        16898.9       1596.149        210.000        268.000          3.743          14.22       2007.899        341.300               0.0          156.8          144.6         28.743
     31/12/2001           2001        113.105        14832.3       1529.544        198.000        251.000          3.444          13.14       1704.452        403.098               0.0          158.2          148.7         18.766
     31/12/2002           2002        157.373        15698.0       1512.955        197.000        251.000          3.554          13.48       1710.007        452.882               0.0          162.4          151.7         21.066
     31/12/2003           2003        157.088        16159.7       1278.417        202.000        260.000          3.715          13.85       1493.464        466.217               0.0          163.0          152.2         22.802
     31/12/2004           2004        168.581        16819.5       1523.401        202.000        270.000          3.505          13.96       1602.208        462.784               0.0          166.7          156.3         19.195
     31/12/2005           2005        164.731        16658.7       1534.917        200.000        256.000          3.954          14.74       1789.758        571.857               0.0          172.5          159.5         24.846
     31/12/2006           2006        156.679        15850.5       1563.797        197.000        251.000          3.541          14.19       1970.676        323.088               0.0          164.2          154.0         23.503
     31/12/2007           2007        154.710        15882.3       1530.156        193.000        245.000          3.854          13.82       1692.929        437.286               0.0          165.0          155.4         17.955
     31/12/2008           2008        152.553        14589.3       1213.867        202.000        266.000          3.164          12.65       1075.340        719.582               0.0          158.1          146.3         14.082
     31/12/2009           2009        159.489        16309.9       1567.052        202.000        268.000          3.490          13.92       1675.116        407.757               0.0          163.0          150.8         18.762
     31/12/2010           2010        151.307        15282.9       1022.614        197.000        248.000          3.634          13.20       1001.876        849.884               0.0          157.9          148.3         23.135
     31/12/2011           2011        163.482        15472.5       1408.048        200.000        255.000          3.507          13.56       1495.692        326.898               0.0          167.8          153.0         15.678
     31/12/2012           2012        151.828        15710.3       1436.600        189.000        240.000          4.009          12.39       1903.676        236.970               0.0          126.6          123.2         28.270
     31/12/2013           2013        143.452        14320.1       1502.000        194.000        249.000          3.620          11.63       1592.933        276.352               0.0          145.8          131.1         13.639
     31/12/2014           2014        148.132        15264.6       1075.363        199.000        261.000          3.437          13.15       1103.372        699.262               0.0          157.9          146.3         17.552
     31/12/2015           2015        169.158        16781.2       1446.569        200.000        256.000          3.903          14.21       1346.884        735.326               0.0          164.8          153.2         25.040
     31/12/2016           2016        164.981        16410.0       1513.943        195.000        250.000          3.683          14.67       1744.371        535.960               0.0          168.4          159.1         24.287
