ApsimVersion = 7.9 r4044
Title = Corn_135_oat41
           Date           year      CropYield   CropBiomamas      RootDepth     FlowerDate   MaturityDate    LAI_maximum      TotalNupt  AvgWTInseason     RainSeason NfertilizerAmount     GrossMiner       NetMiner SowingNO3_60cm
   (dd/mm/yyyy)         (year)             ()        (kg/ha)           (mm)          (doy)          (doy)      (m^2/m^2)        (g/m^2)           (mm)           (mm)           (kg/ha)        (kg/ha)        (kg/ha)             ()
     31/12/2000           2000        208.329        20663.2       1485.600        210.000        268.000          4.140          21.77       2006.086        341.300             135.0          128.7          116.5         94.854
     31/12/2001           2001        171.186        22326.8       1383.920        198.000        251.000          4.552          20.12       1756.812        403.098             135.0          118.5          108.9        109.071
     31/12/2002           2002        225.528        23570.9       1353.801        197.000        251.000          4.158          23.83       1840.768        452.882             135.0          143.9          133.1         97.149
     31/12/2003           2003        231.502        24377.7       1303.639        202.000        260.000          4.692          22.82       1631.947        466.217             135.0          146.4          135.6         99.843
     31/12/2004           2004        247.419        25727.5       1527.431        202.000        270.000          4.470          24.59       1746.651        462.784             135.0          165.8          155.4        103.500
     31/12/2005           2005        234.803        24652.3       1376.400        200.000        256.000          4.728          25.72       1896.997        571.857             135.0          165.7          152.7         97.473
     31/12/2006           2006        235.858        22652.0       1426.880        197.000        251.000          4.205          22.55       1987.790        323.088             135.0          123.6          113.4        104.839
     31/12/2007           2007        238.482        23665.4       1380.000        193.000        245.000          4.475          22.25       1770.876        437.286             135.0          140.3          130.7        105.360
     31/12/2008           2008        224.226        23777.2       1255.368        202.000        266.000          4.614          22.26       1312.698        719.582             135.0          164.2          152.4         83.454
     31/12/2009           2009        264.734        24985.3       1524.391        202.000        268.000          4.300          24.62       1804.016        407.757             135.0          158.1          145.9         97.545
     31/12/2010           2010        209.645        23461.8       1094.105        197.000        248.000          4.557          23.78       1149.400        849.884             135.0          164.4          154.8        110.611
     31/12/2011           2011        204.428        22771.9       1427.349        200.000        255.000          4.422          23.64       1594.186        326.898             135.0          159.0          144.2         66.111
     31/12/2012           2012        187.944        19569.4       1268.480        189.000        240.000          4.269          20.04       1896.301        236.970             135.0          100.2           96.7        128.512
     31/12/2013           2013        235.622        22283.1       1330.760        194.000        249.000          4.547          18.72       1658.689        276.352             135.0          100.4           85.6         75.385
     31/12/2014           2014        229.817        22710.5       1077.448        199.000        261.000          4.129          23.24       1282.675        699.262             135.0          161.4          149.8         83.522
     31/12/2015           2015        234.923        24168.8       1427.634        200.000        256.000          4.692          25.37       1510.630        735.326             135.0          169.0          157.3        108.528
     31/12/2016           2016        217.919        23096.2       1350.360        195.000        250.000          4.224          25.36       1859.603        535.960             135.0          164.7          155.4        110.400
