ApsimVersion = 7.9 r4044
Title = Corn_270_oat12
           Date           year      CropYield   CropBiomamas      RootDepth     FlowerDate   MaturityDate    LAI_maximum      TotalNupt  AvgWTInseason     RainSeason NfertilizerAmount     GrossMiner       NetMiner SowingNO3_60cm
   (dd/mm/yyyy)         (year)             ()        (kg/ha)           (mm)          (doy)          (doy)      (m^2/m^2)        (g/m^2)           (mm)           (mm)           (kg/ha)        (kg/ha)        (kg/ha)             ()
     31/12/2000           2000        209.101        20353.6       1485.600        210.000        268.000          3.906          22.59       2006.664        341.300             270.0          130.7          118.4        147.117
     31/12/2001           2001        186.686        22432.1       1383.920        198.000        251.000          4.272          24.71       1756.487        403.098             270.0          120.5          111.0        170.340
     31/12/2002           2002        247.903        23485.1       1353.801        197.000        251.000          4.005          26.77       1839.198        452.882             270.0          144.5          133.7        148.972
     31/12/2003           2003        253.965        25502.1       1302.863        202.000        260.000          4.394          29.32       1639.256        466.217             270.0          141.8          131.0        152.868
     31/12/2004           2004        270.398        26518.4       1527.664        202.000        270.000          4.187          30.25       1757.362        462.784             270.0          163.4          153.0        162.695
     31/12/2005           2005        258.139        24189.3       1376.400        200.000        256.000          4.472          27.75       1895.649        571.857             270.0          166.8          153.8        147.792
     31/12/2006           2006        229.317        21874.9       1426.880        197.000        251.000          3.895          24.40       1986.817        323.088             270.0          129.5          119.3        158.461
     31/12/2007           2007        243.272        23627.5       1380.000        193.000        245.000          4.218          26.48       1770.333        437.286             270.0          142.1          132.5        165.449
     31/12/2008           2008        244.967        24850.4       1262.124        202.000        266.000          4.323          28.17       1341.422        719.582             270.0          164.8          153.0        133.554
     31/12/2009           2009        266.104        24582.8       1524.091        202.000        268.000          3.991          27.65       1800.344        407.757             270.0          158.8          146.6        151.581
     31/12/2010           2010        228.599        23229.3       1098.877        197.000        248.000          4.235          26.84       1153.092        849.884             270.0          164.4          154.8        169.313
     31/12/2011           2011        222.370        22121.7       1432.862        200.000        255.000          4.139          25.21       1596.842        326.898             270.0          159.4          144.5        109.139
     31/12/2012           2012        199.317        19194.3       1268.480        189.000        240.000          4.042          20.95       1896.203        236.970             270.0          101.7           98.3        212.503
     31/12/2013           2013        246.472        22853.9       1330.760        194.000        249.000          4.282          26.14       1656.489        276.352             270.0           96.2           81.4        122.048
     31/12/2014           2014        227.398        21907.3       1082.575        199.000        261.000          3.824          23.87       1277.083        699.262             270.0          161.4          149.8        130.082
     31/12/2015           2015        254.064        23461.5       1427.565        200.000        256.000          4.392          25.41       1507.383        735.326             270.0          168.9          157.3        165.975
     31/12/2016           2016        232.047        22629.4       1350.360        195.000        250.000          4.062          25.10       1853.186        535.960             270.0          166.3          157.0        169.660
