ApsimVersion = 7.9 r4044
Title = Corn_0_oat28
           Date           year      CropYield   CropBiomamas      RootDepth     FlowerDate   MaturityDate    LAI_maximum      TotalNupt  AvgWTInseason     RainSeason NfertilizerAmount     GrossMiner       NetMiner SowingNO3_60cm
   (dd/mm/yyyy)         (year)             ()        (kg/ha)           (mm)          (doy)          (doy)      (m^2/m^2)        (g/m^2)           (mm)           (mm)           (kg/ha)        (kg/ha)        (kg/ha)             ()
     31/12/2000           2000        159.294        17720.4       1664.408        206.000        262.000          3.920          14.69       1998.118        327.330               0.0          169.1          156.9         28.743
     31/12/2001           2001        156.432        15623.5       1614.098        204.000        261.000          3.658          14.15       1739.582        405.128               0.0          168.0          158.5         18.767
     31/12/2002           2002        164.499        16691.3       1553.918        203.000        261.000          3.770          14.40       1740.319        492.002               0.0          173.3          162.5         21.067
     31/12/2003           2003        154.423        16822.0       1360.335        208.000        271.000          4.023          14.59       1526.019        482.477               0.0          170.6          159.7         22.803
     31/12/2004           2004        158.020        17343.7       1596.426        212.000        287.000          3.834          14.82       1642.682        523.754               0.0          172.5          162.1         19.195
     31/12/2005           2005        159.498        17341.0       1644.287        204.000        262.000          4.097          15.24       1787.392        580.188               0.0          178.0          165.0         24.846
     31/12/2006           2006        165.330        16915.7       1638.711        202.000        260.000          3.786          15.23       1990.964        323.596               0.0          174.0          163.8         23.503
     31/12/2007           2007        156.356        16725.8       1614.573        199.000        251.000          4.131          14.37       1712.552        452.399               0.0          172.8          163.3         17.956
     31/12/2008           2008        148.781        15086.5       1214.637        209.000        273.000          3.399          13.06       1077.080        776.732               0.0          164.8          153.0         14.082
     31/12/2009           2009        162.756        17109.3       1613.058        208.000        278.000          3.810          14.56       1674.070        407.757               0.0          163.1          150.9         18.762
     31/12/2010           2010        152.481        16107.5       1053.494        203.000        256.000          3.856          13.77        991.981        938.022               0.0          165.2          155.6         23.136
     31/12/2011           2011        165.116        16239.1       1501.345        207.000        271.000          3.576          14.62       1556.301        327.148               0.0          176.7          161.9         15.678
     31/12/2012           2012        150.643        16751.0       1563.603        196.000        248.000          4.221          13.08       1921.413        276.850               0.0          141.4          137.9         28.269
     31/12/2013           2013        136.494        15088.1       1588.199        201.000        255.000          3.960          12.03       1654.300        286.258               0.0          152.3          137.5         13.638
     31/12/2014           2014        150.355        16449.7       1257.640        208.000        272.000          3.948          13.65       1068.749        749.300               0.0          165.5          153.9         17.550
     31/12/2015           2015        164.758        17566.0       1490.459        206.000        265.000          4.168          14.78       1311.109        757.184               0.0          173.0          161.3         25.039
     31/12/2016           2016        156.279        17012.6       1599.226        202.000        256.000          3.924          15.29       1713.278        597.940               0.0          175.9          166.7         24.287
