ApsimVersion = 7.9 r4044
Title = Corn_67_oat27
           Date           year      CropYield   CropBiomamas      RootDepth     FlowerDate   MaturityDate    LAI_maximum      TotalNupt  AvgWTInseason     RainSeason NfertilizerAmount     GrossMiner       NetMiner SowingNO3_60cm
   (dd/mm/yyyy)         (year)             ()        (kg/ha)           (mm)          (doy)          (doy)      (m^2/m^2)        (g/m^2)           (mm)           (mm)           (kg/ha)        (kg/ha)        (kg/ha)             ()
     31/12/2000           2000        201.047        21927.1       1581.158        206.000        262.000          4.250          18.78       2011.680        327.330              67.4          147.9          135.7         65.197
     31/12/2001           2001        191.200        20051.1       1533.243        204.000        261.000          4.632          17.48       1805.891        405.128              67.4          149.5          140.0         69.109
     31/12/2002           2002        212.579        22018.3       1514.080        203.000        261.000          4.565          19.07       1864.793        492.002              67.4          165.4          154.5         64.246
     31/12/2003           2003        206.235        22161.9       1440.893        208.000        271.000          4.763          19.08       1655.184        482.477              67.4          165.6          154.8         66.196
     31/12/2004           2004        211.116        23099.6       1632.373        212.000        287.000          4.653          19.86       1782.248        523.754              67.4          172.8          162.4         66.017
     31/12/2005           2005        213.413        22860.0       1558.784        204.000        262.000          4.864          20.45       1920.361        580.188              67.4          176.1          163.1         66.170
     31/12/2006           2006        200.848        21131.5       1542.097        202.000        260.000          4.286          18.96       2004.970        323.596              67.4          152.8          142.7         69.867
     31/12/2007           2007        194.002        21334.7       1535.664        199.000        251.000          4.723          18.64       1817.784        452.399              67.4          164.5          154.9         66.491
     31/12/2008           2008        196.221        20591.0       1232.004        209.000        273.000          4.539          17.75       1224.869        776.732              67.4          168.8          157.0         52.744
     31/12/2009           2009        211.177        22437.9       1607.773        208.000        278.000          4.389          19.70       1788.798        407.757              67.4          162.0          149.8         63.169
     31/12/2010           2010        203.955        21347.6       1224.971        203.000        256.000          4.534          19.01       1103.196        938.022              67.4          170.1          160.5         72.228
     31/12/2011           2011        215.067        21229.1       1504.753        207.000        271.000          4.369          19.42       1658.362        327.148              67.4          171.5          156.7         42.355
     31/12/2012           2012        191.316        20415.7       1422.160        196.000        248.000          4.311          16.45       1929.534        276.850              67.4          113.9          110.4         80.434
     31/12/2013           2013        173.811        19785.5       1522.854        201.000        255.000          4.791          15.24       1705.494        286.258              67.4          126.7          111.8         47.718
     31/12/2014           2014        201.753        21472.8       1292.602        208.000        272.000          4.561          18.48       1199.680        749.300              67.4          168.5          156.9         54.897
     31/12/2015           2015        221.757        22906.7       1500.738        206.000        265.000          4.767          20.16       1479.141        757.184              67.4          176.9          165.2         71.883
     31/12/2016           2016        210.936        22363.3       1513.531        202.000        256.000          4.650          20.54       1849.228        597.940              67.4          175.5          166.2         72.303
