ApsimVersion = 7.9 r4044
Title = Corn_202_oat28
           Date           year      CropYield   CropBiomamas      RootDepth     FlowerDate   MaturityDate    LAI_maximum      TotalNupt  AvgWTInseason     RainSeason NfertilizerAmount     GrossMiner       NetMiner SowingNO3_60cm
   (dd/mm/yyyy)         (year)             ()        (kg/ha)           (mm)          (doy)          (doy)      (m^2/m^2)        (g/m^2)           (mm)           (mm)           (kg/ha)        (kg/ha)        (kg/ha)             ()
     31/12/2000           2000        232.431        23904.8       1681.151        206.000        262.000          4.319          25.87       2018.110        327.330             202.0          144.4          132.2        121.524
     31/12/2001           2001        253.754        24493.5       1638.402        204.000        261.000          4.795          26.93       1814.624        405.128             202.0          142.1          132.6        141.532
     31/12/2002           2002        270.921        25647.8       1598.324        203.000        261.000          4.698          28.36       1891.443        492.002             202.0          158.9          148.0        124.288
     31/12/2003           2003        254.673        26550.9       1506.994        208.000        271.000          4.837          28.76       1705.671        482.477             202.0          152.0          141.2        127.654
     31/12/2004           2004        260.155        27360.5       1691.651        212.000        287.000          4.710          30.64       1844.301        523.754             202.0          172.4          161.9        134.624
     31/12/2005           2005        246.340        26131.0       1675.247        204.000        262.000          4.952          28.96       1947.905        580.188             202.0          175.1          162.1        123.662
     31/12/2006           2006        235.096        23266.9       1658.554        202.000        260.000          4.436          25.72       2014.657        323.596             202.0          153.0          142.8        133.106
     31/12/2007           2007        247.669        25685.7       1651.184        199.000        251.000          4.881          28.11       1818.267        452.399             202.0          159.1          149.5        137.160
     31/12/2008           2008        274.827        25864.3       1353.504        209.000        273.000          4.706          27.37       1384.392        776.732             202.0          172.2          160.4        109.523
     31/12/2009           2009        262.797        25784.7       1663.944        208.000        278.000          4.478          28.40       1836.513        407.757             202.0          161.4          149.2        125.906
     31/12/2010           2010        241.263        24476.8       1252.677        203.000        256.000          4.613          27.39       1159.191        938.022             202.0          172.0          162.4        141.684
     31/12/2011           2011        247.032        23066.5       1528.630        207.000        271.000          4.392          25.29       1678.333        327.148             202.0          168.0          153.1         88.002
     31/12/2012           2012        215.711        21951.0       1572.051        196.000        248.000          4.385          24.00       1940.854        276.850             202.0          112.4          108.9        171.983
     31/12/2013           2013        232.284        25210.9       1625.124        201.000        255.000          4.969          24.24       1724.152        286.258             202.0          105.6           90.7         99.449
     31/12/2014           2014        247.939        24998.0       1370.803        208.000        272.000          4.681          26.86       1295.178        749.300             202.0          170.3          158.7        107.692
     31/12/2015           2015        243.553        25138.9       1511.906        206.000        265.000          4.831          27.26       1543.447        757.184             202.0          178.2          166.5        138.719
     31/12/2016           2016        236.474        24953.8       1629.333        202.000        256.000          4.972          27.05       1897.112        597.940             202.0          175.6          166.3        141.665
