ApsimVersion = 7.9 r4044
Title = Corn_202_oat43
           Date           year      CropYield   CropBiomamas      RootDepth     FlowerDate   MaturityDate    LAI_maximum      TotalNupt  AvgWTInseason     RainSeason NfertilizerAmount     GrossMiner       NetMiner SowingNO3_60cm
   (dd/mm/yyyy)         (year)             ()        (kg/ha)           (mm)          (doy)          (doy)      (m^2/m^2)        (g/m^2)           (mm)           (mm)           (kg/ha)        (kg/ha)        (kg/ha)             ()
     31/12/2000           2000        213.148        20159.9       1237.075        197.000        255.000          3.665          19.34       1343.821        327.330             202.0          171.6           71.7        132.406
     31/12/2001           2001        187.792        19859.2       1533.175        198.000        251.000          4.027          19.13       1466.521        403.098             202.0          182.8           82.9        120.478
     31/12/2002           2002        223.168        20746.1       1291.879        197.000        251.000          4.021          19.43       1239.099        452.882             202.0          180.8           79.9        104.937
     31/12/2003           2003        194.906        19615.1       1060.097        202.000        260.000          3.916          17.32       1200.594        466.217             202.0          168.6           69.8        104.159
     31/12/2004           2004        201.922        19972.0       1315.889        202.000        270.000          3.886          17.04       1223.347        462.784             202.0          172.4           70.4        117.048
     31/12/2005           2005        221.205        20645.7       1359.380        196.000        252.000          4.045          19.59       1256.497        538.710             202.0          180.7           78.3        103.520
     31/12/2006           2006        231.382        21249.4       1531.345        197.000        251.000          4.015          22.79       1626.721        323.088             202.0          194.6           94.5        123.398
     31/12/2007           2007        207.515        20478.0       1519.412        193.000        245.000          4.094          19.20       1388.504        437.286             202.0          189.3           90.9        108.821
     31/12/2008           2008        172.415        17306.4       1034.357        202.000        266.000          3.895          14.54        861.078        719.582             202.0          163.6           54.2         93.578
     31/12/2009           2009        208.820        20399.9       1391.893        202.000        268.000          3.723          18.77       1308.584        407.757             202.0          174.3           70.7        103.737
     31/12/2010           2010        162.181        15419.1        918.250        197.000        248.000          3.381          14.20        709.175        849.884             202.0          165.3           67.4        119.024
     31/12/2011           2011        207.205        18698.8       1128.851        200.000        255.000          3.897          17.47       1167.396        326.898             202.0          173.8           63.3         79.109
     31/12/2012           2012        230.110        19925.8       1417.469        189.000        240.000          3.769          19.83       1547.315        236.970             202.0          150.0           66.8        134.033
     31/12/2013           2013        202.241        19146.1       1397.349        194.000        249.000          3.923          16.43       1347.779        276.352             202.0          151.0           50.8         90.102
     31/12/2014           2014        156.947        15368.3        896.623        199.000        261.000          2.907          14.29        815.180        699.262             202.0          162.6           56.5         89.698
     31/12/2015           2015        203.696        19412.5       1105.121        200.000        256.000          4.065          17.37        900.843        735.326             202.0          172.3           71.2        114.135
     31/12/2016           2016        223.300        21236.3       1523.699        195.000        250.000          4.197          20.95       1269.082        535.960             202.0          188.6           90.5        113.705
