ApsimVersion = 7.9 r4044
Title = Corn_67_oat15
           Date           year      CropYield   CropBiomamas      RootDepth     FlowerDate   MaturityDate    LAI_maximum      TotalNupt  AvgWTInseason     RainSeason NfertilizerAmount     GrossMiner       NetMiner SowingNO3_60cm
   (dd/mm/yyyy)         (year)             ()        (kg/ha)           (mm)          (doy)          (doy)      (m^2/m^2)        (g/m^2)           (mm)           (mm)           (kg/ha)        (kg/ha)        (kg/ha)             ()
     31/12/2000           2000        212.050        19406.5       1663.403        210.000        268.000          3.542          19.70       2009.256        341.300              67.4          147.3          135.1         65.197
     31/12/2001           2001        188.125        18986.4       1604.552        198.000        251.000          4.057          17.47       1756.708        403.098              67.4          146.8          137.3         69.110
     31/12/2002           2002        218.996        20527.8       1590.694        197.000        251.000          4.040          18.88       1833.265        452.882              67.4          157.2          146.4         64.246
     31/12/2003           2003        206.788        20567.8       1350.115        202.000        260.000          4.120          18.47       1594.842        466.217              67.4          157.2          146.4         66.195
     31/12/2004           2004        230.111        21685.3       1538.426        202.000        270.000          3.924          19.39       1710.712        462.784              67.4          167.8          157.4         66.018
     31/12/2005           2005        225.186        21213.4       1612.383        200.000        256.000          4.215          20.56       1891.354        571.857              67.4          172.2          159.2         66.171
     31/12/2006           2006        212.286        20062.7       1668.974        197.000        251.000          3.967          19.07       1987.784        323.088              67.4          150.5          140.3         69.870
     31/12/2007           2007        203.197        20149.6       1612.890        193.000        245.000          4.118          18.79       1780.752        437.286              67.4          159.9          150.3         66.492
     31/12/2008           2008        204.643        19672.8       1325.064        202.000        266.000          4.048          17.51       1212.921        719.582              67.4          162.0          150.2         52.745
     31/12/2009           2009        218.139        20936.5       1612.477        202.000        268.000          3.748          19.52       1779.764        407.757              67.4          162.8          150.6         63.169
     31/12/2010           2010        211.267        19757.1       1140.909        197.000        248.000          4.016          18.64       1093.785        849.884              67.4          162.5          152.9         72.228
     31/12/2011           2011        218.344        19478.6       1478.266        200.000        255.000          3.908          18.65       1577.149        326.898              67.4          163.5          148.6         42.356
     31/12/2012           2012        209.996        18799.2       1558.996        189.000        240.000          3.799          17.33       1894.281        236.970              67.4          110.1          106.6         80.439
     31/12/2013           2013        193.965        18647.0       1549.036        194.000        249.000          3.955          15.82       1659.083        276.352              67.4          131.2          116.5         47.728
     31/12/2014           2014        198.980        19313.8       1175.693        199.000        261.000          3.572          18.29       1220.096        699.262              67.4          160.7          149.1         54.903
     31/12/2015           2015        230.028        20971.0       1491.274        200.000        256.000          4.100          19.92       1453.346        735.326              67.4          167.7          156.0         71.887
     31/12/2016           2016        222.402        21245.6       1603.317        195.000        250.000          4.213          20.51       1851.585        535.960              67.4          169.6          160.4         72.306
