ApsimVersion = 7.9 r4044
Title = Corn_0_oat23
           Date           year      CropYield   CropBiomamas      RootDepth     FlowerDate   MaturityDate    LAI_maximum      TotalNupt  AvgWTInseason     RainSeason NfertilizerAmount     GrossMiner       NetMiner SowingNO3_60cm
   (dd/mm/yyyy)         (year)             ()        (kg/ha)           (mm)          (doy)          (doy)      (m^2/m^2)        (g/m^2)           (mm)           (mm)           (kg/ha)        (kg/ha)        (kg/ha)             ()
     31/12/2000           2000         76.387         8281.7        987.844        197.000        255.000          2.247           6.62       1029.832        327.330               0.0          175.6           83.0         12.276
     31/12/2001           2001         66.765         9003.6       1324.403        198.000        251.000          2.527           7.07       1012.889        403.098               0.0          175.6           78.1          8.119
     31/12/2002           2002         83.795         8971.6       1067.225        197.000        251.000          2.581           6.81        892.256        452.882               0.0          169.1           85.5          8.418
     31/12/2003           2003         64.082         7801.8        837.455        202.000        260.000          2.372           6.03        877.228        466.217               0.0          163.3           71.6          7.938
     31/12/2004           2004         63.655         7310.3       1029.756        202.000        270.000          2.077           5.46        852.330        462.784               0.0          156.9           65.3          7.639
     31/12/2005           2005         75.096         7974.0       1028.683        196.000        252.000          2.504           5.87        799.586        538.710               0.0          162.7           66.7          9.707
     31/12/2006           2006         94.716        10494.0       1502.936        197.000        251.000          3.233           7.81       1172.315        323.088               0.0          180.4           83.7          9.161
     31/12/2007           2007         79.845         8490.4       1291.453        193.000        245.000          2.570           6.38        885.508        437.286               0.0          172.0           74.6          5.782
     31/12/2008           2008         29.665         6604.0        810.650        202.000        266.000          1.969           4.86        636.317        719.582               0.0          150.5           59.1          6.432
     31/12/2009           2009         77.616         8705.8       1145.468        202.000        268.000          2.654           6.21        884.320        407.757               0.0          158.1           67.9          6.725
     31/12/2010           2010         43.041         5610.7        655.127        197.000        248.000          1.710           4.55        556.047        849.884               0.0          154.0           61.6          8.311
     31/12/2011           2011         63.369         7621.9        898.907        200.000        255.000          2.160           6.38        921.512        326.898               0.0          164.9           74.7          9.577
     31/12/2012           2012        108.332        10195.8       1243.141        189.000        240.000          2.675           8.69       1265.991        236.970               0.0          192.6          104.0          7.001
     31/12/2013           2013         91.021         8606.1       1212.372        194.000        249.000          2.288           7.22       1004.452        276.352               0.0          170.4           94.1          6.717
     31/12/2014           2014         42.215         5845.7        792.126        199.000        261.000          1.511           4.57        583.704        699.262               0.0          149.6           58.1          6.716
     31/12/2015           2015         54.986         6264.6        722.208        200.000        256.000          2.090           4.26        556.279        735.326               0.0          151.4           58.4          9.722
     31/12/2016           2016         83.575         9209.2       1336.958        195.000        250.000          2.851           6.74        851.310        535.960               0.0          170.7           75.2          8.944
