ApsimVersion = 7.9 r4044
Title = Corn_202_oat7
           Date           year      CropYield   CropBiomamas      RootDepth     FlowerDate   MaturityDate    LAI_maximum      TotalNupt  AvgWTInseason     RainSeason NfertilizerAmount     GrossMiner       NetMiner SowingNO3_60cm
   (dd/mm/yyyy)         (year)             ()        (kg/ha)           (mm)          (doy)          (doy)      (m^2/m^2)        (g/m^2)           (mm)           (mm)           (kg/ha)        (kg/ha)        (kg/ha)             ()
     31/12/2000           2000        208.546        20722.6       1485.600        210.000        268.000          4.162          22.44       2006.214        341.300             202.0          128.7          116.5        121.524
     31/12/2001           2001        189.661        22849.1       1383.920        198.000        251.000          4.581          24.53       1756.946        403.098             202.0          116.4          106.8        141.534
     31/12/2002           2002        257.754        23954.0       1353.801        197.000        251.000          4.158          26.84       1841.818        452.882             202.0          142.6          131.8        124.288
     31/12/2003           2003        266.317        26187.3       1305.019        202.000        260.000          4.719          27.70       1641.732        466.217             202.0          140.0          129.2        127.654
     31/12/2004           2004        284.726        27424.5       1527.460        202.000        270.000          4.505          30.17       1756.385        462.784             202.0          162.5          152.1        134.623
     31/12/2005           2005        265.351        24898.5       1376.400        200.000        256.000          4.740          28.03       1897.808        571.857             202.0          165.4          152.4        123.664
     31/12/2006           2006        236.256        22736.7       1426.880        197.000        251.000          4.213          25.06       1988.073        323.088             202.0          123.3          113.1        133.109
     31/12/2007           2007        248.799        24359.3       1380.000        193.000        245.000          4.497          26.99       1772.448        437.286             202.0          138.8          129.3        137.153
     31/12/2008           2008        257.887        25654.5       1255.828        202.000        266.000          4.635          27.04       1338.616        719.582             202.0          164.7          152.8        109.518
     31/12/2009           2009        274.551        25522.3       1524.430        202.000        268.000          4.325          28.72       1806.230        407.757             202.0          157.7          145.4        125.904
     31/12/2010           2010        241.219        24134.4       1092.838        197.000        248.000          4.587          27.76       1155.377        849.884             202.0          164.5          154.9        141.682
     31/12/2011           2011        235.120        22899.5       1426.868        200.000        255.000          4.437          25.95       1593.770        326.898             202.0          158.8          144.0         88.002
     31/12/2012           2012        199.512        19577.7       1268.480        189.000        240.000          4.270          21.04       1896.360        236.970             202.0          100.2           96.7        171.987
     31/12/2013           2013        253.114        23237.4       1330.760        194.000        249.000          4.587          23.34       1656.908        276.352             202.0           94.2           79.4         99.468
     31/12/2014           2014        235.425        22812.2       1076.987        199.000        261.000          4.164          24.92       1283.037        699.262             202.0          161.4          149.7        107.699
     31/12/2015           2015        260.750        24235.9       1427.823        200.000        256.000          4.717          26.29       1511.241        735.326             202.0          169.0          157.3        138.725
     31/12/2016           2016        234.436        23104.4       1350.360        195.000        250.000          4.218          25.51       1859.650        535.960             202.0          164.6          155.3        141.669
