ApsimVersion = 7.9 r4044
Title = Corn_202_oat34
           Date           year      CropYield   CropBiomamas      RootDepth     FlowerDate   MaturityDate    LAI_maximum      TotalNupt  AvgWTInseason     RainSeason NfertilizerAmount     GrossMiner       NetMiner SowingNO3_60cm
   (dd/mm/yyyy)         (year)             ()        (kg/ha)           (mm)          (doy)          (doy)      (m^2/m^2)        (g/m^2)           (mm)           (mm)           (kg/ha)        (kg/ha)        (kg/ha)             ()
     31/12/2000           2000        219.496        20313.3       1592.069        210.000        268.000          3.846          22.52       2000.663        341.300             202.0          138.7          126.5        121.524
     31/12/2001           2001        194.377        22567.6       1532.809        198.000        251.000          4.466          25.05       1752.152        403.098             202.0          128.1          118.6        141.537
     31/12/2002           2002        259.828        23543.4       1515.956        197.000        251.000          4.337          26.80       1833.810        452.882             202.0          147.1          136.3        124.293
     31/12/2003           2003        263.424        24929.1       1341.960        202.000        260.000          4.500          27.92       1618.597        466.217             202.0          143.6          132.7        127.656
     31/12/2004           2004        281.880        26061.8       1547.140        202.000        270.000          4.320          29.68       1732.636        462.784             202.0          164.8          154.4        134.626
     31/12/2005           2005        257.808        23541.3       1535.902        200.000        256.000          4.532          26.89       1884.659        571.857             202.0          169.9          156.9        123.667
     31/12/2006           2006        237.725        22114.7       1567.358        197.000        251.000          4.319          25.04       1986.465        323.088             202.0          136.5          126.4        133.114
     31/12/2007           2007        244.381        23200.7       1532.960        193.000        245.000          4.417          26.39       1766.058        437.286             202.0          148.6          139.0        137.159
     31/12/2008           2008        254.955        24252.5       1299.869        202.000        266.000          4.403          26.93       1296.860        719.582             202.0          163.8          152.0        109.526
     31/12/2009           2009        266.165        24165.3       1580.686        202.000        268.000          4.133          27.48       1790.081        407.757             202.0          160.3          148.1        125.909
     31/12/2010           2010        237.419        22852.6       1078.159        197.000        248.000          4.403          26.48       1125.562        849.884             202.0          163.4          153.8        141.685
     31/12/2011           2011        231.697        21642.5       1413.281        200.000        255.000          4.224          24.68       1571.656        326.898             202.0          159.8          145.0         88.006
     31/12/2012           2012        209.140        19255.1       1436.600        189.000        240.000          4.002          21.17       1890.432        236.970             202.0          104.7          101.2        171.991
     31/12/2013           2013        262.439        22934.7       1502.000        194.000        249.000          4.258          24.34       1649.703        276.352             202.0          102.9           88.2         99.473
     31/12/2014           2014        227.565        21516.8       1073.839        199.000        261.000          3.968          23.80       1252.618        699.262             202.0          161.0          149.4        107.708
     31/12/2015           2015        251.750        22776.4       1465.619        200.000        256.000          4.436          24.99       1461.061        735.326             202.0          168.2          156.6        138.731
     31/12/2016           2016        242.338        22975.8       1515.136        195.000        250.000          4.592          25.61       1853.483        535.960             202.0          167.4          158.1        141.673
