ApsimVersion = 7.9 r4044
Title = Corn_67_oat46
           Date           year      CropYield   CropBiomamas      RootDepth     FlowerDate   MaturityDate    LAI_maximum      TotalNupt  AvgWTInseason     RainSeason NfertilizerAmount     GrossMiner       NetMiner SowingNO3_60cm
   (dd/mm/yyyy)         (year)             ()        (kg/ha)           (mm)          (doy)          (doy)      (m^2/m^2)        (g/m^2)           (mm)           (mm)           (kg/ha)        (kg/ha)        (kg/ha)             ()
     31/12/2000           2000        121.319        13524.5       1185.998        197.000        255.000          3.325          10.82       1183.329        327.330              67.4          183.6           85.9         60.597
     31/12/2001           2001         93.785        13252.6       1505.174        198.000        251.000          3.363          10.84       1282.989        403.098              67.4          186.8           87.8         54.902
     31/12/2002           2002        123.931        13900.7       1234.086        197.000        251.000          3.674          10.57       1049.798        452.882              67.4          180.5           83.2         51.041
     31/12/2003           2003        101.877        12141.7        924.249        202.000        260.000          3.276           9.40        979.286        466.217              67.4          169.7           73.3         49.952
     31/12/2004           2004        103.078        11354.1       1161.264        202.000        270.000          2.796           8.57        953.006        462.784              67.4          163.9           64.4         51.227
     31/12/2005           2005        116.854        12745.5       1273.512        196.000        252.000          3.540           9.82        977.133        538.710              67.4          171.7           70.1         49.200
     31/12/2006           2006        136.943        15207.8       1530.680        197.000        251.000          3.798          12.11       1481.725        323.088              67.4          191.9           92.4         54.334
     31/12/2007           2007        117.962        13250.0       1503.320        193.000        245.000          3.639          10.37       1124.656        437.286              67.4          184.2           86.7         47.831
     31/12/2008           2008         56.885         9072.8        831.661        202.000        266.000          2.605           6.74        681.583        719.582              67.4          154.4           48.8         43.284
     31/12/2009           2009        113.994        13312.2       1282.421        202.000        268.000          3.465           9.79       1048.272        407.757              67.4          167.4           67.2         48.353
