ApsimVersion = 7.9 r4044
Title = Corn_67_oat11
           Date           year      CropYield   CropBiomamas      RootDepth     FlowerDate   MaturityDate    LAI_maximum      TotalNupt  AvgWTInseason     RainSeason NfertilizerAmount     GrossMiner       NetMiner SowingNO3_60cm
   (dd/mm/yyyy)         (year)             ()        (kg/ha)           (mm)          (doy)          (doy)      (m^2/m^2)        (g/m^2)           (mm)           (mm)           (kg/ha)        (kg/ha)        (kg/ha)             ()
     31/12/2000           2000        217.040        20636.6       1676.743        210.000        268.000          3.841          19.27       2020.728        341.300              67.4          144.4          132.1         65.197
     31/12/2001           2001        184.701        19296.6       1613.115        198.000        251.000          4.105          17.25       1766.288        403.098              67.4          146.5          137.0         69.108
     31/12/2002           2002        210.444        20614.6       1602.464        197.000        251.000          3.834          18.64       1848.235        452.882              67.4          156.5          145.7         64.245
     31/12/2003           2003        204.424        21166.1       1393.684        202.000        260.000          4.284          18.52       1616.437        466.217              67.4          158.8          148.0         66.195
     31/12/2004           2004        224.653        22163.6       1588.762        202.000        270.000          4.070          19.21       1735.216        462.784              67.4          167.5          157.1         66.017
     31/12/2005           2005        217.961        21707.1       1620.870        200.000        256.000          4.380          20.22       1917.831        571.857              67.4          171.2          158.2         66.170
     31/12/2006           2006        202.915        20164.6       1676.455        197.000        251.000          3.786          18.68       1995.016        323.088              67.4          148.9          138.8         69.869
     31/12/2007           2007        196.156        20361.0       1622.041        193.000        245.000          4.082          18.53       1788.248        437.286              67.4          159.4          149.9         66.491
     31/12/2008           2008        201.908        20079.3       1427.841        202.000        266.000          4.188          17.42       1232.551        719.582              67.4          162.2          150.4         52.745
     31/12/2009           2009        212.944        21395.3       1638.810        202.000        268.000          3.900          19.26       1797.346        407.757              67.4          162.6          150.4         63.169
     31/12/2010           2010        207.340        20320.7       1209.672        197.000        248.000          4.133          18.65       1110.168        849.884              67.4          162.9          153.3         72.227
     31/12/2011           2011        220.331        20183.9       1516.027        200.000        255.000          4.095          18.58       1599.418        326.898              67.4          164.6          149.8         42.355
     31/12/2012           2012        208.250        19421.3       1561.158        189.000        240.000          3.925          17.03       1903.820        236.970              67.4          109.0          105.5         80.436
     31/12/2013           2013        190.517        19083.1       1567.901        194.000        249.000          4.136          15.70       1669.862        276.352              67.4          131.5          116.8         47.724
     31/12/2014           2014        195.906        19835.5       1191.247        199.000        261.000          3.738          18.23       1232.038        699.262              67.4          160.8          149.2         54.900
     31/12/2015           2015        226.264        21649.8       1503.108        200.000        256.000          4.298          19.74       1493.745        735.326              67.4          167.8          156.2         71.885
     31/12/2016           2016        213.767        21276.3       1607.211        195.000        250.000          3.879          20.20       1865.073        535.960              67.4          168.5          159.2         72.305
