ApsimVersion = 7.9 r4044
Title = Corn_135_oat1
           Date           year      CropYield   CropBiomamas      RootDepth     FlowerDate   MaturityDate    LAI_maximum      TotalNupt  AvgWTInseason     RainSeason NfertilizerAmount     GrossMiner       NetMiner SowingNO3_60cm
   (dd/mm/yyyy)         (year)             ()        (kg/ha)           (mm)          (doy)          (doy)      (m^2/m^2)        (g/m^2)           (mm)           (mm)           (kg/ha)        (kg/ha)        (kg/ha)             ()
     31/12/2000           2000        229.767        21397.7       1676.834        210.000        268.000          3.879          23.06       2021.220        341.300             135.0          142.2          129.9         94.854
     31/12/2001           2001        191.310        22351.9       1614.357        198.000        251.000          4.289          22.00       1770.381        403.098             135.0          135.0          125.5        109.071
     31/12/2002           2002        253.225        23903.1       1607.010        197.000        251.000          4.331          24.39       1878.285        452.882             135.0          149.9          139.1         97.151
     31/12/2003           2003        251.283        24002.9       1394.986        202.000        260.000          4.341          23.22       1647.961        466.217             135.0          149.8          139.0         99.843
     31/12/2004           2004        269.153        25285.4       1588.438        202.000        270.000          4.113          24.86       1774.473        462.784             135.0          166.7          156.3        103.500
     31/12/2005           2005        258.595        24212.4       1621.339        200.000        256.000          4.513          26.35       1931.939        571.857             135.0          170.0          157.0         97.473
     31/12/2006           2006        234.850        22277.3       1678.419        197.000        251.000          4.065          24.45       1997.868        323.088             135.0          144.2          134.1        104.840
     31/12/2007           2007        244.013        23555.2       1623.937        193.000        245.000          4.346          23.64       1786.356        437.286             135.0          152.1          142.5        105.365
     31/12/2008           2008        244.317        23353.3       1443.821        202.000        266.000          4.275          22.40       1329.499        719.582             135.0          164.4          152.6         83.458
     31/12/2009           2009        261.228        24210.6       1640.386        202.000        268.000          3.953          25.08       1823.294        407.757             135.0          161.0          148.8         97.547
     31/12/2010           2010        227.733        22725.6       1207.344        197.000        248.000          4.171          23.87       1150.781        849.884             135.0          164.3          154.7        110.613
     31/12/2011           2011        221.986        22007.1       1512.974        200.000        255.000          4.111          23.75       1608.261        326.898             135.0          161.0          146.1         66.112
     31/12/2012           2012        218.627        20623.4       1561.442        189.000        240.000          4.123          21.33       1906.423        236.970             135.0          105.0          101.6        128.512
     31/12/2013           2013        245.511        22433.1       1568.930        194.000        249.000          4.201          20.14       1671.892        276.352             135.0          115.1          100.4         75.380
     31/12/2014           2014        226.261        21737.6       1191.255        199.000        261.000          3.771          23.31       1278.595        699.262             135.0          161.5          149.8         83.521
     31/12/2015           2015        252.862        23305.5       1503.419        200.000        256.000          4.336          25.10       1524.442        735.326             135.0          168.7          157.0        108.528
     31/12/2016           2016        243.635        23516.7       1610.342        195.000        250.000          4.462          25.71       1885.225        535.960             135.0          167.8          158.5        110.400
