ApsimVersion = 7.9 r4044
Title = Corn_202_oat15
           Date           year      CropYield   CropBiomamas      RootDepth     FlowerDate   MaturityDate    LAI_maximum      TotalNupt  AvgWTInseason     RainSeason NfertilizerAmount     GrossMiner       NetMiner SowingNO3_60cm
   (dd/mm/yyyy)         (year)             ()        (kg/ha)           (mm)          (doy)          (doy)      (m^2/m^2)        (g/m^2)           (mm)           (mm)           (kg/ha)        (kg/ha)        (kg/ha)             ()
     31/12/2000           2000        219.357        19916.0       1663.383        210.000        268.000          3.600          22.35       2009.449        341.300             202.0          146.4          134.1        121.524
     31/12/2001           2001        189.095        21787.9       1605.477        198.000        251.000          4.146          24.68       1757.998        403.098             202.0          138.4          128.9        141.537
     31/12/2002           2002        247.471        22906.8       1592.481        197.000        251.000          4.104          26.35       1848.548        452.882             202.0          151.5          140.7        124.296
     31/12/2003           2003        250.421        24120.7       1351.001        202.000        260.000          4.193          27.84       1621.945        466.217             202.0          146.8          135.9        127.658
     31/12/2004           2004        266.434        25116.5       1536.055        202.000        270.000          3.994          28.78       1746.324        462.784             202.0          165.9          155.5        134.629
     31/12/2005           2005        252.629        22850.1       1612.725        200.000        256.000          4.271          26.18       1902.462        571.857             202.0          171.5          158.5        123.667
     31/12/2006           2006        231.779        21359.1       1669.611        197.000        251.000          4.025          24.35       1990.143        323.088             202.0          148.2          138.0        133.115
     31/12/2007           2007        240.249        22586.7       1613.552        193.000        245.000          4.183          25.74       1774.216        437.286             202.0          155.4          145.8        137.164
     31/12/2008           2008        241.255        23457.3       1324.637        202.000        266.000          4.109          26.71       1301.750        719.582             202.0          164.0          152.1        109.531
     31/12/2009           2009        258.127        23272.3       1614.310        202.000        268.000          3.819          26.41       1795.360        407.757             202.0          161.6          149.4        125.911
     31/12/2010           2010        224.503        22020.6       1137.710        197.000        248.000          4.079          25.57       1125.626        849.884             202.0          163.4          153.8        141.688
     31/12/2011           2011        218.777        20892.4       1465.459        200.000        255.000          3.938          23.91       1581.790        326.898             202.0          160.9          146.1         88.007
     31/12/2012           2012        215.564        19538.6       1559.064        189.000        240.000          3.825          21.95       1895.207        236.970             202.0          108.3          104.8        171.992
     31/12/2013           2013        260.400        23220.3       1549.747        194.000        249.000          4.027          25.05       1658.917        276.352             202.0          110.5           95.8         99.472
     31/12/2014           2014        219.499        20615.9       1175.526        199.000        261.000          3.638          22.71       1250.172        699.262             202.0          161.1          149.5        107.710
     31/12/2015           2015        245.842        22064.4       1491.013        200.000        256.000          4.154          24.07       1467.226        735.326             202.0          168.1          156.4        138.731
     31/12/2016           2016        236.409        22219.0       1603.810        195.000        250.000          4.280          24.72       1860.484        535.960             202.0          169.3          160.1        141.674
