ApsimVersion = 7.9 r4044
Title = Corn_135_oat3
           Date           year      CropYield   CropBiomamas      RootDepth     FlowerDate   MaturityDate    LAI_maximum      TotalNupt  AvgWTInseason     RainSeason NfertilizerAmount     GrossMiner       NetMiner SowingNO3_60cm
   (dd/mm/yyyy)         (year)             ()        (kg/ha)           (mm)          (doy)          (doy)      (m^2/m^2)        (g/m^2)           (mm)           (mm)           (kg/ha)        (kg/ha)        (kg/ha)             ()
     31/12/2000           2000        232.000        23817.9       1731.947        206.000        262.000          4.286          24.72       2026.205        327.330             135.0          151.4          139.2         94.854
     31/12/2001           2001        247.522        23688.4       1734.853        204.000        261.000          4.760          22.89       1820.525        405.128             135.0          147.4          137.9        109.069
     31/12/2002           2002        265.319        25162.3       1669.873        203.000        261.000          4.674          24.90       1900.119        492.002             135.0          162.5          151.6         97.149
     31/12/2003           2003        249.100        25110.2       1508.335        208.000        271.000          4.812          23.76       1717.798        482.477             135.0          159.0          148.1         99.844
     31/12/2004           2004        257.088        26171.0       1700.793        212.000        287.000          4.686          25.33       1856.857        523.754             135.0          173.5          163.1        103.500
     31/12/2005           2005        246.399        25974.1       1777.751        204.000        262.000          4.961          26.55       1949.002        580.188             135.0          176.6          163.6         97.471
     31/12/2006           2006        236.642        23330.1       1770.676        202.000        260.000          4.472          25.70       2020.999        323.596             135.0          159.9          149.8        104.837
     31/12/2007           2007        241.623        25238.7       1753.529        199.000        251.000          4.908          24.04       1825.678        452.399             135.0          163.3          153.7        105.366
     31/12/2008           2008        244.677        24171.9       1431.964        209.000        273.000          4.690          22.61       1356.280        776.732             135.0          171.5          159.7         83.458
     31/12/2009           2009        258.217        25474.2       1716.236        208.000        278.000          4.444          25.54       1847.495        407.757             135.0          162.1          149.8         97.547
     31/12/2010           2010        240.969        24111.0       1253.489        203.000        256.000          4.586          24.24       1158.796        938.022             135.0          171.9          162.3        110.613
     31/12/2011           2011        246.894        23026.1       1516.825        207.000        271.000          4.380          24.86       1684.664        327.148             135.0          168.6          153.8         66.111
     31/12/2012           2012        226.374        22501.5       1669.317        196.000        248.000          4.414          22.36       1954.942        276.850             135.0          115.4          111.9        128.509
     31/12/2013           2013        224.173        23842.1       1710.089        201.000        255.000          4.930          19.96       1731.060        286.258             135.0          119.8          104.9         75.368
     31/12/2014           2014        244.369        24691.7       1404.240        208.000        272.000          4.659          23.43       1292.649        749.300             135.0          170.2          158.6         83.513
     31/12/2015           2015        243.372        25068.8       1527.676        206.000        265.000          4.807          25.84       1550.750        757.184             135.0          178.1          166.5        108.522
     31/12/2016           2016        236.718        25018.1       1733.803        202.000        256.000          5.009          26.56       1911.750        597.940             135.0          176.4          167.2        110.396
