ApsimVersion = 7.9 r4044
Title = Corn_135_oat25
           Date           year      CropYield   CropBiomamas      RootDepth     FlowerDate   MaturityDate    LAI_maximum      TotalNupt  AvgWTInseason     RainSeason NfertilizerAmount     GrossMiner       NetMiner SowingNO3_60cm
   (dd/mm/yyyy)         (year)             ()        (kg/ha)           (mm)          (doy)          (doy)      (m^2/m^2)        (g/m^2)           (mm)           (mm)           (kg/ha)        (kg/ha)        (kg/ha)             ()
     31/12/2000           2000        216.766        23817.9       1731.947        206.000        262.000          4.286          24.96       2026.205        327.330             135.0          151.4          139.2         94.854
     31/12/2001           2001        220.547        23686.5       1734.853        204.000        261.000          4.760          22.89       1820.556        405.128             135.0          147.4          137.9        109.069
     31/12/2002           2002        235.506        25082.2       1669.873        203.000        261.000          4.674          24.92       1901.192        492.002             135.0          162.7          151.8         97.150
     31/12/2003           2003        221.428        25006.9       1508.335        208.000        271.000          4.812          23.78       1717.132        482.477             135.0          159.1          148.3         99.844
     31/12/2004           2004        226.209        26113.6       1700.793        212.000        287.000          4.686          25.34       1856.048        523.754             135.0          173.5          163.1        103.499
     31/12/2005           2005        214.399        25984.1       1777.751        204.000        262.000          4.961          26.55       1949.025        580.188             135.0          176.6          163.6         97.471
     31/12/2006           2006        236.523        23330.1       1770.676        202.000        260.000          4.472          25.05       2020.999        323.596             135.0          159.9          149.8        104.837
     31/12/2007           2007        232.726        25324.8       1753.529        199.000        251.000          4.908          24.05       1825.657        452.399             135.0          163.3          153.7        105.366
     31/12/2008           2008        248.114        24394.0       1431.964        209.000        273.000          4.690          22.61       1359.584        776.732             135.0          171.6          159.8         83.457
     31/12/2009           2009        257.894        25457.0       1716.236        208.000        278.000          4.444          25.55       1847.006        407.757             135.0          162.1          149.9         97.547
     31/12/2010           2010        209.675        24146.7       1253.489        203.000        256.000          4.586          24.24       1158.997        938.022             135.0          171.9          162.3        110.613
     31/12/2011           2011        220.542        23026.1       1516.825        207.000        271.000          4.380          24.88       1684.664        327.148             135.0          168.6          153.8         66.111
     31/12/2012           2012        207.678        22498.4       1669.317        196.000        248.000          4.414          22.48       1954.933        276.850             135.0          115.4          111.9        128.508
     31/12/2013           2013        214.024        23777.6       1710.089        201.000        255.000          4.930          20.01       1730.809        286.258             135.0          120.3          105.5         75.367
     31/12/2014           2014        229.627        24784.6       1404.240        208.000        272.000          4.659          23.43       1293.675        749.300             135.0          170.3          158.6         83.512
     31/12/2015           2015        211.765        25068.8       1527.676        206.000        265.000          4.807          25.84       1550.750        757.184             135.0          178.1          166.5        108.522
     31/12/2016           2016        205.975        25018.1       1733.803        202.000        256.000          5.009          26.56       1911.750        597.940             135.0          176.4          167.2        110.396
