ApsimVersion = 7.9 r4044
Title = Corn_270_oat13
           Date           year      CropYield   CropBiomamas      RootDepth     FlowerDate   MaturityDate    LAI_maximum      TotalNupt  AvgWTInseason     RainSeason NfertilizerAmount     GrossMiner       NetMiner SowingNO3_60cm
   (dd/mm/yyyy)         (year)             ()        (kg/ha)           (mm)          (doy)          (doy)      (m^2/m^2)        (g/m^2)           (mm)           (mm)           (kg/ha)        (kg/ha)        (kg/ha)             ()
     31/12/2000           2000        224.104        21156.3       1597.660        210.000        268.000          3.906          23.20       2015.583        341.300             270.0          137.0          124.7        147.117
     31/12/2001           2001        191.775        23089.3       1534.176        198.000        251.000          4.338          25.82       1764.123        403.098             270.0          128.0          118.5        170.339
     31/12/2002           2002        251.703        24081.3       1516.906        197.000        251.000          4.233          27.58       1857.352        452.882             270.0          145.7          134.9        148.970
     31/12/2003           2003        253.960        25500.9       1372.217        202.000        260.000          4.394          29.42       1648.872        466.217             270.0          144.4          133.6        152.864
     31/12/2004           2004        270.385        26516.1       1564.200        202.000        270.000          4.187          30.25       1769.314        462.784             270.0          164.5          154.1        162.693
     31/12/2005           2005        258.696        24272.8       1537.121        200.000        256.000          4.523          27.75       1917.273        571.857             270.0          168.5          155.5        147.791
     31/12/2006           2006        233.418        22193.1       1570.484        197.000        251.000          4.020          24.94       1991.248        323.088             270.0          137.3          127.1        158.461
     31/12/2007           2007        245.870        23813.7       1535.057        193.000        245.000          4.317          26.86       1779.445        437.286             270.0          147.2          137.6        165.450
     31/12/2008           2008        244.967        24850.3       1367.541        202.000        266.000          4.323          28.17       1344.725        719.582             270.0          164.8          153.0        133.555
     31/12/2009           2009        266.103        24582.2       1593.627        202.000        268.000          3.991          27.65       1812.609        407.757             270.0          160.0          147.8        151.582
     31/12/2010           2010        228.605        23230.2       1132.343        197.000        248.000          4.235          26.84       1154.152        849.884             270.0          164.4          154.8        169.313
     31/12/2011           2011        222.368        22121.1       1502.863        200.000        255.000          4.139          25.20       1602.058        326.898             270.0          160.2          145.3        109.139
     31/12/2012           2012        213.444        19991.6       1436.600        189.000        240.000          4.115          21.87       1898.757        236.970             270.0          103.0           99.6        212.502
     31/12/2013           2013        256.473        23815.2       1502.000        194.000        249.000          4.281          26.98       1665.012        276.352             270.0          101.5           86.8        122.042
     31/12/2014           2014        227.396        21906.6       1167.674        199.000        261.000          3.824          23.87       1278.376        699.262             270.0          161.4          149.8        130.080
     31/12/2015           2015        254.052        23460.0       1502.193        200.000        256.000          4.392          25.39       1519.253        735.326             270.0          168.8          157.1        165.974
     31/12/2016           2016        241.218        23357.4       1515.631        195.000        250.000          4.378          25.77       1871.273        535.960             270.0          167.0          157.7        169.659
