ApsimVersion = 7.9 r4044
Title = Corn_202_oat46
           Date           year      CropYield   CropBiomamas      RootDepth     FlowerDate   MaturityDate    LAI_maximum      TotalNupt  AvgWTInseason     RainSeason NfertilizerAmount     GrossMiner       NetMiner SowingNO3_60cm
   (dd/mm/yyyy)         (year)             ()        (kg/ha)           (mm)          (doy)          (doy)      (m^2/m^2)        (g/m^2)           (mm)           (mm)           (kg/ha)        (kg/ha)        (kg/ha)             ()
     31/12/2000           2000        206.345        20960.2       1270.896        197.000        255.000          3.836          19.42       1364.579        327.330             202.0          172.5           72.7        132.406
     31/12/2001           2001        165.712        20544.2       1544.205        198.000        251.000          4.204          18.89       1498.163        403.098             202.0          182.4           82.5        120.477
     31/12/2002           2002        219.467        21680.6       1356.349        197.000        251.000          4.261          19.36       1283.874        452.882             202.0          181.1           80.2        104.935
     31/12/2003           2003        196.932        20448.2       1071.259        202.000        260.000          4.064          17.55       1209.978        466.217             202.0          170.4           71.7        104.156
     31/12/2004           2004        201.241        20652.6       1354.496        202.000        270.000          4.019          17.01       1241.075        462.784             202.0          172.3           70.3        117.047
     31/12/2005           2005        220.504        21484.4       1399.206        196.000        252.000          4.209          19.49       1296.018        538.710             202.0          181.3           78.9        103.519
     31/12/2006           2006        228.721        22318.6       1555.615        197.000        251.000          4.121          22.66       1664.488        323.088             202.0          194.9           94.7        123.396
     31/12/2007           2007        202.848        21171.4       1541.610        193.000        245.000          4.335          19.01       1421.785        437.286             202.0          188.9           90.6        108.819
     31/12/2008           2008        176.032        17918.7       1065.330        202.000        266.000          3.934          14.73        870.912        719.582             202.0          163.8           54.4         93.576
     31/12/2009           2009        208.685        21226.0       1431.346        202.000        268.000          3.879          18.69       1343.431        407.757             202.0          174.5           71.1        103.736
     31/12/2010           2010        159.662        15767.8        924.667        197.000        248.000          3.379          14.24        711.846        849.884             202.0          165.3           67.4        119.022
     31/12/2011           2011        192.840        19487.6       1164.860        200.000        255.000          4.083          17.51       1180.597        326.898             202.0          174.9           64.5         79.108
     31/12/2012           2012        205.184        20695.6       1455.543        189.000        240.000          4.062          19.35       1583.567        236.970             202.0          146.7           63.3        134.031
     31/12/2013           2013        198.668        19818.8       1400.505        194.000        249.000          4.121          16.17       1371.178        276.352             202.0          149.3           48.8         90.096
     31/12/2014           2014        160.605        16310.8        937.880        199.000        261.000          3.203          14.39        820.656        699.262             202.0          162.6           56.4         89.695
     31/12/2015           2015        204.009        20182.7       1121.812        200.000        256.000          4.218          17.36        914.687        735.326             202.0          172.6           71.5        114.133
     31/12/2016           2016        212.212        22210.8       1523.451        195.000        250.000          4.393          20.83       1332.366        535.960             202.0          189.2           91.1        113.704
