ApsimVersion = 7.9 r4044
Title = Corn_135_oat18
           Date           year      CropYield   CropBiomamas      RootDepth     FlowerDate   MaturityDate    LAI_maximum      TotalNupt  AvgWTInseason     RainSeason NfertilizerAmount     GrossMiner       NetMiner SowingNO3_60cm
   (dd/mm/yyyy)         (year)             ()        (kg/ha)           (mm)          (doy)          (doy)      (m^2/m^2)        (g/m^2)           (mm)           (mm)           (kg/ha)        (kg/ha)        (kg/ha)             ()
     31/12/2000           2000        167.477        18391.3       1277.187        197.000        255.000          4.117          15.37       1318.740        327.330             135.0          183.4           84.3        100.242
     31/12/2001           2001        134.197        17774.7       1545.296        198.000        251.000          4.427          14.90       1447.254        403.098             135.0          187.3           87.5         92.223
     31/12/2002           2002        171.314        18839.6       1380.164        197.000        251.000          4.479          14.97       1212.177        452.882             135.0          183.7           84.2         80.937
     31/12/2003           2003        156.176        17258.5       1024.514        202.000        260.000          4.254          13.72       1102.929        466.217             135.0          172.6           74.7         80.270
     31/12/2004           2004        155.345        16659.7       1284.842        202.000        270.000          3.895          12.84       1096.757        462.784             135.0          168.6           67.0         87.448
     31/12/2005           2005        167.554        17928.2       1394.419        196.000        252.000          4.433          14.62       1154.945        538.710             135.0          177.4           75.1         79.106
     31/12/2006           2006        188.702        19971.0       1561.501        197.000        251.000          4.477          17.24       1638.648        323.088             135.0          195.1           95.2         92.207
     31/12/2007           2007        161.008        17904.7       1527.057        193.000        245.000          4.487          14.69       1314.865        437.286             135.0          188.4           90.1         82.400
     31/12/2008           2008        128.173        13634.4       1004.434        202.000        266.000          3.604          10.34        751.355        719.582             135.0          158.6           50.2         70.849
     31/12/2009           2009        159.991        18133.1       1472.438        202.000        268.000          4.176          14.14       1224.296        407.757             135.0          171.9           69.2         79.373
     31/12/2010           2010        104.070        11869.1        819.934        197.000        248.000          3.135          10.08        654.442        849.884             135.0          161.4           63.9         90.188
     31/12/2011           2011        160.391        16360.5       1112.914        200.000        255.000          4.078          13.50       1098.342        326.898             135.0          175.4           66.4         58.194
     31/12/2012           2012        185.261        18478.5       1472.349        189.000        240.000          4.256          15.60       1565.661        236.970             135.0          168.6           85.2         92.902
     31/12/2013           2013        159.285        16790.0       1405.240        194.000        249.000          4.223          13.15       1314.521        276.352             135.0          168.8           66.6         66.947
     31/12/2014           2014        118.087        13530.7        875.150        199.000        261.000          3.513          10.66        730.641        699.262             135.0          159.0           53.2         68.786
     31/12/2015           2015        154.411        16046.5       1022.436        200.000        256.000          4.160          12.72        806.528        735.326             135.0          167.7           66.9         87.728
     31/12/2016           2016        174.142        19332.5       1524.167        195.000        250.000          4.642          15.74       1239.391        535.960             135.0          186.4           88.4         87.466
