ApsimVersion = 7.9 r4044
Title = Corn_270_oat18
           Date           year      CropYield   CropBiomamas      RootDepth     FlowerDate   MaturityDate    LAI_maximum      TotalNupt  AvgWTInseason     RainSeason NfertilizerAmount     GrossMiner       NetMiner SowingNO3_60cm
   (dd/mm/yyyy)         (year)             ()        (kg/ha)           (mm)          (doy)          (doy)      (m^2/m^2)        (g/m^2)           (mm)           (mm)           (kg/ha)        (kg/ha)        (kg/ha)             ()
     31/12/2000           2000        218.683        23284.7       1301.406        197.000        255.000          4.162          23.80       1388.307        327.330             270.0          163.1           63.1        161.002
     31/12/2001           2001        171.589        23381.7       1555.908        198.000        251.000          4.575          23.16       1515.644        403.098             270.0          174.4           74.3        144.632
     31/12/2002           2002        230.306        24220.6       1393.031        197.000        251.000          4.548          24.15       1335.761        452.882             270.0          176.8           74.9        126.508
     31/12/2003           2003        229.367        23307.8       1077.985        202.000        260.000          4.448          21.21       1256.545        466.217             270.0          162.7           63.2        125.416
     31/12/2004           2004        246.921        24113.5       1368.091        202.000        270.000          4.418          21.40       1332.308        462.784             270.0          174.2           71.9        143.534
     31/12/2005           2005        246.298        24412.8       1409.059        196.000        252.000          4.623          24.66       1359.868        538.710             270.0          182.2           79.7        125.766
     31/12/2006           2006        242.363        23521.9       1565.778        197.000        251.000          4.569          25.76       1682.521        323.088             270.0          194.1           93.9        151.370
     31/12/2007           2007        242.207        24189.9       1546.213        193.000        245.000          4.685          23.63       1463.703        437.286             270.0          187.8           89.4        131.511
     31/12/2008           2008        223.384        21746.6       1115.172        202.000        266.000          4.512          19.05        943.453        719.582             270.0          167.5           57.7        114.294
     31/12/2009           2009        258.116        24512.3       1512.209        202.000        268.000          4.262          23.68       1417.138        407.757             270.0          175.6           71.8        125.345
     31/12/2010           2010        202.290        19853.9       1004.764        197.000        248.000          3.985          18.70        778.768        849.884             270.0          168.8           70.8        144.145
     31/12/2011           2011        204.227        21923.7       1156.925        200.000        255.000          4.403          21.30       1206.270        326.898             270.0          167.9           56.4         99.267
     31/12/2012           2012        212.427        22464.3       1480.907        189.000        240.000          4.322          23.22       1583.761        236.970             270.0          135.1           51.6        172.558
     31/12/2013           2013        241.202        22607.8       1408.939        194.000        249.000          4.500          19.50       1391.200        276.352             270.0          130.8           29.5        111.588
     31/12/2014           2014        201.563        20158.0        982.363        199.000        261.000          3.861          18.53        899.074        699.262             270.0          165.3           59.0        108.866
     31/12/2015           2015        234.573        23412.8       1152.590        200.000        256.000          4.652          22.05        989.714        735.326             270.0          174.9           73.7        137.456
     31/12/2016           2016        223.463        24296.6       1533.531        195.000        250.000          4.790          26.07       1393.729        535.960             270.0          190.4           92.0        136.530
