ApsimVersion = 7.9 r4044
Title = Corn_67_oat7
           Date           year      CropYield   CropBiomamas      RootDepth     FlowerDate   MaturityDate    LAI_maximum      TotalNupt  AvgWTInseason     RainSeason NfertilizerAmount     GrossMiner       NetMiner SowingNO3_60cm
   (dd/mm/yyyy)         (year)             ()        (kg/ha)           (mm)          (doy)          (doy)      (m^2/m^2)        (g/m^2)           (mm)           (mm)           (kg/ha)        (kg/ha)        (kg/ha)             ()
     31/12/2000           2000        202.595        20274.4       1485.600        210.000        268.000          4.101          17.69       2006.265        341.300              67.4          129.9          117.7         65.197
     31/12/2001           2001        171.443        19024.2       1383.920        198.000        251.000          4.459          16.27       1769.009        403.098              67.4          136.9          127.4         69.109
     31/12/2002           2002        203.498        20699.3       1353.801        197.000        251.000          4.148          18.17       1821.506        452.882              67.4          153.0          142.2         64.245
     31/12/2003           2003        202.896        21405.8       1300.965        202.000        260.000          4.616          18.31       1599.498        466.217              67.4          156.9          146.1         66.194
     31/12/2004           2004        221.839        22406.4       1527.092        202.000        270.000          4.421          19.06       1701.303        462.784              67.4          167.0          156.6         66.016
     31/12/2005           2005        212.694        21774.8       1376.400        200.000        256.000          4.688          19.77       1878.908        571.857              67.4          168.2          155.2         66.171
     31/12/2006           2006        189.074        19864.3       1426.880        197.000        251.000          4.165          17.30       1987.166        323.088              67.4          136.2          126.0         69.869
     31/12/2007           2007        190.263        20227.0       1380.000        193.000        245.000          4.448          17.67       1772.409        437.286              67.4          151.9          142.3         66.489
     31/12/2008           2008        200.303        20104.1       1235.087        202.000        266.000          4.456          17.32       1196.712        719.582              67.4          161.5          149.7         52.743
     31/12/2009           2009        210.600        21624.5       1524.193        202.000        268.000          4.245          18.99       1777.209        407.757              67.4          161.1          148.9         63.169
     31/12/2010           2010        205.126        20573.6       1097.058        197.000        248.000          4.509          18.48       1102.702        849.884              67.4          162.5          152.8         72.227
     31/12/2011           2011        216.394        20388.0       1428.494        200.000        255.000          4.401          18.41       1580.945        326.898              67.4          164.2          149.4         42.355
     31/12/2012           2012        189.172        18818.4       1268.480        189.000        240.000          4.242          16.20       1895.216        236.970              67.4          102.4           98.9         80.437
     31/12/2013           2013        182.694        18864.8       1330.760        194.000        249.000          4.503          14.90       1654.792        276.352              67.4          122.3          107.6         47.726
     31/12/2014           2014        195.258        20120.9       1078.047        199.000        261.000          4.083          18.13       1217.911        699.262              67.4          160.5          148.8         54.900
     31/12/2015           2015        224.364        21972.3       1427.389        200.000        256.000          4.651          19.65       1472.748        735.326              67.4          167.8          156.1         71.886
     31/12/2016           2016        209.602        21303.4       1350.360        195.000        250.000          4.236          19.74       1837.921        535.960              67.4          165.3          156.1         72.305
