ApsimVersion = 7.9 r4044
Title = Corn_270_oat2
           Date           year      CropYield   CropBiomamas      RootDepth     FlowerDate   MaturityDate    LAI_maximum      TotalNupt  AvgWTInseason     RainSeason NfertilizerAmount     GrossMiner       NetMiner SowingNO3_60cm
   (dd/mm/yyyy)         (year)             ()        (kg/ha)           (mm)          (doy)          (doy)      (m^2/m^2)        (g/m^2)           (mm)           (mm)           (kg/ha)        (kg/ha)        (kg/ha)             ()
     31/12/2000           2000        244.797        23272.9       1301.406        197.000        255.000          4.162          23.80       1388.295        327.330             270.0          163.2           63.2        161.002
     31/12/2001           2001        197.199        23194.8       1555.908        198.000        251.000          4.575          23.18       1517.696        403.098             270.0          174.7           74.6        144.632
     31/12/2002           2002        261.793        24288.3       1393.031        197.000        251.000          4.548          24.13       1336.175        452.882             270.0          176.6           74.7        126.508
     31/12/2003           2003        235.770        23253.4       1077.985        202.000        260.000          4.448          21.15       1257.629        466.217             270.0          162.0           62.5        125.416
     31/12/2004           2004        248.509        24044.2       1368.091        202.000        270.000          4.418          21.41       1334.466        462.784             270.0          174.3           72.0        143.534
     31/12/2005           2005        265.209        24458.1       1409.059        196.000        252.000          4.623          24.64       1360.686        538.710             270.0          182.1           79.6        125.766
     31/12/2006           2006        246.892        23521.9       1565.778        197.000        251.000          4.569          26.42       1682.521        323.088             270.0          194.1           93.9        151.370
     31/12/2007           2007        244.707        23984.0       1546.213        193.000        245.000          4.685          23.62       1463.159        437.286             270.0          187.6           89.2        131.511
     31/12/2008           2008        221.697        21621.0       1115.172        202.000        266.000          4.512          19.06        944.606        719.582             270.0          167.5           57.7        114.295
     31/12/2009           2009        254.013        24251.4       1512.209        202.000        268.000          4.262          23.69       1416.148        407.757             270.0          175.6           71.8        125.345
     31/12/2010           2010        207.682        19779.3       1004.764        197.000        248.000          3.985          18.70        778.942        849.884             270.0          168.9           70.8        144.145
     31/12/2011           2011        234.709        21859.1       1156.925        200.000        255.000          4.403          21.31       1205.872        326.898             270.0          168.2           56.6         99.267
     31/12/2012           2012        244.693        22428.7       1480.908        189.000        240.000          4.322          23.21       1583.742        236.970             270.0          135.1           51.6        172.558
     31/12/2013           2013        236.844        22317.3       1408.939        194.000        249.000          4.500          19.51       1391.161        276.352             270.0          131.8           30.5        111.589
     31/12/2014           2014        198.759        19962.9        982.363        199.000        261.000          3.861          18.54        897.518        699.262             270.0          165.2           58.9        108.866
     31/12/2015           2015        246.437        23226.1       1152.590        200.000        256.000          4.652          22.05        988.616        735.326             270.0          174.8           73.6        137.456
     31/12/2016           2016        250.010        24296.6       1533.531        195.000        250.000          4.790          26.00       1393.729        535.960             270.0          190.3           91.9        136.530
