ApsimVersion = 7.9 r4044
Title = Corn_202_oat33
           Date           year      CropYield   CropBiomamas      RootDepth     FlowerDate   MaturityDate    LAI_maximum      TotalNupt  AvgWTInseason     RainSeason NfertilizerAmount     GrossMiner       NetMiner SowingNO3_60cm
   (dd/mm/yyyy)         (year)             ()        (kg/ha)           (mm)          (doy)          (doy)      (m^2/m^2)        (g/m^2)           (mm)           (mm)           (kg/ha)        (kg/ha)        (kg/ha)             ()
     31/12/2000           2000        206.225        19603.5       1485.600        210.000        268.000          3.846          21.65       1993.732        341.300             202.0          133.6          121.4        121.524
     31/12/2001           2001        190.258        22093.5       1383.920        198.000        251.000          4.466          24.12       1745.492        403.098             202.0          122.0          112.5        141.538
     31/12/2002           2002        258.388        23301.9       1353.801        197.000        251.000          4.243          26.45       1816.274        452.882             202.0          144.6          133.8        124.294
     31/12/2003           2003        260.936        24735.1       1265.104        202.000        260.000          4.500          27.47       1604.838        466.217             202.0          140.0          129.2        127.657
     31/12/2004           2004        281.887        26063.2       1519.048        202.000        270.000          4.321          29.68       1722.686        462.784             202.0          163.8          153.4        134.628
     31/12/2005           2005        257.527        23523.9       1376.400        200.000        256.000          4.521          26.85       1872.185        571.857             202.0          168.6          155.6        123.667
     31/12/2006           2006        234.190        21852.2       1426.880        197.000        251.000          4.201          24.57       1983.727        323.088             202.0          130.7          120.6        133.114
     31/12/2007           2007        242.732        23087.3       1380.000        193.000        245.000          4.353          26.09       1782.431        437.286             202.0          143.5          133.9        137.159
     31/12/2008           2008        254.954        24252.5       1224.751        202.000        266.000          4.403          26.87       1293.910        719.582             202.0          163.9          152.0        109.525
     31/12/2009           2009        266.176        24166.7       1522.127        202.000        268.000          4.133          27.49       1782.941        407.757             202.0          159.1          146.9        125.909
     31/12/2010           2010        237.414        22852.4       1037.446        197.000        248.000          4.402          26.48       1124.254        849.884             202.0          163.4          153.8        141.685
     31/12/2011           2011        231.698        21643.0       1395.543        200.000        255.000          4.224          24.69       1568.012        326.898             202.0          159.2          144.3         88.006
     31/12/2012           2012        201.220        18828.5       1268.480        189.000        240.000          3.994          20.63       1891.729        236.970             202.0          103.3           99.9        171.992
     31/12/2013           2013        253.919        22356.8       1330.760        194.000        249.000          4.258          23.84       1641.569        276.352             202.0           99.0           84.3         99.476
     31/12/2014           2014        227.567        21517.8       1004.539        199.000        261.000          3.968          23.80       1251.778        699.262             202.0          161.0          149.4        107.709
     31/12/2015           2015        251.753        22777.2       1386.200        200.000        256.000          4.436          24.99       1451.839        735.326             202.0          168.4          156.7        138.731
     31/12/2016           2016        238.913        22704.7       1350.360        195.000        250.000          4.469          25.35       1835.705        535.960             202.0          166.8          157.6        141.674
