ApsimVersion = 7.9 r4044
Title = Corn_0_oat2
           Date           year      CropYield   CropBiomamas      RootDepth     FlowerDate   MaturityDate    LAI_maximum      TotalNupt  AvgWTInseason     RainSeason NfertilizerAmount     GrossMiner       NetMiner SowingNO3_60cm
   (dd/mm/yyyy)         (year)             ()        (kg/ha)           (mm)          (doy)          (doy)      (m^2/m^2)        (g/m^2)           (mm)           (mm)           (kg/ha)        (kg/ha)        (kg/ha)             ()
     31/12/2000           2000         70.156         8252.7        979.245        197.000        255.000          2.237           6.60       1029.349        327.330               0.0          175.5           82.9         12.276
     31/12/2001           2001         61.963         9148.7       1363.073        198.000        251.000          2.572           7.07       1019.512        403.098               0.0          175.8           78.3          8.119
     31/12/2002           2002         83.937         9101.4       1080.641        197.000        251.000          2.644           6.80        893.711        452.882               0.0          169.1           85.4          8.418
     31/12/2003           2003         59.626         7877.1        845.372        202.000        260.000          2.390           6.04        877.434        466.217               0.0          163.3           71.5          7.938
     31/12/2004           2004         56.899         7288.4       1025.100        202.000        270.000          2.055           5.45        852.561        462.784               0.0          156.9           65.3          7.639
     31/12/2005           2005         75.578         8087.6       1052.049        196.000        252.000          2.538           5.89        801.715        538.710               0.0          162.8           66.7          9.707
     31/12/2006           2006         94.268        10569.7       1510.371        197.000        251.000          3.186           7.80       1177.374        323.088               0.0          180.5           83.8          9.161
     31/12/2007           2007         79.907         8567.1       1291.796        193.000        245.000          2.622           6.36        887.213        437.286               0.0          172.0           74.6          5.782
     31/12/2008           2008         26.715         6718.0        820.808        202.000        266.000          2.000           4.89        637.665        719.582               0.0          150.5           59.1          6.432
     31/12/2009           2009         77.827         8799.5       1163.999        202.000        268.000          2.653           6.21        885.949        407.757               0.0          158.0           68.0          6.725
     31/12/2010           2010         40.165         5687.1        663.174        197.000        248.000          1.726           4.55        556.992        849.884               0.0          154.0           61.6          8.311
     31/12/2011           2011         57.407         7700.4        885.094        200.000        255.000          2.185           6.34        921.968        326.898               0.0          164.9           74.5          9.577
     31/12/2012           2012        108.429        10306.7       1243.428        189.000        240.000          2.739           8.66       1268.590        236.970               0.0          192.8          104.1          7.001
     31/12/2013           2013         91.175         8706.9       1219.993        194.000        249.000          2.365           7.18       1006.139        276.352               0.0          170.5           93.7          6.717
     31/12/2014           2014         37.895         5906.6        775.508        199.000        261.000          1.539           4.55        583.664        699.262               0.0          149.6           58.1          6.716
     31/12/2015           2015         51.585         6324.4        731.071        200.000        256.000          2.117           4.27        557.339        735.326               0.0          151.5           58.4          9.722
     31/12/2016           2016         83.733         9328.1       1363.074        195.000        250.000          2.858           6.75        855.225        535.960               0.0          170.8           75.4          8.944
