ApsimVersion = 7.9 r4044
Title = Corn_202_oat5
           Date           year      CropYield   CropBiomamas      RootDepth     FlowerDate   MaturityDate    LAI_maximum      TotalNupt  AvgWTInseason     RainSeason NfertilizerAmount     GrossMiner       NetMiner SowingNO3_60cm
   (dd/mm/yyyy)         (year)             ()        (kg/ha)           (mm)          (doy)          (doy)      (m^2/m^2)        (g/m^2)           (mm)           (mm)           (kg/ha)        (kg/ha)        (kg/ha)             ()
     31/12/2000           2000        188.199        21997.8       1675.985        210.000        268.000          4.161          24.18       2019.774        341.300             202.0          140.1          127.9        121.524
     31/12/2001           2001        146.761        23902.4       1616.380        198.000        251.000          4.660          26.00       1773.377        403.098             202.0          129.8          120.3        141.532
     31/12/2002           2002        196.168        25009.4       1608.631        197.000        251.000          4.579          28.64       1879.259        452.882             202.0          146.6          135.8        124.286
     31/12/2003           2003        197.138        26331.3       1398.457        202.000        260.000          4.718          28.18       1659.183        466.217             202.0          144.0          133.2        127.648
     31/12/2004           2004        210.761        27420.4       1583.528        202.000        270.000          4.503          30.36       1784.296        462.784             202.0          165.1          154.7        134.619
     31/12/2005           2005        200.252        24973.5       1621.879        200.000        256.000          4.793          28.56       1930.088        571.857             202.0          169.0          156.0        123.661
     31/12/2006           2006        205.295        23324.7       1681.615        197.000        251.000          4.468          25.82       2001.251        323.088             202.0          138.4          128.2        133.107
     31/12/2007           2007        205.924        24634.4       1625.057        193.000        245.000          4.668          27.34       1788.330        437.286             202.0          149.1          139.5        137.153
     31/12/2008           2008        190.905        25684.7       1434.875        202.000        266.000          4.635          27.07       1345.472        719.582             202.0          164.6          152.8        109.521
     31/12/2009           2009        225.504        25516.5       1646.706        202.000        268.000          4.323          28.61       1832.015        407.757             202.0          160.3          148.1        125.905
     31/12/2010           2010        178.572        24133.6       1197.513        197.000        248.000          4.588          27.17       1157.089        849.884             202.0          164.4          154.8        141.682
     31/12/2011           2011        174.047        22897.3       1503.064        200.000        255.000          4.437          25.40       1604.021        326.898             202.0          160.2          145.4         88.002
     31/12/2012           2012        167.891        20966.6       1561.685        189.000        240.000          4.347          23.56       1908.161        236.970             202.0          103.2           99.7        171.984
     31/12/2013           2013        202.260        24664.9       1569.932        194.000        249.000          4.585          24.72       1673.333        276.352             202.0          104.3           89.5         99.456
     31/12/2014           2014        195.903        22807.8       1197.338        199.000        261.000          4.163          24.54       1285.202        699.262             202.0          161.4          149.8        107.688
     31/12/2015           2015        200.049        24232.3       1503.072        200.000        256.000          4.717          26.29       1531.921        735.326             202.0          168.8          157.1        138.719
     31/12/2016           2016        190.244        24378.9       1612.490        195.000        250.000          4.810          27.23       1895.149        535.960             202.0          165.9          156.7        141.666
