ApsimVersion = 7.9 r4044
Title = Corn_67_oat25
           Date           year      CropYield   CropBiomamas      RootDepth     FlowerDate   MaturityDate    LAI_maximum      TotalNupt  AvgWTInseason     RainSeason NfertilizerAmount     GrossMiner       NetMiner SowingNO3_60cm
   (dd/mm/yyyy)         (year)             ()        (kg/ha)           (mm)          (doy)          (doy)      (m^2/m^2)        (g/m^2)           (mm)           (mm)           (kg/ha)        (kg/ha)        (kg/ha)             ()
     31/12/2000           2000        209.846        22433.0       1731.401        206.000        262.000          4.249          19.51       2023.794        327.330              67.4          157.0          144.7         65.197
     31/12/2001           2001        200.473        20627.9       1729.056        204.000        261.000          4.641          18.22       1811.956        405.128              67.4          157.3          147.8         69.108
     31/12/2002           2002        218.000        22380.2       1667.334        203.000        261.000          4.610          19.38       1897.568        492.002              67.4          168.5          157.6         64.245
     31/12/2003           2003        200.138        22126.3       1520.362        208.000        271.000          4.766          19.28       1667.281        482.477              67.4          167.4          156.5         66.194
     31/12/2004           2004        206.123        22938.0       1697.237        212.000        287.000          4.654          19.92       1796.458        523.754              67.4          173.2          162.8         66.016
     31/12/2005           2005        202.366        22938.3       1771.820        204.000        262.000          4.881          20.65       1956.088        580.188              67.4          177.8          164.8         66.170
     31/12/2006           2006        213.577        21916.4       1769.384        202.000        260.000          4.433          19.90       2019.271        323.596              67.4          162.6          152.4         69.867
     31/12/2007           2007        198.875        21804.0       1739.942        199.000        251.000          4.796          19.17       1819.354        452.399              67.4          169.8          160.2         66.492
     31/12/2008           2008        198.223        20782.2       1406.300        209.000        273.000          4.566          17.77       1231.440        776.732              67.4          168.8          156.9         52.744
     31/12/2009           2009        212.582        22529.0       1712.825        208.000        278.000          4.388          19.79       1806.257        407.757              67.4          162.9          150.7         63.169
     31/12/2010           2010        201.982        21462.7       1250.905        203.000        256.000          4.539          19.06       1108.419        938.022              67.4          170.1          160.5         72.228
     31/12/2011           2011        216.944        21379.1       1519.864        207.000        271.000          4.369          19.52       1667.576        327.148              67.4          172.5          157.7         42.355
     31/12/2012           2012        201.750        21064.1       1668.592        196.000        248.000          4.376          17.40       1947.367        276.850              67.4          123.4          119.9         80.434
     31/12/2013           2013        179.000        20217.0       1695.141        201.000        255.000          4.801          16.01       1718.810        286.258              67.4          137.2          122.3         47.716
     31/12/2014           2014        201.694        21667.3       1393.739        208.000        272.000          4.572          18.50       1204.727        749.300              67.4          168.5          156.9         54.894
     31/12/2015           2015        208.521        22925.7       1527.400        206.000        265.000          4.767          20.18       1492.377        757.184              67.4          176.7          165.0         71.882
     31/12/2016           2016        196.775        22515.2       1725.272        202.000        256.000          4.798          20.66       1876.746        597.940              67.4          176.4          167.2         72.302
