ApsimVersion = 7.9 r4044
Title = Corn_67_oat45
           Date           year      CropYield   CropBiomamas      RootDepth     FlowerDate   MaturityDate    LAI_maximum      TotalNupt  AvgWTInseason     RainSeason NfertilizerAmount     GrossMiner       NetMiner SowingNO3_60cm
   (dd/mm/yyyy)         (year)             ()        (kg/ha)           (mm)          (doy)          (doy)      (m^2/m^2)        (g/m^2)           (mm)           (mm)           (kg/ha)        (kg/ha)        (kg/ha)             ()
     31/12/2000           2000        120.278        13457.0       1185.998        197.000        255.000          3.325          10.83       1183.662        327.330              67.4          183.7           86.1         60.597
     31/12/2001           2001        107.783        13137.0       1505.174        198.000        251.000          3.363          10.83       1279.949        403.098              67.4          186.7           87.8         54.902
     31/12/2002           2002        123.497        13853.2       1234.086        197.000        251.000          3.674          10.57       1049.768        452.882              67.4          180.5           83.2         51.041
     31/12/2003           2003        109.674        12180.7        924.249        202.000        260.000          3.276           9.39        980.960        466.217              67.4          169.7           73.4         49.952
     31/12/2004           2004        105.984        11339.4       1161.264        202.000        270.000          2.796           8.57        952.645        462.784              67.4          163.8           64.4         51.227
     31/12/2005           2005        116.498        12683.6       1273.512        196.000        252.000          3.540           9.82        976.580        538.710              67.4          171.6           70.0         49.200
     31/12/2006           2006        137.976        15206.4       1530.680        197.000        251.000          3.798          12.11       1483.198        323.088              67.4          192.0           92.5         54.334
     31/12/2007           2007        119.805        13282.4       1503.320        193.000        245.000          3.639          10.37       1127.053        437.286              67.4          184.3           86.8         47.831
     31/12/2008           2008         65.376         8965.4        831.661        202.000        266.000          2.605           6.73        680.056        719.582              67.4          154.3           48.7         43.284
     31/12/2009           2009        114.179        13281.5       1282.422        202.000        268.000          3.465           9.79       1048.621        407.757              67.4          167.5           67.2         48.353
     31/12/2010           2010         72.460         8043.8        756.488        197.000        248.000          2.282           6.72        612.015        849.884              67.4          159.3           63.2         53.351
     31/12/2011           2011        113.918        11657.8       1012.151        200.000        255.000          3.109           9.49        994.223        326.898              67.4          171.3           67.1         35.464
     31/12/2012           2012        151.731        14971.1       1440.563        189.000        240.000          3.789          12.69       1493.511        236.970              67.4          192.6          109.6         48.218
     31/12/2013           2013        124.693        12890.5       1357.719        194.000        249.000          3.459          10.25       1198.869        276.352              67.4          178.1           83.3         40.062
     31/12/2014           2014         84.636         9199.6        831.942        199.000        261.000          2.360           6.91        653.672        699.262              67.4          154.7           50.2         43.198
     31/12/2015           2015         98.898        10625.9        860.595        200.000        256.000          3.116           7.88        683.993        735.326              67.4          161.5           61.4         54.116
     31/12/2016           2016        126.104        14246.3       1519.559        195.000        250.000          3.733          11.05       1062.979        535.960              67.4          182.4           84.9         53.475
