ApsimVersion = 7.9 r4044
Title = Corn_0_oat25
           Date           year      CropYield   CropBiomamas      RootDepth     FlowerDate   MaturityDate    LAI_maximum      TotalNupt  AvgWTInseason     RainSeason NfertilizerAmount     GrossMiner       NetMiner SowingNO3_60cm
   (dd/mm/yyyy)         (year)             ()        (kg/ha)           (mm)          (doy)          (doy)      (m^2/m^2)        (g/m^2)           (mm)           (mm)           (kg/ha)        (kg/ha)        (kg/ha)             ()
     31/12/2000           2000        161.040        17913.5       1706.789        206.000        262.000          3.934          14.86       1997.766        327.330               0.0          171.3          159.1         28.743
     31/12/2001           2001        150.488        15764.5       1687.157        204.000        261.000          3.680          14.27       1752.342        405.128               0.0          169.1          159.6         18.767
     31/12/2002           2002        161.858        16801.7       1581.279        203.000        261.000          3.791          14.49       1750.923        492.002               0.0          174.2          163.3         21.066
     31/12/2003           2003        134.348        16779.2       1394.727        208.000        271.000          4.046          14.65       1528.127        482.477               0.0          170.8          159.9         22.803
     31/12/2004           2004        138.174        17279.6       1625.700        212.000        287.000          3.848          14.85       1646.554        523.754               0.0          172.4          162.0         19.195
     31/12/2005           2005        139.185        17300.3       1725.248        204.000        262.000          4.114          15.27       1795.425        580.188               0.0          178.1          165.1         24.846
     31/12/2006           2006        167.636        17212.5       1740.706        202.000        260.000          3.799          15.43       2009.685        323.596               0.0          176.1          166.0         23.502
     31/12/2007           2007        139.360        16714.4       1690.291        199.000        251.000          4.146          14.46       1724.484        452.399               0.0          173.4          163.9         17.955
     31/12/2008           2008        150.677        15246.7       1229.050        209.000        273.000          3.423          13.07       1079.478        776.732               0.0          164.8          153.0         14.082
     31/12/2009           2009        157.169        17053.8       1647.074        208.000        278.000          3.824          14.57       1678.142        407.757               0.0          163.1          150.9         18.762
     31/12/2010           2010        142.183        16186.9       1101.814        203.000        256.000          3.904          13.82        993.158        938.022               0.0          165.2          155.6         23.136
     31/12/2011           2011        162.642        16267.6       1505.607        207.000        271.000          3.587          14.66       1559.447        327.148               0.0          177.3          162.4         15.678
     31/12/2012           2012        154.476        17012.4       1654.695        196.000        248.000          4.226          13.48       1927.953        276.850               0.0          146.1          142.6         28.268
     31/12/2013           2013        120.414        15064.6       1628.794        201.000        255.000          3.982          12.20       1668.070        286.258               0.0          154.6          139.8         13.638
     31/12/2014           2014        130.909        16447.8       1279.953        208.000        272.000          3.974          13.68       1068.999        749.300               0.0          165.4          153.8         17.548
     31/12/2015           2015        143.173        17509.9       1504.205        206.000        265.000          4.180          14.79       1312.121        757.184               0.0          172.9          161.2         25.038
     31/12/2016           2016        136.340        16963.7       1688.008        202.000        256.000          3.946          15.31       1719.422        597.940               0.0          176.0          166.7         24.286
