ApsimVersion = 7.9 r4044
Title = Corn_67_oat36
           Date           year      CropYield   CropBiomamas      RootDepth     FlowerDate   MaturityDate    LAI_maximum      TotalNupt  AvgWTInseason     RainSeason NfertilizerAmount     GrossMiner       NetMiner SowingNO3_60cm
   (dd/mm/yyyy)         (year)             ()        (kg/ha)           (mm)          (doy)          (doy)      (m^2/m^2)        (g/m^2)           (mm)           (mm)           (kg/ha)        (kg/ha)        (kg/ha)             ()
     31/12/2000           2000        189.590        21002.7       1675.854        210.000        268.000          4.100          19.04       2020.044        341.300              67.4          143.3          131.0         65.197
     31/12/2001           2001        129.173        19782.5       1613.878        198.000        251.000          4.412          17.04       1767.589        403.098              67.4          144.6          135.1         69.107
     31/12/2002           2002        189.003        20840.3       1603.591        197.000        251.000          3.987          18.52       1847.323        452.882              67.4          155.9          145.1         64.244
     31/12/2003           2003        184.152        21497.4       1395.860        202.000        260.000          4.621          18.63       1612.309        466.217              67.4          160.0          149.1         66.193
     31/12/2004           2004        201.109        22434.5       1583.715        202.000        270.000          4.422          19.14       1720.164        462.784              67.4          167.3          156.9         66.016
     31/12/2005           2005        195.926        21914.9       1621.261        200.000        256.000          4.656          20.11       1912.626        571.857              67.4          170.9          157.9         66.170
     31/12/2006           2006        200.203        20671.5       1678.787        197.000        251.000          4.089          18.37       1996.205        323.088              67.4          147.0          136.8         69.868
     31/12/2007           2007        181.236        20698.6       1622.191        193.000        245.000          4.416          18.44       1789.837        437.286              67.4          159.3          149.7         66.490
     31/12/2008           2008        171.890        20309.5       1403.160        202.000        266.000          4.503          17.36       1205.227        719.582              67.4          161.4          149.6         52.744
     31/12/2009           2009        214.381        21912.2       1644.270        202.000        268.000          4.210          19.14       1795.697        407.757              67.4          162.3          150.1         63.169
     31/12/2010           2010        174.330        20665.5       1199.239        197.000        248.000          4.519          18.56       1104.292        849.884              67.4          162.5          152.8         72.227
     31/12/2011           2011        173.737        20612.4       1508.848        200.000        255.000          4.401          18.51       1591.011        326.898              67.4          164.9          150.1         42.355
     31/12/2012           2012        174.299        19550.8       1561.406        189.000        240.000          4.149          16.92       1905.214        236.970              67.4          108.7          105.2         80.435
     31/12/2013           2013        188.427        19532.9       1568.081        194.000        249.000          4.503          15.63       1670.956        276.352              67.4          130.6          115.8         47.722
     31/12/2014           2014        185.760        20381.3       1199.605        199.000        261.000          4.089          18.17       1222.728        699.262              67.4          160.6          148.9         54.897
     31/12/2015           2015        198.777        22215.4       1502.577        200.000        256.000          4.652          19.66       1488.664        735.326              67.4          167.7          156.0         71.884
     31/12/2016           2016        179.505        21328.9       1607.722        195.000        250.000          4.066          19.99       1862.898        535.960              67.4          167.1          157.8         72.304
