ApsimVersion = 7.9 r4044
Title = Corn_67_oat20
           Date           year      CropYield   CropBiomamas      RootDepth     FlowerDate   MaturityDate    LAI_maximum      TotalNupt  AvgWTInseason     RainSeason NfertilizerAmount     GrossMiner       NetMiner SowingNO3_60cm
   (dd/mm/yyyy)         (year)             ()        (kg/ha)           (mm)          (doy)          (doy)      (m^2/m^2)        (g/m^2)           (mm)           (mm)           (kg/ha)        (kg/ha)        (kg/ha)             ()
     31/12/2000           2000        119.957        13545.4       1131.933        197.000        255.000          3.458          10.81       1175.620        327.330              67.4          183.4           85.9         60.597
     31/12/2001           2001        105.977        13060.5       1383.920        198.000        251.000          3.366          10.81       1254.469        403.098              67.4          186.6           87.7         54.902
     31/12/2002           2002        121.528        13620.0       1122.188        197.000        251.000          3.635          10.45       1034.003        452.882              67.4          180.1           83.0         51.041
     31/12/2003           2003        108.549        12206.0        895.719        202.000        260.000          3.407           9.34        975.838        466.217              67.4          169.5           73.2         49.953
     31/12/2004           2004        106.563        11347.7       1117.835        202.000        270.000          2.876           8.52        943.134        462.784              67.4          163.5           64.2         51.228
     31/12/2005           2005        114.863        12635.3       1205.952        196.000        252.000          3.609           9.73        960.711        538.710              67.4          171.0           69.6         49.200
     31/12/2006           2006        138.064        15354.2       1426.880        197.000        251.000          4.094          12.10       1471.487        323.088              67.4          192.3           92.9         54.334
     31/12/2007           2007        119.767        13179.8       1371.825        193.000        245.000          3.595          10.36       1095.632        437.286              67.4          184.2           86.8         47.831
     31/12/2008           2008         62.636         8813.4        831.078        202.000        266.000          2.554           6.66        676.710        719.582              67.4          154.2           48.8         43.284
     31/12/2009           2009        113.472        13239.4       1257.227        202.000        268.000          3.546           9.78       1039.497        407.757              67.4          167.5           67.3         48.353
     31/12/2010           2010         67.571         8059.3        724.128        197.000        248.000          2.390           6.65        607.309        849.884              67.4          158.8           62.9         53.351
     31/12/2011           2011        110.967        11649.3        970.555        200.000        255.000          3.220           9.32        987.331        326.898              67.4          171.2           67.1         35.464
     31/12/2012           2012        148.257        14795.8       1260.630        189.000        240.000          3.882          12.42       1465.436        236.970              67.4          189.8          106.8         48.218
     31/12/2013           2013        124.576        12902.3       1265.697        194.000        249.000          3.531          10.24       1190.639        276.352              67.4          177.9           83.4         40.062
     31/12/2014           2014         76.802         8794.1        787.446        199.000        261.000          2.364           6.47        641.377        699.262              67.4          153.9           49.6         43.198
     31/12/2015           2015         96.897        10353.2        841.653        200.000        256.000          3.111           7.61        664.998        735.326              67.4          160.3           60.3         54.116
     31/12/2016           2016        125.728        14087.1       1281.541        195.000        250.000          3.752          11.00       1042.620        535.960              67.4          182.4           84.8         53.475
