ApsimVersion = 7.9 r4044
Title = Corn_67_oat38
           Date           year      CropYield   CropBiomamas      RootDepth     FlowerDate   MaturityDate    LAI_maximum      TotalNupt  AvgWTInseason     RainSeason NfertilizerAmount     GrossMiner       NetMiner SowingNO3_60cm
   (dd/mm/yyyy)         (year)             ()        (kg/ha)           (mm)          (doy)          (doy)      (m^2/m^2)        (g/m^2)           (mm)           (mm)           (kg/ha)        (kg/ha)        (kg/ha)             ()
     31/12/2000           2000        189.598        20795.2       1597.228        210.000        268.000          4.101          18.52       2013.231        341.300              67.4          137.9          125.7         65.197
     31/12/2001           2001        128.366        19610.1       1533.855        198.000        251.000          4.516          16.66       1762.300        403.098              67.4          140.6          131.1         69.108
     31/12/2002           2002        191.130        21125.3       1516.919        197.000        251.000          4.400          18.33       1837.278        452.882              67.4          154.3          143.5         64.244
     31/12/2003           2003        183.829        21464.2       1371.260        202.000        260.000          4.620          18.56       1606.581        466.217              67.4          159.4          148.5         66.192
     31/12/2004           2004        200.900        22413.8       1561.820        202.000        270.000          4.421          19.11       1707.915        462.784              67.4          167.1          156.7         66.016
     31/12/2005           2005        195.519        21867.4       1537.077        200.000        256.000          4.721          19.98       1895.017        571.857              67.4          169.8          156.8         66.170
     31/12/2006           2006        200.270        20661.0       1571.408        197.000        251.000          4.327          17.88       1991.206        323.088              67.4          142.1          131.9         69.868
     31/12/2007           2007        181.104        20605.2       1534.345        193.000        245.000          4.553          18.13       1796.394        437.286              67.4          156.3          146.7         66.489
     31/12/2008           2008        171.920        20275.4       1329.954        202.000        266.000          4.487          17.36       1200.476        719.582              67.4          161.5          149.6         52.743
     31/12/2009           2009        214.003        21904.9       1595.317        202.000        268.000          4.244          19.08       1785.381        407.757              67.4          161.8          149.6         63.169
     31/12/2010           2010        172.846        20616.1       1131.353        197.000        248.000          4.512          18.52       1102.683        849.884              67.4          162.4          152.8         72.227
     31/12/2011           2011        173.737        20596.9       1507.680        200.000        255.000          4.401          18.47       1586.306        326.898              67.4          164.5          149.7         42.355
     31/12/2012           2012        171.019        19287.3       1436.600        189.000        240.000          4.302          16.53       1898.829        236.970              67.4          105.1          101.6         80.436
     31/12/2013           2013        187.700        19322.1       1502.000        194.000        249.000          4.504          15.23       1664.453        276.352              67.4          125.6          110.9         47.723
     31/12/2014           2014        185.056        20355.7       1163.083        199.000        261.000          4.087          18.15       1221.371        699.262              67.4          160.6          148.9         54.899
     31/12/2015           2015        198.748        22224.8       1517.142        200.000        256.000          4.652          19.67       1481.679        735.326              67.4          167.8          156.1         71.885
     31/12/2016           2016        179.025        21549.1       1515.543        195.000        250.000          4.509          19.81       1853.500        535.960              67.4          165.9          156.6         72.305
