ApsimVersion = 7.9 r4044
Title = Corn_67_oat16
           Date           year      CropYield   CropBiomamas      RootDepth     FlowerDate   MaturityDate    LAI_maximum      TotalNupt  AvgWTInseason     RainSeason NfertilizerAmount     GrossMiner       NetMiner SowingNO3_60cm
   (dd/mm/yyyy)         (year)             ()        (kg/ha)           (mm)          (doy)          (doy)      (m^2/m^2)        (g/m^2)           (mm)           (mm)           (kg/ha)        (kg/ha)        (kg/ha)             ()
     31/12/2000           2000        209.559        21882.1       1731.008        206.000        262.000          3.942          19.67       2024.604        327.330              67.4          157.8          145.6         65.197
     31/12/2001           2001        200.696        20399.8       1728.186        204.000        261.000          4.363          18.37       1812.186        405.128              67.4          158.2          148.7         69.108
     31/12/2002           2002        218.855        22050.8       1660.953        203.000        261.000          4.338          19.51       1897.948        492.002              67.4          169.2          158.3         64.246
     31/12/2003           2003        207.423        21986.8       1520.329        208.000        271.000          4.510          19.24       1676.059        482.477              67.4          167.1          156.3         66.196
     31/12/2004           2004        211.697        22855.2       1708.444        212.000        287.000          4.403          19.96       1813.442        523.754              67.4          173.4          163.0         66.017
     31/12/2005           2005        216.312        22818.6       1774.042        204.000        262.000          4.618          20.71       1967.583        580.188              67.4          178.0          165.0         66.170
     31/12/2006           2006        216.070        21559.6       1765.555        202.000        260.000          4.112          20.27       2017.581        323.596              67.4          165.1          155.0         69.868
     31/12/2007           2007        200.768        21573.2       1741.938        199.000        251.000          4.511          19.28       1819.567        452.399              67.4          170.5          160.9         66.493
     31/12/2008           2008        198.059        20562.4       1401.289        209.000        273.000          4.318          17.85       1261.497        776.732              67.4          169.6          157.7         52.745
     31/12/2009           2009        212.925        22170.7       1705.814        208.000        278.000          4.037          19.90       1807.559        407.757              67.4          163.2          151.0         63.169
     31/12/2010           2010        205.837        21124.1       1259.285        203.000        256.000          4.220          19.12       1116.506        938.022              67.4          170.6          161.0         72.228
     31/12/2011           2011        219.333        21042.2       1527.000        207.000        271.000          4.162          19.59       1677.389        327.148              67.4          172.0          157.2         42.355
     31/12/2012           2012        204.567        20796.2       1667.059        196.000        248.000          4.132          17.58       1947.340        276.850              67.4          124.9          121.4         80.434
     31/12/2013           2013        180.557        20014.1       1696.366        201.000        255.000          4.456          16.05       1720.366        286.258              67.4          137.6          122.7         47.718
     31/12/2014           2014        202.475        21318.4       1411.590        208.000        272.000          4.261          18.52       1216.896        749.300              67.4          169.0          157.3         54.896
     31/12/2015           2015        224.283        22640.1       1527.780        206.000        265.000          4.465          20.25       1500.532        757.184              67.4          177.0          165.3         71.883
     31/12/2016           2016        213.737        22521.3       1725.522        202.000        256.000          4.520          20.83       1883.084        597.940              67.4          177.9          168.6         72.302
