ApsimVersion = 7.9 r4044
Title = Corn_67_oat32
           Date           year      CropYield   CropBiomamas      RootDepth     FlowerDate   MaturityDate    LAI_maximum      TotalNupt  AvgWTInseason     RainSeason NfertilizerAmount     GrossMiner       NetMiner SowingNO3_60cm
   (dd/mm/yyyy)         (year)             ()        (kg/ha)           (mm)          (doy)          (doy)      (m^2/m^2)        (g/m^2)           (mm)           (mm)           (kg/ha)        (kg/ha)        (kg/ha)             ()
     31/12/2000           2000        214.121        19902.6       1662.036        210.000        268.000          3.787          19.60       2007.849        341.300              67.4          146.0          133.8         65.197
     31/12/2001           2001        192.941        19262.2       1605.944        198.000        251.000          4.367          17.29       1758.347        403.098              67.4          145.9          136.4         69.109
     31/12/2002           2002        214.117        20531.7       1591.049        197.000        251.000          4.104          18.74       1829.456        452.882              67.4          156.7          145.9         64.245
     31/12/2003           2003        205.612        20895.6       1351.748        202.000        260.000          4.436          18.47       1593.521        466.217              67.4          157.5          146.7         66.194
     31/12/2004           2004        227.041        21961.7       1562.051        202.000        270.000          4.249          19.29       1700.393        462.784              67.4          167.7          157.3         66.017
     31/12/2005           2005        222.240        21454.5       1612.548        200.000        256.000          4.462          20.43       1889.375        571.857              67.4          172.0          159.0         66.171
     31/12/2006           2006        206.627        20081.4       1670.176        197.000        251.000          4.094          18.71       1988.672        323.088              67.4          148.0          137.9         69.870
     31/12/2007           2007        200.264        20283.2       1612.886        193.000        245.000          4.284          18.62       1781.303        437.286              67.4          159.1          149.5         66.491
     31/12/2008           2008        202.080        19846.3       1320.869        202.000        266.000          4.341          17.40       1192.389        719.582              67.4          161.3          149.4         52.744
     31/12/2009           2009        215.869        21225.4       1617.363        202.000        268.000          4.059          19.40       1778.671        407.757              67.4          162.8          150.6         63.169
     31/12/2010           2010        209.049        20051.4       1159.961        197.000        248.000          4.349          18.56       1088.155        849.884              67.4          162.1          152.5         72.227
     31/12/2011           2011        219.205        19753.9       1460.131        200.000        255.000          4.196          18.58       1567.875        326.898              67.4          164.0          149.2         42.356
     31/12/2012           2012        206.161        18890.3       1559.094        189.000        240.000          3.962          17.11       1894.479        236.970              67.4          108.9          105.4         80.438
     31/12/2013           2013        191.968        18819.3       1565.962        194.000        249.000          4.203          15.72       1658.383        276.352              67.4          130.8          116.1         47.726
     31/12/2014           2014        197.319        19626.8       1166.022        199.000        261.000          3.906          18.23       1209.686        699.262              67.4          160.5          148.8         54.902
     31/12/2015           2015        227.815        21236.0       1485.593        200.000        256.000          4.386          19.83       1448.071        735.326              67.4          167.5          155.8         71.886
     31/12/2016           2016        218.619        21296.9       1603.743        195.000        250.000          4.301          20.31       1851.792        535.960              67.4          168.5          159.2         72.306
