ApsimVersion = 7.9 r4044
Title = Corn_0_oat46
           Date           year      CropYield   CropBiomamas      RootDepth     FlowerDate   MaturityDate    LAI_maximum      TotalNupt  AvgWTInseason     RainSeason NfertilizerAmount     GrossMiner       NetMiner SowingNO3_60cm
   (dd/mm/yyyy)         (year)             ()        (kg/ha)           (mm)          (doy)          (doy)      (m^2/m^2)        (g/m^2)           (mm)           (mm)           (kg/ha)        (kg/ha)        (kg/ha)             ()
     31/12/2000           2000         65.960         8209.5        986.431        197.000        255.000          2.151           6.64       1033.079        327.330               0.0          175.6           83.2         12.276
     31/12/2001           2001         57.899         9180.0       1341.023        198.000        251.000          2.458           7.11       1027.028        403.098               0.0          175.9           78.6          8.119
     31/12/2002           2002         85.245         9157.8       1084.711        197.000        251.000          2.571           6.83        897.009        452.882               0.0          169.2           85.8          8.418
     31/12/2003           2003         56.708         7887.1        850.649        202.000        260.000          2.291           6.07        881.456        466.217               0.0          163.3           71.8          7.938
     31/12/2004           2004         55.203         7286.8       1036.375        202.000        270.000          1.955           5.49        856.881        462.784               0.0          156.9           65.6          7.639
     31/12/2005           2005         75.593         8067.6       1057.738        196.000        252.000          2.431           5.91        804.724        538.710               0.0          162.8           66.8          9.707
     31/12/2006           2006         94.874        10530.5       1500.417        197.000        251.000          2.978           7.80       1183.057        323.088               0.0          180.5           83.9          9.161
     31/12/2007           2007         80.916         8603.6       1301.115        193.000        245.000          2.539           6.39        891.493        437.286               0.0          172.2           74.8          5.782
     31/12/2008           2008         28.246         6675.5        824.702        202.000        266.000          1.926           4.91        638.889        719.582               0.0          150.6           59.2          6.432
     31/12/2009           2009         78.604         8814.6       1167.982        202.000        268.000          2.516           6.25        889.196        407.757               0.0          158.0           68.5          6.725
     31/12/2010           2010         39.324         5699.2        670.032        197.000        248.000          1.669           4.58        560.070        849.884               0.0          154.2           61.8          8.311
     31/12/2011           2011         54.974         7716.5        898.195        200.000        255.000          2.097           6.40        925.033        326.898               0.0          165.0           75.1          9.577
     31/12/2012           2012        102.765        10322.0       1254.266        189.000        240.000          2.679           8.72       1278.085        236.970               0.0          192.9          104.3          7.001
     31/12/2013           2013         87.907         8724.1       1226.087        194.000        249.000          2.324           7.22       1008.536        276.352               0.0          170.4           94.0          6.717
     31/12/2014           2014         37.603         5891.3        777.130        199.000        261.000          1.481           4.56        585.752        699.262               0.0          149.7           58.2          6.716
     31/12/2015           2015         48.314         6276.3        717.216        200.000        256.000          2.048           4.26        558.907        735.326               0.0          151.6           58.5          9.722
     31/12/2016           2016         84.945         9386.0       1370.486        195.000        250.000          2.718           6.82        862.185        535.960               0.0          171.0           75.9          8.944
