ApsimVersion = 7.9 r4044
Title = Corn_0_oat14
           Date           year      CropYield   CropBiomamas      RootDepth     FlowerDate   MaturityDate    LAI_maximum      TotalNupt  AvgWTInseason     RainSeason NfertilizerAmount     GrossMiner       NetMiner SowingNO3_60cm
   (dd/mm/yyyy)         (year)             ()        (kg/ha)           (mm)          (doy)          (doy)      (m^2/m^2)        (g/m^2)           (mm)           (mm)           (kg/ha)        (kg/ha)        (kg/ha)             ()
     31/12/2000           2000        155.874        17135.7       1674.370        210.000        268.000          3.745          14.59       2013.817        341.300               0.0          160.9          148.7         28.743
     31/12/2001           2001         84.165        15289.0       1590.685        198.000        251.000          3.472          13.27       1719.025        403.098               0.0          159.3          149.8         18.765
     31/12/2002           2002        140.128        15816.6       1563.198        197.000        251.000          3.573          13.58       1720.912        452.882               0.0          163.0          152.2         21.065
     31/12/2003           2003        128.091        16161.9       1283.517        202.000        260.000          3.739          13.95       1496.284        466.217               0.0          163.7          152.8         22.801
     31/12/2004           2004        138.364        16704.4       1539.964        202.000        270.000          3.523          14.00       1604.826        462.784               0.0          166.5          156.1         19.195
     31/12/2005           2005        144.032        16648.3       1607.610        200.000        256.000          3.964          14.78       1796.366        571.857               0.0          172.7          159.7         24.846
     31/12/2006           2006        149.738        16247.9       1663.935        197.000        251.000          3.546          14.44       1986.719        323.088               0.0          166.7          156.5         23.503
     31/12/2007           2007        133.757        15999.2       1602.375        193.000        245.000          3.866          13.94       1704.679        437.286               0.0          165.9          156.4         17.955
     31/12/2008           2008        117.132        14707.8       1232.360        202.000        266.000          3.191          12.69       1078.464        719.582               0.0          158.1          146.3         14.082
     31/12/2009           2009        155.085        16449.3       1601.672        202.000        268.000          3.501          13.94       1679.818        407.757               0.0          163.1          150.9         18.762
     31/12/2010           2010        122.706        15421.3       1047.096        197.000        248.000          3.674          13.28       1004.716        849.884               0.0          157.9          148.3         23.135
     31/12/2011           2011        121.369        15577.8       1456.922        200.000        255.000          3.522          13.58       1500.254        326.898               0.0          167.8          153.0         15.678
     31/12/2012           2012        151.127        16013.8       1560.350        189.000        240.000          4.011          12.89       1897.289        236.970               0.0          132.0          128.5         28.268
     31/12/2013           2013        131.535        14486.1       1535.402        194.000        249.000          3.640          11.80       1604.981        276.352               0.0          147.2          132.5         13.639
     31/12/2014           2014        123.200        15374.5       1140.351        199.000        261.000          3.454          13.18       1104.313        699.262               0.0          157.9          146.3         17.550
     31/12/2015           2015        146.954        16943.5       1512.091        200.000        256.000          3.914          14.23       1352.041        735.326               0.0          164.8          153.2         25.039
     31/12/2016           2016        130.426        16392.8       1596.569        195.000        250.000          3.697          14.72       1752.256        535.960               0.0          168.4          159.1         24.286
