ApsimVersion = 7.9 r4044
Title = Corn_67_oat22
           Date           year      CropYield   CropBiomamas      RootDepth     FlowerDate   MaturityDate    LAI_maximum      TotalNupt  AvgWTInseason     RainSeason NfertilizerAmount     GrossMiner       NetMiner SowingNO3_60cm
   (dd/mm/yyyy)         (year)             ()        (kg/ha)           (mm)          (doy)          (doy)      (m^2/m^2)        (g/m^2)           (mm)           (mm)           (kg/ha)        (kg/ha)        (kg/ha)             ()
     31/12/2000           2000        107.711        13608.0       1182.560        197.000        255.000          3.496          10.83       1175.472        327.330              67.4          183.3           85.6         60.597
     31/12/2001           2001         75.752        13552.2       1503.496        198.000        251.000          3.530          10.85       1279.623        403.098              67.4          186.8           87.8         54.902
     31/12/2002           2002        124.446        14078.9       1235.441        197.000        251.000          3.784          10.57       1047.575        452.882              67.4          180.5           83.1         51.041
     31/12/2003           2003         83.055        12246.1        921.785        202.000        260.000          3.480           9.44        975.716        466.217              67.4          169.4           73.0         49.952
     31/12/2004           2004         84.913        11366.1       1172.215        202.000        270.000          2.970           8.58        943.955        462.784              67.4          163.5           63.9         51.227
     31/12/2005           2005        110.814        12863.7       1270.158        196.000        252.000          3.746           9.82        969.118        538.710              67.4          171.2           69.6         49.200
     31/12/2006           2006        139.702        15569.3       1531.997        197.000        251.000          4.127          12.11       1483.067        323.088              67.4          192.0           92.5         54.334
     31/12/2007           2007        113.311        13426.1       1509.255        193.000        245.000          3.803          10.37       1105.925        437.286              67.4          184.0           86.5         47.831
     31/12/2008           2008         43.972         9306.6        827.181        202.000        266.000          2.737           6.72        681.486        719.582              67.4          154.3           48.8         43.284
     31/12/2009           2009        115.128        13500.0       1283.727        202.000        268.000          3.679           9.78       1046.341        407.757              67.4          167.4           67.0         48.352
     31/12/2010           2010         50.133         8275.4        740.588        197.000        248.000          2.436           6.74        610.719        849.884              67.4          159.1           63.0         53.351
     31/12/2011           2011         85.121        11843.6       1008.539        200.000        255.000          3.294           9.48        989.487        326.898              67.4          171.1           66.7         35.463
     31/12/2012           2012        137.216        15078.6       1436.558        189.000        240.000          3.961          12.71       1486.221        236.970              67.4          192.9          109.8         48.218
     31/12/2013           2013        123.298        13126.6       1351.397        194.000        249.000          3.628          10.20       1193.953        276.352              67.4          177.4           82.1         40.062
     31/12/2014           2014         61.951         9385.6        831.946        199.000        261.000          2.521           6.95        649.045        699.262              67.4          154.3           50.0         43.198
     31/12/2015           2015         78.374        10758.5        855.029        200.000        256.000          3.272           7.87        678.549        735.326              67.4          161.1           61.0         54.116
     31/12/2016           2016        113.494        14321.6       1519.927        195.000        250.000          3.925          11.04       1054.900        535.960              67.4          182.4           84.7         53.474
