ApsimVersion = 7.9 r4044
Title = Corn_67_oat12
           Date           year      CropYield   CropBiomamas      RootDepth     FlowerDate   MaturityDate    LAI_maximum      TotalNupt  AvgWTInseason     RainSeason NfertilizerAmount     GrossMiner       NetMiner SowingNO3_60cm
   (dd/mm/yyyy)         (year)             ()        (kg/ha)           (mm)          (doy)          (doy)      (m^2/m^2)        (g/m^2)           (mm)           (mm)           (kg/ha)        (kg/ha)        (kg/ha)             ()
     31/12/2000           2000        205.269        20009.7       1485.600        210.000        268.000          3.842          17.90       2007.282        341.300              67.4          131.0          118.8         65.197
     31/12/2001           2001        182.721        18875.1       1383.920        198.000        251.000          4.157          16.40       1771.374        403.098              67.4          137.8          128.3         69.109
     31/12/2002           2002        207.648        20591.2       1353.801        197.000        251.000          3.989          18.32       1821.905        452.882              67.4          153.5          142.8         64.246
     31/12/2003           2003        202.753        21056.1       1298.325        202.000        260.000          4.281          18.32       1602.756        466.217              67.4          156.7          145.9         66.196
     31/12/2004           2004        223.856        22113.1       1527.397        202.000        270.000          4.070          19.14       1711.775        462.784              67.4          167.1          156.7         66.018
     31/12/2005           2005        215.065        21550.2       1376.400        200.000        256.000          4.414          19.92       1881.170        571.857              67.4          168.9          155.9         66.170
     31/12/2006           2006        192.507        19644.2       1426.880        197.000        251.000          3.849          17.58       1986.590        323.088              67.4          138.2          128.0         69.869
     31/12/2007           2007        190.623        20002.7       1380.000        193.000        245.000          4.128          17.83       1776.002        437.286              67.4          152.9          143.3         66.490
     31/12/2008           2008        201.873        20006.7       1247.843        202.000        266.000          4.172          17.41       1224.575        719.582              67.4          162.3          150.4         52.744
     31/12/2009           2009        211.322        21301.4       1523.881        202.000        268.000          3.904          19.10       1778.539        407.757              67.4          161.3          149.1         63.168
     31/12/2010           2010        206.272        20236.0       1074.150        197.000        248.000          4.126          18.56       1107.811        849.884              67.4          162.9          153.3         72.227
     31/12/2011           2011        219.574        20137.0       1434.644        200.000        255.000          4.095          18.48       1588.172        326.898              67.4          163.7          148.8         42.355
     31/12/2012           2012        192.587        18634.6       1268.480        189.000        240.000          4.014          16.36       1895.635        236.970              67.4          103.1           99.6         80.437
     31/12/2013           2013        183.717        18645.2       1330.760        194.000        249.000          4.141          14.97       1656.599        276.352              67.4          122.5          107.7         47.727
     31/12/2014           2014        195.296        19785.4       1083.192        199.000        261.000          3.736          18.19       1228.466        699.262              67.4          160.8          149.1         54.902
     31/12/2015           2015        226.343        21656.3       1426.708        200.000        256.000          4.298          19.75       1476.307        735.326              67.4          168.0          156.4         71.886
     31/12/2016           2016        212.100        21278.4       1350.360        195.000        250.000          4.024          19.94       1839.654        535.960              67.4          166.8          157.5         72.305
