ApsimVersion = 7.9 r4044
Title = Corn_0_oat22
           Date           year      CropYield   CropBiomamas      RootDepth     FlowerDate   MaturityDate    LAI_maximum      TotalNupt  AvgWTInseason     RainSeason NfertilizerAmount     GrossMiner       NetMiner SowingNO3_60cm
   (dd/mm/yyyy)         (year)             ()        (kg/ha)           (mm)          (doy)          (doy)      (m^2/m^2)        (g/m^2)           (mm)           (mm)           (kg/ha)        (kg/ha)        (kg/ha)             ()
     31/12/2000           2000         51.934         8266.7        979.245        197.000        255.000          2.237           6.63       1030.254        327.330               0.0          175.5           83.0         12.276
     31/12/2001           2001         45.869         9400.0       1363.076        198.000        251.000          2.572           7.09       1028.392        403.098               0.0          176.1           78.5          8.119
     31/12/2002           2002         73.502         9128.0       1080.640        197.000        251.000          2.644           6.82        894.057        452.882               0.0          169.2           85.5          8.418
     31/12/2003           2003         44.139         8082.5        845.371        202.000        260.000          2.390           6.07        882.860        466.217               0.0          163.5           71.7          7.938
     31/12/2004           2004         42.119         7436.8       1025.097        202.000        270.000          2.055           5.47        854.556        462.784               0.0          157.0           65.4          7.639
     31/12/2005           2005         61.061         8070.4       1052.046        196.000        252.000          2.538           5.91        801.546        538.710               0.0          162.7           66.7          9.707
     31/12/2006           2006         93.435        10733.8       1510.368        197.000        251.000          3.186           7.82       1180.781        323.088               0.0          180.5           83.9          9.161
     31/12/2007           2007         69.107         8631.3       1291.793        193.000        245.000          2.622           6.39        888.021        437.286               0.0          172.0           74.7          5.782
     31/12/2008           2008         19.776         6846.2        820.808        202.000        266.000          2.000           4.90        639.040        719.582               0.0          150.6           59.2          6.432
     31/12/2009           2009         69.512         8817.5       1163.997        202.000        268.000          2.653           6.23        885.673        407.757               0.0          158.0           68.0          6.725
     31/12/2010           2010         29.732         5818.5        663.173        197.000        248.000          1.726           4.57        559.412        849.884               0.0          154.1           61.7          8.311
     31/12/2011           2011         42.496         7851.1        885.093        200.000        255.000          2.185           6.36        924.154        326.898               0.0          165.0           74.7          9.577
     31/12/2012           2012         83.441        10426.9       1243.419        189.000        240.000          2.739           8.68       1274.435        236.970               0.0          192.9          104.1          7.001
     31/12/2013           2013         70.475         8665.1       1219.986        194.000        249.000          2.365           7.20       1005.750        276.352               0.0          170.5           93.7          6.716
     31/12/2014           2014         28.052         5979.4        775.507        199.000        261.000          1.539           4.56        585.040        699.262               0.0          149.6           58.2          6.716
     31/12/2015           2015         38.186         6420.0        731.070        200.000        256.000          2.117           4.30        558.285        735.326               0.0          151.6           58.5          9.722
     31/12/2016           2016         68.753         9322.0       1363.070        195.000        250.000          2.858           6.78        856.787        535.960               0.0          170.8           75.4          8.944
