ApsimVersion = 7.9 r4044
Title = Corn_202_oat13
           Date           year      CropYield   CropBiomamas      RootDepth     FlowerDate   MaturityDate    LAI_maximum      TotalNupt  AvgWTInseason     RainSeason NfertilizerAmount     GrossMiner       NetMiner SowingNO3_60cm
   (dd/mm/yyyy)         (year)             ()        (kg/ha)           (mm)          (doy)          (doy)      (m^2/m^2)        (g/m^2)           (mm)           (mm)           (kg/ha)        (kg/ha)        (kg/ha)             ()
     31/12/2000           2000        224.041        21140.6       1597.667        210.000        268.000          3.902          23.02       2015.628        341.300             202.0          136.9          124.7        121.524
     31/12/2001           2001        191.668        23055.9       1534.154        198.000        251.000          4.326          25.46       1764.209        403.098             202.0          128.1          118.6        141.533
     31/12/2002           2002        251.661        24066.2       1516.897        197.000        251.000          4.230          27.46       1857.038        452.882             202.0          145.8          135.0        124.290
     31/12/2003           2003        253.701        25435.7       1371.556        202.000        260.000          4.373          28.16       1648.547        466.217             202.0          144.5          133.7        127.654
     31/12/2004           2004        269.802        26408.8       1564.134        202.000        270.000          4.152          30.06       1768.663        462.784             202.0          164.5          154.1        134.624
     31/12/2005           2005        258.660        24259.2       1537.119        200.000        256.000          4.519          27.54       1917.216        571.857             202.0          168.6          155.6        123.664
     31/12/2006           2006        233.193        22172.2       1570.453        197.000        251.000          4.013          24.80       1991.129        323.088             202.0          137.4          127.2        133.111
     31/12/2007           2007        245.653        23778.2       1535.035        193.000        245.000          4.307          26.66       1779.267        437.286             202.0          147.2          137.7        137.159
     31/12/2008           2008        244.637        24779.2       1366.486        202.000        266.000          4.299          27.14       1343.691        719.582             202.0          164.8          153.0        109.524
     31/12/2009           2009        265.771        24538.6       1593.516        202.000        268.000          3.979          27.56       1812.638        407.757             202.0          160.0          147.8        125.906
     31/12/2010           2010        228.179        23149.5       1132.388        197.000        248.000          4.204          26.69       1153.708        849.884             202.0          164.4          154.8        141.684
     31/12/2011           2011        222.176        22077.8       1499.173        200.000        255.000          4.125          25.09       1602.243        326.898             202.0          160.2          145.3         88.004
     31/12/2012           2012        213.440        19990.8       1436.600        189.000        240.000          4.115          21.58       1898.755        236.970             202.0          103.1           99.6        171.988
     31/12/2013           2013        258.104        23758.4       1502.000        194.000        249.000          4.252          24.38       1664.551        276.352             202.0          101.7           87.0         99.467
     31/12/2014           2014        226.937        21843.2       1168.341        199.000        261.000          3.804          23.77       1278.138        699.262             202.0          161.4          149.8        107.702
     31/12/2015           2015        253.485        23390.0       1517.926        200.000        256.000          4.366          25.27       1518.161        735.326             202.0          168.8          157.1        138.726
     31/12/2016           2016        241.164        23341.6       1515.627        195.000        250.000          4.376          25.64       1871.065        535.960             202.0          167.0          157.8        141.670
