ApsimVersion = 7.9 r4044
Title = Corn_135_oat45
           Date           year      CropYield   CropBiomamas      RootDepth     FlowerDate   MaturityDate    LAI_maximum      TotalNupt  AvgWTInseason     RainSeason NfertilizerAmount     GrossMiner       NetMiner SowingNO3_60cm
   (dd/mm/yyyy)         (year)             ()        (kg/ha)           (mm)          (doy)          (doy)      (m^2/m^2)        (g/m^2)           (mm)           (mm)           (kg/ha)        (kg/ha)        (kg/ha)             ()
     31/12/2000           2000        167.808        18013.5       1260.800        197.000        255.000          3.815          15.37       1317.151        327.330             135.0          183.0           84.0        100.242
     31/12/2001           2001        164.044        17498.1       1538.714        198.000        251.000          4.130          14.89       1445.675        403.098             135.0          187.4           87.6         92.223
     31/12/2002           2002        171.580        18483.1       1349.304        197.000        251.000          4.207          14.99       1204.443        452.882             135.0          183.7           84.5         80.937
     31/12/2003           2003        156.191        16941.6       1028.254        202.000        260.000          3.936          13.69       1110.430        466.217             135.0          172.6           74.8         80.270
     31/12/2004           2004        153.436        16356.8       1286.969        202.000        270.000          3.631          12.85       1101.223        462.784             135.0          168.9           67.3         87.448
     31/12/2005           2005        167.361        17580.9       1389.790        196.000        252.000          4.058          14.59       1154.257        538.710             135.0          177.5           75.2         79.105
     31/12/2006           2006        188.139        19432.6       1553.698        197.000        251.000          4.057          17.28       1628.165        323.088             135.0          195.0           95.1         92.207
     31/12/2007           2007        163.016        17730.6       1531.599        193.000        245.000          4.173          14.68       1318.091        437.286             135.0          188.4           90.2         82.400
     31/12/2008           2008        125.316        13358.1       1003.464        202.000        266.000          3.409          10.33        755.071        719.582             135.0          158.8           50.4         70.849
     31/12/2009           2009        160.079        17746.8       1425.031        202.000        268.000          3.839          14.11       1218.131        407.757             135.0          171.9           69.2         79.373
     31/12/2010           2010        112.797        11551.7        809.403        197.000        248.000          2.911           9.91        659.144        849.884             135.0          161.7           64.3         90.188
     31/12/2011           2011        158.609        15916.5       1116.226        200.000        255.000          3.856          13.53       1103.337        326.898             135.0          175.7           66.8         58.194
     31/12/2012           2012        187.050        18244.3       1451.090        189.000        240.000          4.025          15.67       1563.440        236.970             135.0          168.7           85.4         92.902
     31/12/2013           2013        159.277        16504.9       1397.498        194.000        249.000          3.906          13.15       1315.944        276.352             135.0          168.5           66.9         66.947
     31/12/2014           2014        122.321        12945.0        891.864        199.000        261.000          2.902          10.73        749.381        699.262             135.0          159.7           53.9         68.786
     31/12/2015           2015        150.225        15574.7       1024.371        200.000        256.000          3.879          12.72        805.436        735.326             135.0          167.9           67.1         87.728
     31/12/2016           2016        174.567        19044.6       1520.472        195.000        250.000          4.319          15.77       1232.161        535.960             135.0          186.4           88.5         87.466
